Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
141,Ian Mahinmi,556,2016-17,NBA,WAS,31,0,556,65,111,.586,65,111,.586,0,0,,43,75,.573,.601,47,103,150,19,33,24,34,90,173,5.3,-1.4,31,mahinia01
142,Troy Williams,557,2016-17,NBA,HOUMEM,30,16,557,73,167,.437,55,105,.524,18,62,.290,21,32,.656,.511,15,54,69,25,27,10,32,60,185,3.8,-3.8,-76,willitr02
143,Quincy Acy,559,2016-17,NBA,BRKDAL,38,1,559,70,170,.412,33,80,.413,37,90,.411,45,60,.750,.565,20,95,115,18,14,15,21,67,222,4.1,-2.0,-39,acyqu01
144,Thomas Robinson,559,2016-17,NBA,LAL,48,1,559,105,196,.536,105,195,.538,0,1,.000,31,66,.470,.535,84,139,223,31,26,9,46,76,241,4.4,-2.1,-84,robinth01
145,Kevin Séraphin,561,2016-17,NBA,IND,49,3,561,109,198,.551,109,196,.556,0,2,.000,14,22,.636,.559,41,101,142,23,7,20,29,66,232,3.6,-3.4,-100,serapke01
146,Beno Udrih,561,2016-17,NBA,DET,39,0,561,92,197,.467,81,165,.491,11,32,.344,32,34,.941,.535,6,51,57,131,13,0,36,29,227,5.2,0.3,84,udrihbe01
147,Thon Maker,565,2016-17,NBA,MIL,57,34,565,83,181,.459,55,107,.514,28,74,.378,32,49,.653,.558,40,74,114,23,10,26,17,84,226,3.0,-2.0,-27,makerth01
148,Brandon Bass,574,2016-17,NBA,LAC,52,0,574,107,186,.575,106,183,.579,1,3,.333,77,88,.875,.650,43,86,129,21,14,11,29,45,292,4.7,0.4,-145,bassbr01
149,Dragan Bender,574,2016-17,NBA,PHO,43,0,574,57,161,.354,29,60,.483,28,101,.277,4,11,.364,.440,23,80,103,23,10,22,32,74,146,1.7,-5.1,-25,bendedr01
150,Marcus Thornton,576,2016-17,NBA,WAS,33,1,576,84,210,.400,56,130,.431,28,80,.350,23,27,.852,.494,22,54,76,41,19,3,25,48,219,4.3,-2.4,-145,thornma01
151,Alexis Ajinça,584,2016-17,NBA,NOP,39,15,584,89,178,.500,89,174,.511,0,4,.000,29,40,.725,.529,46,131,177,12,20,22,31,77,207,4.3,-3.3,-59,ajincal01
152,Andrew Bogut,585,2016-17,NBA,CLEDAL,27,21,585,38,81,.469,38,80,.475,0,1,.000,3,11,.273,.460,56,162,218,49,13,25,43,86,79,4.1,-2.6,-34,bogutan01
153,Tyler Ennis,587,2016-17,NBA,HOULAL,53,2,587,90,208,.433,63,138,.457,27,70,.386,21,25,.840,.521,9,36,45,86,25,2,45,58,228,2.9,-3.2,-2,ennisty01
154,Isaiah Canaan,594,2016-17,NBA,CHI,39,0,594,63,173,.364,38,79,.481,25,94,.266,30,33,.909,.483,6,44,50,37,22,1,21,35,181,2.9,-3.3,-84,canaais01
155,Ivica Zubac,611,2016-17,NBA,LAL,38,11,611,126,238,.529,126,235,.536,0,3,.000,32,49,.653,.547,41,118,159,30,14,33,30,66,284,6.0,-1.7,-135,zubaciv01
156,Skal Labissière,612,2016-17,NBA,SAC,33,12,612,117,218,.537,114,210,.543,3,8,.375,52,74,.703,.577,51,111,162,27,16,13,37,64,289,6.8,-2.3,-41,labissk01
157,Jakob Poeltl,624,2016-17,NBA,TOR,54,4,624,67,115,.583,67,115,.583,0,0,,31,57,.544,.589,78,87,165,12,17,20,29,113,165,2.7,-3.1,-8,poeltja01
158,Justise Winslow,627,2016-17,NBA,MIA,18,15,627,80,225,.356,73,190,.384,7,35,.200,29,47,.617,.399,23,71,94,66,26,6,33,52,196,6.9,-3.8,-6,winslju01
159,Darrell Arthur,641,2016-17,NBA,DEN,41,7,641,95,215,.442,42,98,.429,53,117,.453,19,22,.864,.583,25,87,112,42,19,21,36,76,262,4.6,-0.1,-18,arthuda01
160,Omri Casspi,645,2016-17,NBA,MINNOPSAC,36,2,645,77,164,.470,62,121,.512,15,43,.349,17,29,.586,.526,27,85,112,37,23,3,29,50,186,4.0,-3.2,-101,casspom01
161,Alec Burks,656,2016-17,NBA,UTA,42,0,656,99,248,.399,74,172,.430,25,76,.329,60,78,.769,.501,17,103,120,30,18,5,35,50,283,4.1,-2.3,0,burksal01
162,Chandler Parsons,675,2016-17,NBA,MEM,34,34,675,75,222,.338,50,129,.388,25,93,.269,35,43,.814,.436,6,78,84,55,20,5,24,52,210,3.7,-3.8,-47,parsoch01
163,Roy Hibbert,684,2016-17,NBA,CHODEN,48,13,684,80,147,.544,80,147,.544,0,0,,61,75,.813,.614,54,98,152,21,8,46,32,100,221,4.1,-2.3,-22,hibbero01
164,Kris Humphries,689,2016-17,NBA,ATL,56,4,689,87,214,.407,68,160,.425,19,54,.352,64,82,.780,.514,60,146,206,29,15,21,28,69,257,3.8,-2.0,-67,humphkr01
165,Rodney Stuckey,692,2016-17,NBA,IND,39,0,692,91,244,.373,72,184,.391,19,60,.317,80,107,.748,.483,6,78,84,84,16,0,53,44,281,4.3,-4.4,-33,stuckro01
166,Trey Burke,702,2016-17,NBA,WAS,57,0,702,116,255,.455,85,185,.459,31,70,.443,22,29,.759,.532,7,40,47,100,11,5,48,54,285,3.2,-3.0,-161,burketr01
167,Alan Williams,705,2016-17,NBA,PHO,47,0,705,138,267,.517,138,266,.519,0,1,.000,70,112,.625,.547,94,198,292,23,27,32,37,125,346,6.4,-1.3,2,willial03
168,Anthony Morrow,711,2016-17,NBA,CHIOKC,49,7,711,98,252,.389,57,119,.479,41,133,.308,34,37,.919,.505,12,19,31,25,24,2,6,44,271,3.4,-2.3,18,morroan01
169,Tomáš Satoranský,722,2016-17,NBA,WAS,57,3,722,61,147,.415,52,110,.473,9,37,.243,23,33,.697,.477,25,58,83,92,26,6,38,60,154,2.4,-2.4,15,satorto01
170,JaVale McGee,739,2016-17,NBA,GSW,77,10,739,208,319,.652,208,316,.658,0,3,.000,56,111,.505,.642,100,144,244,17,19,67,40,109,472,5.4,1.2,312,mcgeeja01
171,Jodie Meeks,741,2016-17,NBA,ORL,36,10,741,103,256,.402,47,119,.395,56,137,.409,65,74,.878,.567,5,72,77,45,34,4,36,41,327,6.3,-1.8,-102,meeksjo01
172,Hollis Thompson,754,2016-17,NBA,NOPPHI,40,9,754,77,200,.385,45,105,.429,32,95,.337,19,29,.655,.482,19,93,112,35,20,6,11,69,205,3.6,-2.6,-73,thompho01
173,J.J. Barea,770,2016-17,NBA,DAL,35,6,770,142,343,.414,89,195,.456,53,148,.358,44,51,.863,.521,9,75,84,193,14,1,63,30,381,8.5,1.5,14,bareajo01
174,Tyus Jones,772,2016-17,NBA,MIN,60,0,772,75,181,.414,49,108,.454,26,73,.356,33,43,.767,.523,10,57,67,156,48,5,38,50,209,3.9,0.2,34,jonesty01
175,DeAndre Liggins,776,2016-17,NBA,CLEDAL,62,19,776,55,142,.387,38,96,.396,17,46,.370,25,40,.625,.476,20,88,108,54,47,14,42,81,152,2.1,-2.2,52,liggide01
176,Ed Davis,786,2016-17,NBA,POR,46,12,786,75,142,.528,75,142,.528,0,0,,50,81,.617,.563,96,148,244,26,15,22,37,137,200,4.1,-4.1,-129,davised01
177,Joel Embiid,786,2016-17,NBA,PHI,31,31,786,200,429,.466,164,331,.495,36,98,.367,191,244,.783,.584,61,182,243,66,27,76,117,112,627,14.4,4.5,71,embiijo01
178,Tyreke Evans,788,2016-17,NBA,NOPSAC,40,6,788,150,370,.405,108,252,.429,42,118,.356,69,92,.750,.501,13,124,137,124,35,9,61,60,411,7.3,0.4,-152,evansty01
179,Spencer Hawes,797,2016-17,NBA,CHOMIL,54,1,797,134,277,.484,109,196,.556,25,81,.309,44,52,.846,.562,38,153,191,81,15,30,49,77,337,5.2,0.5,-175,hawessp01
180,Derrick Williams,803,2016-17,NBA,CLEMIA,50,11,803,108,244,.443,78,147,.531,30,97,.309,58,89,.652,.537,19,111,130,28,14,7,28,60,304,3.9,-2.9,-60,willide02
181,Dāvis Bertāns,804,2016-17,NBA,SAS,67,6,804,103,234,.440,34,61,.557,69,173,.399,28,34,.824,.609,22,76,98,46,20,28,32,75,303,3.4,1.3,116,bertada01
182,Ramon Sessions,810,2016-17,NBA,CHO,50,1,810,100,263,.380,79,201,.393,21,62,.339,91,118,.771,.495,11,62,73,129,27,3,46,43,312,4.8,-2.4,-80,sessira01
183,Wesley Johnson,818,2016-17,NBA,LAC,68,3,818,73,200,.365,44,82,.537,29,118,.246,11,17,.647,.448,26,155,181,23,29,30,18,83,186,2.2,-2.0,-55,johnswe01
184,Paul Zipser,840,2016-17,NBA,CHI,44,18,840,88,221,.398,55,122,.451,33,99,.333,31,40,.775,.503,15,110,125,36,15,16,40,78,240,3.2,-4.4,15,zipsepa01
185,Juancho Hernangómez,841,2016-17,NBA,DEN,62,9,841,101,224,.451,55,111,.495,46,113,.407,57,76,.750,.592,43,144,187,29,30,12,31,62,305,4.1,-0.1,-34,hernaju01
186,Michael Carter-Williams,845,2016-17,NBA,CHI,45,19,845,112,306,.366,97,242,.401,15,64,.234,58,77,.753,.437,24,129,153,113,38,23,66,102,297,4.5,-3.2,-28,cartemi01
187,Mike Dunleavy,845,2016-17,NBA,ATLCLE,53,2,845,93,220,.423,40,86,.465,53,134,.396,36,45,.800,.573,18,97,115,50,15,7,28,67,275,3.7,-1.4,-36,dunlemi02
188,David West,855,2016-17,NBA,GSW,68,0,855,135,252,.536,132,244,.541,3,8,.375,43,56,.768,.571,47,156,203,151,42,48,78,105,316,4.8,2.8,121,westda01
189,Ron Baker,858,2016-17,NBA,NYK,52,13,858,82,217,.378,59,131,.450,23,86,.267,28,43,.651,.456,12,86,98,107,34,8,56,74,215,2.9,-4.7,-55,bakerro01
190,Pascal Siakam,860,2016-17,NBA,TOR,55,38,860,103,205,.502,102,198,.515,1,7,.143,22,32,.688,.523,64,121,185,17,26,45,33,109,229,3.6,-2.4,-53,siakapa01
191,Lavoy Allen,868,2016-17,NBA,IND,61,5,868,77,168,.458,77,167,.461,0,1,.000,23,33,.697,.485,105,114,219,57,18,24,29,78,177,3.4,-1.7,-123,allenla01
192,Jeremy Lin,882,2016-17,NBA,BRK,36,33,882,175,400,.438,117,244,.480,58,156,.372,115,141,.816,.566,11,124,135,184,42,14,86,79,523,11.4,2.0,-84,linje01
193,Khris Middleton,892,2016-17,NBA,MIL,29,23,892,150,333,.450,105,229,.459,45,104,.433,81,92,.880,.570,11,112,123,99,41,7,65,79,426,10.6,-0.3,90,middlkh01
194,Aaron Brooks,894,2016-17,NBA,IND,65,0,894,121,300,.403,73,172,.424,48,128,.375,32,40,.800,.507,18,51,69,125,25,9,66,93,322,3.1,-3.7,-32,brookaa01
195,Salah Mejri,905,2016-17,NBA,DAL,73,11,905,88,137,.642,87,134,.649,1,3,.333,36,61,.590,.650,97,211,308,14,32,61,40,152,213,3.5,-0.7,-14,mejrisa01
196,Al Jefferson,932,2016-17,NBA,IND,66,1,932,235,471,.499,235,470,.500,0,1,.000,65,85,.765,.526,75,203,278,57,19,16,33,125,535,5.9,-1.4,-99,jeffeal01
197,Michael Beasley,934,2016-17,NBA,MIL,56,6,934,216,406,.532,198,363,.545,18,43,.419,78,105,.743,.584,40,153,193,53,27,27,66,92,528,6.7,-0.8,-41,beaslmi01
198,Mario Hezonja,959,2016-17,NBA,ORL,65,2,959,117,330,.355,74,186,.398,43,144,.299,40,50,.800,.450,20,126,146,62,30,15,58,74,317,2.7,-5.0,-287,hezonma01
199,Leandro Barbosa,961,2016-17,NBA,PHO,67,0,961,172,392,.439,137,294,.466,35,98,.357,40,45,.889,.509,15,89,104,81,31,8,48,82,419,3.9,-2.5,-69,barbole01
200,Lance Thomas,968,2016-17,NBA,NYK,46,15,968,97,244,.398,59,159,.371,38,85,.447,43,51,.843,.516,32,110,142,35,21,5,25,85,275,4.0,-3.5,-204,thomala01
201,Semaj Christon,972,2016-17,NBA,OKC,64,1,972,77,223,.345,65,160,.406,12,63,.190,17,31,.548,.387,19,68,87,130,28,7,43,79,183,2.1,-5.1,-139,chrisse01
202,Denzel Valentine,974,2016-17,NBA,CHI,57,0,974,102,288,.354,29,80,.363,73,208,.351,14,18,.778,.492,11,140,151,63,30,7,49,86,291,3.1,-3.3,-18,valende01
203,Taurean Prince,982,2016-17,NBA,ATL,59,10,982,114,285,.400,81,183,.443,33,102,.324,74,94,.787,.513,25,132,157,55,43,27,61,96,335,3.9,-1.8,-29,princta02
204,Joffrey Lauvergne,983,2016-17,NBA,CHIOKC,70,1,983,148,336,.440,115,238,.483,33,98,.337,46,73,.630,.509,72,179,251,70,25,6,56,83,375,4.0,-2.2,-91,lauvejo01
205,Bobby Portis,1002,2016-17,NBA,CHI,64,13,1002,183,375,.488,151,279,.541,32,96,.333,39,59,.661,.545,75,221,296,35,16,11,37,94,437,5.2,-1.5,-80,portibo01
206,C.J. Watson,1011,2016-17,NBA,ORL,62,9,1011,96,248,.387,64,143,.448,32,105,.305,57,66,.864,.507,16,73,89,114,43,2,47,84,281,3.5,-3.6,-185,watsocj01
207,Rudy Gay,1013,2016-17,NBA,SAC,30,30,1013,201,442,.455,159,329,.483,42,113,.372,118,138,.855,.559,35,155,190,83,44,26,74,79,562,13.7,1.9,68,gayru01
208,Joakim Noah,1014,2016-17,NBA,NYK,46,46,1014,99,202,.490,99,201,.493,0,1,.000,34,78,.436,.491,162,241,403,103,30,37,58,127,232,6.9,-0.5,-143,noahjo01
209,Kyle Anderson,1020,2016-17,NBA,SAS,72,14,1020,93,209,.445,78,169,.462,15,40,.375,45,57,.789,.525,33,175,208,91,51,26,39,63,246,3.8,1.8,179,anderky01
210,Mindaugas Kuzminskas,1020,2016-17,NBA,NYK,68,5,1020,158,369,.428,104,201,.517,54,168,.321,55,68,.809,.533,47,79,126,69,29,11,51,79,425,4.2,-1.9,-3,kuzmimi01
211,Willie Reed,1028,2016-17,NBA,MIA,71,5,1028,162,285,.568,161,281,.573,1,4,.250,49,88,.557,.578,129,203,332,26,18,47,31,137,374,5.0,-0.9,35,reedwi02
212,Jerian Grant,1029,2016-17,NBA,CHI,63,28,1029,128,301,.425,79,167,.473,49,134,.366,65,73,.890,.555,17,94,111,121,47,8,44,93,370,4.8,0.1,52,grantje02
213,Brandon Rush,1031,2016-17,NBA,MIN,47,33,1031,70,187,.374,26,73,.356,44,114,.386,13,18,.722,.505,16,83,99,45,22,23,28,42,197,3.3,-2.5,-40,rushbr01
214,Cristiano Felício,1039,2016-17,NBA,CHI,66,0,1039,128,221,.579,128,221,.579,0,0,,60,93,.645,.603,124,187,311,40,25,17,33,110,316,5.0,-0.7,-34,feliccr01
215,Nerlens Noel,1046,2016-17,NBA,DALPHI,51,19,1046,184,309,.595,184,308,.597,0,1,.000,77,111,.694,.622,93,201,294,50,65,50,51,126,445,8.8,2.4,-85,noelne01
216,Álex Abrines,1057,2016-17,NBA,OKC,68,6,1057,134,341,.393,40,94,.426,94,247,.381,44,49,.898,.560,18,68,86,40,37,8,33,114,406,3.6,-1.6,-1,abrinal01
217,Luke Babbitt,1067,2016-17,NBA,MIA,68,55,1067,113,281,.402,26,71,.366,87,210,.414,11,15,.733,.563,12,129,141,36,20,11,25,118,324,2.9,-2.0,-10,babbilu01
218,Jason Smith,1067,2016-17,NBA,WAS,74,3,1067,174,329,.529,137,251,.546,37,78,.474,35,51,.686,.598,64,194,258,37,21,54,58,168,420,4.3,-1.8,-10,smithja02
219,Montrezl Harrell,1068,2016-17,NBA,HOU,58,14,1068,225,345,.652,224,338,.663,1,7,.143,76,121,.628,.662,81,138,219,64,20,42,44,126,527,7.9,1.0,106,harremo01
220,Patrick McCaw,1077,2016-17,NBA,GSW,71,20,1077,106,245,.433,65,122,.533,41,123,.333,29,37,.784,.540,21,79,100,77,32,15,36,62,282,3.2,-2.4,-42,mccawpa01
221,Devin Harris,1089,2016-17,NBA,DAL,65,0,1089,136,341,.399,78,164,.476,58,177,.328,107,129,.829,.549,11,116,127,136,43,7,57,101,437,5.1,-0.4,39,harride01
222,Tarik Black,1090,2016-17,NBA,LAL,67,16,1090,150,294,.510,149,292,.510,1,2,.500,82,109,.752,.560,144,199,343,39,29,44,58,173,383,5.2,-3.2,-50,blackta01
223,Lucas Nogueira,1091,2016-17,NBA,TOR,57,6,1091,103,156,.660,100,144,.694,3,12,.250,44,67,.657,.682,82,162,244,42,52,89,46,137,253,5.7,2.0,178,noguelu01
224,Timofey Mozgov,1106,2016-17,NBA,LAL,54,52,1106,169,328,.515,169,327,.517,0,1,.000,63,78,.808,.553,104,160,264,43,16,31,72,133,401,5.5,-4.3,-193,mozgoti01
225,Tyler Ulis,1122,2016-17,NBA,PHO,61,15,1122,184,437,.421,163,358,.455,21,79,.266,55,71,.775,.474,20,75,95,226,48,5,77,73,444,5.7,-2.4,-142,ulisty01
226,John Henson,1124,2016-17,NBA,MIL,58,39,1124,159,309,.515,159,308,.516,0,1,.000,74,107,.692,.550,92,203,295,57,29,78,52,151,392,6.3,-1.6,-52,hensojo01
227,Jahlil Okafor,1135,2016-17,NBA,PHI,50,33,1135,242,471,.514,242,471,.514,0,0,,106,158,.671,.546,81,159,240,58,20,49,91,122,590,7.9,-2.5,-322,okafoja01
228,Ian Clark,1137,2016-17,NBA,GSW,77,0,1137,211,433,.487,150,270,.556,61,163,.374,44,58,.759,.575,22,99,121,90,39,8,55,77,527,4.8,-1.5,38,clarkia01
229,Brandon Knight,1137,2016-17,NBA,PHO,54,5,1137,209,525,.398,164,386,.425,45,139,.324,132,154,.857,.502,25,93,118,130,27,5,88,87,595,6.4,-2.8,-325,knighbr03
230,Mirza Teletović,1138,2016-17,NBA,MIL,70,2,1138,156,418,.373,52,113,.460,104,305,.341,35,45,.778,.515,11,151,162,48,12,13,37,109,451,3.5,-3.8,72,teletmi01
231,Joe Harris,1140,2016-17,NBA,BRK,52,11,1140,154,362,.425,69,141,.489,85,221,.385,35,49,.714,.558,16,131,147,54,30,8,55,121,428,4.8,-3.5,-283,harrijo01
232,Jeremy Lamb,1142,2016-17,NBA,CHO,62,5,1142,226,491,.460,185,345,.536,41,146,.281,110,129,.853,.550,30,234,264,75,27,23,40,98,603,7.3,0.5,-40,lambje01
233,Trey Lyles,1160,2016-17,NBA,UTA,71,4,1160,159,439,.362,94,235,.400,65,204,.319,57,79,.722,.464,48,187,235,69,26,20,64,97,440,3.7,-2.2,26,lylestr01
234,Aron Baynes,1163,2016-17,NBA,DET,75,2,1163,143,279,.513,143,279,.513,0,0,,79,94,.840,.570,111,222,333,32,17,39,50,166,365,4.2,-2.7,135,baynear01
235,Justin Hamilton,1176,2016-17,NBA,BRK,64,7,1176,174,379,.459,119,199,.598,55,180,.306,39,52,.750,.550,71,191,262,55,29,43,43,91,442,5.7,-0.8,-292,hamilju01
236,Ben McLemore,1177,2016-17,NBA,SAC,61,27,1177,180,419,.430,115,249,.462,65,170,.382,70,93,.753,.538,19,110,129,51,29,6,62,108,495,4.5,-4.2,-134,mclembe01
237,Troy Daniels,1188,2016-17,NBA,MEM,67,3,1188,185,495,.374,47,140,.336,138,355,.389,43,54,.796,.531,22,78,100,46,20,4,45,90,551,4.3,-1.8,89,danietr01
238,Derrick Favors,1188,2016-17,NBA,UTA,50,39,1188,203,417,.487,200,407,.491,3,10,.300,67,109,.615,.512,92,213,305,56,45,40,60,103,476,7.8,-0.1,57,favorde01
239,J.R. Smith,1188,2016-17,NBA,CLE,41,35,1188,123,356,.346,28,85,.329,95,271,.351,10,15,.667,.484,17,96,113,62,40,11,26,77,351,5.5,-2.1,71,smithjr01
240,Nemanja Bjelica,1189,2016-17,NBA,MIN,65,1,1189,151,356,.424,95,179,.531,56,177,.316,45,61,.738,.526,57,187,244,79,40,20,59,154,403,4.5,-1.6,-13,bjeline01
241,Timothé Luwawu-Cabarrot,1189,2016-17,NBA,PHI,69,19,1189,145,361,.402,95,200,.475,50,161,.311,105,123,.854,.536,25,124,149,75,32,10,73,154,445,3.7,-4.6,-58,luwawti01
242,Richaun Holmes,1190,2016-17,NBA,PHI,57,17,1190,230,412,.558,203,335,.606,27,77,.351,72,103,.699,.611,94,217,311,58,42,55,55,136,559,8.6,1.0,-226,holmeri01
243,Nenê,1198,2016-17,NBA,HOU,67,8,1198,245,397,.617,242,388,.624,3,9,.333,116,197,.589,.630,95,187,282,65,56,39,73,163,609,7.6,0.8,195,hilarne01
244,Yogi Ferrell,1201,2016-17,NBA,BRKDAL,46,29,1201,160,394,.406,92,218,.422,68,176,.386,74,89,.831,.533,20,91,111,172,42,9,70,90,462,7.6,-1.1,-117,ferreyo01
245,Shelvin Mack,1205,2016-17,NBA,UTA,55,9,1205,170,381,.446,133,261,.510,37,120,.308,53,77,.688,.518,20,105,125,154,42,3,90,100,430,5.3,-2.3,16,macksh01
246,Meyers Leonard,1226,2016-17,NBA,POR,74,12,1226,146,378,.386,72,165,.436,74,213,.347,35,40,.875,.507,27,210,237,71,13,28,35,172,401,3.4,-3.3,-28,leoname01
247,Justin Anderson,1228,2016-17,NBA,DALPHI,75,10,1228,186,439,.424,128,245,.522,58,194,.299,102,129,.791,.537,69,176,245,66,41,23,66,109,532,5.1,-1.3,-190,anderju01
248,Kyle O'Quinn,1229,2016-17,NBA,NYK,79,8,1229,215,413,.521,213,396,.538,2,17,.118,64,83,.771,.552,157,282,439,117,36,104,76,174,496,6.6,1.9,-158,oquinky01
249,Dante Exum,1230,2016-17,NBA,UTA,66,26,1230,155,363,.427,111,214,.519,44,149,.295,58,73,.795,.521,30,102,132,111,21,12,80,146,412,3.5,-3.3,-2,exumda01
250,Caris LeVert,1233,2016-17,NBA,BRK,57,26,1233,171,380,.450,112,196,.571,59,184,.321,67,93,.720,.556,23,165,188,110,49,8,59,91,468,6.3,-1.1,-91,leverca01
251,Jonas Jerebko,1235,2016-17,NBA,BOS,78,6,1235,114,262,.435,69,132,.523,45,130,.346,26,37,.703,.537,59,213,272,71,25,17,39,122,299,3.3,-2.4,41,jerebjo01
252,Mike Muscala,1237,2016-17,NBA,ATL,70,3,1237,170,337,.504,124,227,.546,46,110,.418,49,64,.766,.596,76,164,240,95,30,41,55,97,435,5.6,1.1,-82,muscami01
253,Malcolm Delaney,1247,2016-17,NBA,ATL,73,2,1247,145,388,.374,119,278,.428,26,110,.236,75,93,.806,.456,10,113,123,193,39,1,95,112,391,3.4,-5.6,30,delanma01
254,Zaza Pachulia,1266,2016-17,NBA,GSW,70,70,1266,164,307,.534,164,305,.538,0,2,.000,98,126,.778,.588,140,270,410,132,59,33,87,166,426,6.7,0.6,424,pachuza01
255,Noah Vonleh,1267,2016-17,NBA,POR,74,41,1267,130,270,.481,123,250,.492,7,20,.350,60,94,.638,.525,131,256,387,31,30,27,64,154,327,3.9,-3.9,-87,vonleno01
256,Terry Rozier,1269,2016-17,NBA,BOS,74,0,1269,151,411,.367,94,232,.405,57,179,.318,51,66,.773,.466,40,187,227,131,46,11,47,69,410,4.5,-1.4,-16,roziete01
257,Terrence Jones,1272,2016-17,NBA,MILNOP,54,12,1272,231,492,.470,212,417,.508,19,75,.253,103,170,.606,.515,65,241,306,59,40,54,48,67,584,8.7,-0.6,-60,joneste01
258,Corey Brewer,1283,2016-17,NBA,HOULAL,82,11,1283,147,348,.422,120,230,.522,27,118,.229,50,68,.735,.491,32,134,166,97,61,20,55,133,371,3.4,-2.7,72,breweco01
259,Marreese Speights,1285,2016-17,NBA,LAC,82,2,1285,244,548,.445,141,271,.520,103,277,.372,120,137,.876,.584,88,285,373,65,23,41,69,229,711,6.1,0.6,-33,speigma01
260,Randy Foye,1286,2016-17,NBA,BRK,69,40,1286,118,325,.363,51,122,.418,67,203,.330,54,63,.857,.506,9,146,155,135,35,9,80,99,357,3.5,-4.4,-205,foyera01
261,Boris Diaw,1287,2016-17,NBA,UTA,73,33,1287,146,327,.446,126,246,.512,20,81,.247,26,35,.743,.494,46,112,158,170,18,9,87,83,338,3.5,-2.5,18,diawbo01
262,Manu Ginóbili,1295,2016-17,NBA,SAS,69,0,1295,171,439,.390,82,212,.387,89,227,.392,86,107,.804,.532,28,129,157,183,82,16,96,119,517,5.9,1.4,258,ginobma01
263,Tyson Chandler,1300,2016-17,NBA,PHO,47,46,1300,153,228,.671,153,228,.671,0,0,,91,124,.734,.703,153,386,539,30,33,24,65,126,397,9.9,0.3,-71,chandty01
264,Kenneth Faried,1300,2016-17,NBA,DEN,61,34,1300,228,416,.548,228,410,.556,0,6,.000,131,189,.693,.588,183,279,462,55,43,40,59,124,587,9.5,0.3,-55,farieke01
265,Willy Hernangómez,1324,2016-17,NBA,NYK,72,22,1324,246,465,.529,242,450,.538,4,15,.267,91,125,.728,.564,170,332,502,96,41,36,100,150,587,7.5,-0.3,-59,hernawi01
266,Dwight Powell,1329,2016-17,NBA,DAL,77,3,1329,194,377,.515,173,303,.571,21,74,.284,107,141,.759,.588,93,213,306,49,61,39,34,135,516,6.2,1.0,-168,poweldw01
267,Dewayne Dedmon,1330,2016-17,NBA,SAS,76,37,1330,161,259,.622,161,259,.622,0,0,,65,93,.699,.645,129,367,496,44,37,61,61,180,387,5.7,0.6,191,dedmode01
268,Kris Dunn,1331,2016-17,NBA,MIN,78,7,1331,118,313,.377,97,240,.404,21,73,.288,36,59,.610,.432,24,142,166,188,78,36,89,178,293,3.2,-2.8,-133,dunnkr01
269,Spencer Dinwiddie,1332,2016-17,NBA,BRK,59,18,1332,134,302,.444,96,201,.478,38,101,.376,126,159,.792,.581,27,137,164,185,44,23,66,119,432,6.7,-1.0,-131,dinwisp01
270,Jaylen Brown,1342,2016-17,NBA,BOS,78,20,1342,192,423,.454,146,288,.507,46,135,.341,85,124,.685,.539,45,175,220,64,35,18,68,142,515,4.3,-3.7,-117,brownja02
271,Shaun Livingston,1345,2016-17,NBA,GSW,76,3,1345,173,316,.547,172,313,.550,1,3,.333,42,60,.700,.568,28,123,151,139,38,20,62,120,389,4.3,-2.5,151,livinsh01
272,Jared Dudley,1364,2016-17,NBA,PHO,64,7,1364,157,346,.454,80,143,.559,77,203,.379,43,65,.662,.579,31,194,225,121,42,16,73,154,434,5.1,-1.0,-46,dudleja01
273,Jason Terry,1366,2016-17,NBA,MIL,74,0,1366,105,243,.432,32,72,.444,73,171,.427,24,29,.828,.600,15,91,106,98,46,20,36,95,307,3.6,-0.9,107,terryja01
274,Norman Powell,1368,2016-17,NBA,TOR,76,18,1368,227,506,.449,171,333,.514,56,173,.324,126,159,.792,.552,26,143,169,82,52,14,70,127,636,5.5,-0.5,83,powelno01
275,Stanley Johnson,1374,2016-17,NBA,DET,77,1,1374,129,365,.353,84,211,.398,45,154,.292,36,53,.679,.436,36,153,189,105,56,24,71,121,339,2.9,-3.0,4,johnsst04
276,Dion Waiters,1384,2016-17,NBA,MIA,46,43,1384,281,663,.424,196,448,.438,85,215,.395,82,127,.646,.507,18,135,153,200,42,20,103,95,729,10.2,-0.1,83,waitedi01
277,Jusuf Nurkić,1394,2016-17,NBA,DENPOR,65,48,1394,271,534,.507,271,533,.508,0,1,.000,120,210,.571,.528,154,313,467,123,50,74,143,161,662,8.4,-0.9,-52,nurkiju01
278,Jonathon Simmons,1396,2016-17,NBA,SAS,78,8,1396,177,421,.420,147,319,.461,30,102,.294,99,132,.750,.504,20,140,160,126,47,25,76,146,483,4.1,-2.6,209,simmojo02
279,Channing Frye,1401,2016-17,NBA,CLE,74,15,1401,238,520,.458,101,185,.546,137,335,.409,63,74,.851,.612,37,253,290,45,33,37,53,138,676,6.6,1.0,61,fryech01
