Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
21,Kristaps Porziņģis,33,2016-10-25,21-084,NYK,@,CLE,L 88-117,*,33,5,13,.385,2,8,.250,3,5,.600,3,6,.500,.512,4,3,7,0,1,2,2,5,16,9.8,-1.1,-21,F-C,porzikr01
22,David West,11,2016-10-25,36-057,GSW,,SAS,L 100-129,,11,1,2,.500,1,2,.500,0,0,,0,0,,.500,1,1,2,0,1,1,4,2,2,-1.1,-18.3,-13,F-C,westda01
23,Jordan McRae,6,2016-10-25,25-211,CLE,,NYK,W 117-88,,6,1,4,.250,1,4,.250,0,0,,0,0,,.250,0,0,0,0,0,0,0,1,2,-0.8,-23.8,1,G,mcraejo01
24,Shaun Livingston,13,2016-10-25,31-044,GSW,,SAS,L 100-129,,13,1,3,.333,1,2,.500,0,1,.000,0,0,,.333,0,2,2,0,1,0,1,0,2,0.9,-9.2,-15,G,livinsh01
25,Kyle O'Quinn,15,2016-10-25,26-213,NYK,@,CLE,L 88-117,,15,1,3,.333,1,1,1.000,0,2,.000,0,0,,.333,1,4,5,1,0,2,1,3,2,2.1,-6.1,-10,F-C,oquinky01
26,Derrick Rose,30,2016-10-25,28-021,NYK,@,CLE,L 88-117,*,30,7,17,.412,6,15,.400,1,2,.500,2,2,1.000,.475,2,1,3,1,0,1,4,1,17,6.6,-5.0,-19,G,rosede01
27,Courtney Lee,20,2016-10-25,31-022,NYK,@,CLE,L 88-117,*,20,0,5,.000,0,3,.000,0,2,.000,0,0,,.000,1,2,3,0,0,1,2,1,0,-3.9,-18.1,-19,G,leeco01
28,Mike Dunleavy,23,2016-10-25,36-040,CLE,,NYK,W 117-88,,23,2,3,.667,2,2,1.000,0,1,.000,0,0,,.667,0,4,4,2,3,0,0,0,4,8.3,7.5,19,F-G,dunlemi02
29,Bryn Forbes,4,2016-10-25,23-094,SAS,@,GSW,W 129-100,,4,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.9,6,G,forbebr01
30,Kyrie Irving,30,2016-10-25,24-216,CLE,,NYK,W 117-88,*,30,12,22,.545,8,15,.533,4,7,.571,1,1,1.000,.646,1,1,2,4,2,0,0,1,29,23.8,15.3,13,G,irvinky01
31,James Jones,6,2016-10-25,36-021,CLE,,NYK,W 117-88,,6,1,2,.500,0,1,.000,1,1,1.000,2,2,1.000,.868,0,0,0,0,0,0,0,1,5,3.6,9.7,1,F-G,jonesja02
32,Tristan Thompson,22,2016-10-25,25-226,CLE,,NYK,W 117-88,*,22,0,1,.000,0,1,.000,0,0,,0,0,,.000,2,4,6,0,0,0,2,4,0,-1.7,-13.2,16,F-C,thomptr01
33,Rudy Gobert,41,2016-10-25,24-121,UTA,@,POR,L 104-113,*,41,4,7,.571,4,7,.571,0,0,,4,4,1.000,.685,4,10,14,2,0,2,3,3,12,13.1,-2.5,7,C,goberru01
34,Al-Farouq Aminu,28,2016-10-25,26-034,POR,,UTA,W 113-104,*,28,3,6,.500,1,3,.333,2,3,.667,1,1,1.000,.699,0,4,4,1,1,0,1,0,9,7.9,1.8,0,F,aminual01
35,Boris Diaw,32,2016-10-25,34-192,UTA,@,POR,L 104-113,*,32,1,8,.125,1,5,.200,0,3,.000,0,0,,.125,1,2,3,0,0,0,1,5,2,-4.9,-20.7,1,F-C,diawbo01
36,J.R. Smith,25,2016-10-25,31-046,CLE,,NYK,W 117-88,*,25,3,13,.231,1,5,.200,2,8,.250,0,0,,.308,0,3,3,2,1,0,0,1,8,3.0,-8.3,13,G-F,smithjr01
37,Klay Thompson,33,2016-10-25,26-260,GSW,,SAS,L 100-129,*,33,5,13,.385,4,7,.571,1,6,.167,0,0,,.423,0,1,1,2,0,0,1,4,11,3.0,-10.8,-6,G-F,thompkl01
38,Ed Davis,24,2016-10-25,27-142,POR,,UTA,W 113-104,,24,2,3,.667,2,3,.667,0,0,,2,2,1.000,.773,3,4,7,1,0,1,0,2,6,8.6,2.9,21,F,davised01
39,George Hill,39,2016-10-25,30-174,UTA,@,POR,L 104-113,*,39,7,18,.389,6,12,.500,1,6,.167,4,4,1.000,.481,0,2,2,6,2,1,1,2,19,14.9,0.0,2,G,hillge01
40,Shelvin Mack,15,2016-10-25,26-186,UTA,@,POR,L 104-113,,15,2,5,.400,2,4,.500,0,1,.000,0,0,,.400,0,1,1,4,2,0,0,1,4,6.0,5.9,-9,G,macksh01
41,Trey Lyles,18,2016-10-25,20-355,UTA,@,POR,L 104-113,,18,2,6,.333,1,4,.250,1,2,.500,0,0,,.417,0,2,2,2,0,0,3,0,5,0.6,-11.6,-11,F,lylestr01
42,Joakim Noah,20,2016-10-25,31-243,NYK,@,CLE,L 88-117,*,20,0,1,.000,0,1,.000,0,0,,0,0,,.000,1,5,6,3,1,0,1,1,0,3.2,-0.8,-1,C,noahjo01
43,Sasha Vujačić,3,2016-10-25,32-231,NYK,@,CLE,L 88-117,,3,0,1,.000,0,0,,0,1,.000,1,2,.500,.266,0,0,0,1,0,0,1,1,1,-0.8,-23.3,-5,G,vujacsa01
44,DeAndre Liggins,12,2016-10-25,28-208,CLE,,NYK,W 117-88,,12,2,3,.667,2,3,.667,0,0,,0,0,,.667,0,3,3,3,0,1,1,1,4,5.0,6.4,11,G,liggide01
45,Ian Clark,13,2016-10-25,25-232,GSW,,SAS,L 100-129,,13,2,8,.250,2,4,.500,0,4,.000,1,2,.500,.282,0,0,0,2,0,1,0,0,5,1.9,-9.3,-29,G,clarkia01
46,Allen Crabbe,29,2016-10-25,24-199,POR,,UTA,W 113-104,,29,6,10,.600,2,5,.400,4,5,.800,2,2,1.000,.827,0,3,3,3,0,0,2,2,18,13.6,5.4,14,G-F,crabbal01
47,Damian Lillard,35,2016-10-25,26-102,POR,,UTA,W 113-104,*,35,13,20,.650,9,14,.643,4,6,.667,9,9,1.000,.814,1,8,9,6,0,0,4,3,39,32.3,13.1,1,G,lillada01
48,Nicolás Laprovíttola,4,2016-10-25,26-268,SAS,@,GSW,W 129-100,,4,0,0,,0,0,,0,0,,0,0,,,0,0,0,2,0,0,1,1,0,0.0,-7.7,6,G,laproni01
49,Anderson Varejão,3,2016-10-25,34-027,GSW,,SAS,L 100-129,,3,0,0,,0,0,,0,0,,1,2,.500,.568,0,0,0,0,0,0,0,3,1,-0.6,-22.8,-8,F-C,varejan01
50,Maurice Harkless,22,2016-10-25,23-167,POR,,UTA,W 113-104,*,22,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,1,1,1,2,0,2,1,0,-0.8,-7.7,-13,F-G,harklma01
51,Stephen Curry,34,2016-10-25,28-225,GSW,,SAS,L 100-129,*,34,9,18,.500,6,8,.750,3,10,.300,5,6,.833,.630,0,3,3,4,0,0,4,1,26,15.9,0.1,-9,G,curryst01
52,Kawhi Leonard,32,2016-10-25,25-118,SAS,@,GSW,W 129-100,*,32,10,21,.476,10,18,.556,0,3,.000,15,15,1.000,.634,3,2,5,3,5,0,2,1,35,31.7,19.2,14,F,leonaka01
53,CJ McCollum,35,2016-10-25,25-036,POR,,UTA,W 113-104,*,35,8,16,.500,6,14,.429,2,2,1.000,7,7,1.000,.655,1,1,2,3,1,0,3,3,25,16.9,-0.5,12,G,mccolcj01
54,Kyle Anderson,22,2016-10-25,23-035,SAS,@,GSW,W 129-100,*,22,1,1,1.000,0,0,,1,1,1.000,0,0,,1.500,2,2,4,0,1,0,0,1,3,5.3,4.7,-4,F-G,anderky01
55,Joe Ingles,14,2016-10-25,29-023,UTA,@,POR,L 104-113,,14,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,1,1,0,1,2,2,1.6,-5.5,-9,F-G,inglejo01
56,LaMarcus Aldridge,35,2016-10-25,31-098,SAS,@,GSW,W 129-100,*,35,10,20,.500,9,19,.474,1,1,1.000,5,6,.833,.574,8,6,14,3,1,0,2,1,26,23.7,6.8,10,F-C,aldrila01
57,Dante Exum,8,2016-10-25,21-104,UTA,@,POR,L 104-113,,8,2,4,.500,2,3,.667,0,1,.000,1,1,1.000,.563,1,1,2,0,0,0,0,2,5,3.2,-6.1,-18,G,exumda01
58,Dewayne Dedmon,17,2016-10-25,27-074,SAS,@,GSW,W 129-100,,17,1,4,.250,1,4,.250,0,0,,0,0,,.250,4,4,8,0,1,2,1,3,2,3.8,-3.9,29,C,dedmode01
59,David Lee,11,2016-10-25,33-179,SAS,@,GSW,W 129-100,,11,2,4,.500,2,4,.500,0,0,,2,2,1.000,.615,3,3,6,2,0,0,2,1,6,6.0,3.5,13,F-C,leeda02
60,Chris Andersen,6,2016-10-25,38-110,CLE,,NYK,W 117-88,,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,1,0,0,2,2.4,7.2,1,C-F,anderch01
61,LeBron James,32,2016-10-25,31-300,CLE,,NYK,W 117-88,*,32,9,14,.643,9,11,.818,0,3,.000,1,2,.500,.638,3,8,11,14,0,1,4,3,19,22.2,11.1,26,F-G,jamesle01
62,Noah Vonleh,16,2016-10-25,21-062,POR,,UTA,W 113-104,,16,5,5,1.000,4,4,1.000,1,1,1.000,0,0,,1.100,0,1,1,0,0,1,0,1,11,10.1,12.6,14,F-C,vonleno01
63,Rodney Hood,38,2016-10-25,24-005,UTA,@,POR,L 104-113,*,38,9,17,.529,6,10,.600,3,7,.429,5,5,1.000,.677,0,2,2,1,2,1,0,3,26,20.5,6.6,5,G-F,hoodro01
64,Jeff Withey,5,2016-10-25,26-232,UTA,@,POR,L 104-113,,5,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,1,1,0,1,0,1.6,9.1,-11,C,witheje01
65,Zaza Pachulia,20,2016-10-25,32-258,GSW,,SAS,L 100-129,*,20,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,1,2,3,1,0,0,3,2,2,-0.1,-11.7,-3,C,pachuza01
66,Evan Turner,26,2016-10-25,27-364,POR,,UTA,W 113-104,,26,1,7,.143,1,7,.143,0,0,,1,1,1.000,.202,0,5,5,5,1,1,0,1,3,4.8,-3.2,10,G,turneev01
67,Patty Mills,18,2016-10-25,28-075,SAS,@,GSW,W 129-100,,18,4,9,.444,1,4,.250,3,5,.600,0,0,,.611,0,1,1,5,4,0,0,1,11,13.7,25.0,35,G,millspa02
68,Jonathon Simmons,28,2016-10-25,27-041,SAS,@,GSW,W 129-100,,28,8,14,.571,5,9,.556,3,5,.600,1,3,.333,.653,1,3,4,3,0,1,2,2,20,14.2,7.0,33,G-F,simmojo02
69,Kevin Durant,37,2016-10-25,28-026,GSW,,SAS,L 100-129,*,37,11,18,.611,10,15,.667,1,3,.333,4,5,.800,.668,0,10,10,4,2,2,0,2,27,26.8,13.1,-13,F-G,duranke01
70,Kevon Looney,4,2016-10-25,20-262,GSW,,SAS,L 100-129,,4,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,-6,F-C,looneke01
71,Dāvis Bertāns,4,2016-10-25,23-348,SAS,@,GSW,W 129-100,,4,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1.250,0,1,1,0,0,0,0,0,5,4.7,36.9,6,F,bertada01
72,Brandon Jennings,21,2016-10-25,27-032,NYK,@,CLE,L 88-117,,21,1,7,.143,1,3,.333,0,4,.000,5,6,.833,.363,1,2,3,5,0,0,1,2,7,5.1,-5.6,-14,G,jennibr01
73,Clint Capela,26,2016-10-26,22-161,HOU,@,LAL,L 114-120,*,26,8,11,.727,8,11,.727,0,0,,0,1,.000,.699,3,6,9,0,0,1,1,2,16,13.9,0.2,8,C,capelca01
74,Ty Lawson,36,2016-10-26,28-358,SAC,@,PHO,W 113-94,*,36,3,9,.333,2,5,.400,1,4,.250,2,2,1.000,.455,3,3,6,7,2,1,2,2,9,11.7,2.5,2,G,lawsoty01
75,Victor Oladipo,26,2016-10-26,24-175,OKC,@,PHI,W 103-97,*,26,4,16,.250,4,11,.364,0,5,.000,2,3,.667,.289,2,3,5,1,0,1,3,2,10,-0.1,-13.8,-5,G,oladivi01
76,Brandon Knight,26,2016-10-26,24-329,PHO,,SAC,L 94-113,,26,1,8,.125,1,5,.200,0,3,.000,5,6,.833,.329,0,1,1,5,0,0,2,1,7,2.8,-9.1,-19,G,knighbr03
77,Jared Dudley,26,2016-10-26,31-108,PHO,,SAC,L 94-113,*,26,2,4,.500,2,4,.500,0,0,,0,2,.000,.410,0,2,2,1,0,1,0,1,4,2.8,-4.6,-9,F-G,dudleja01
78,Jusuf Nurkić,26,2016-10-26,22-064,DEN,@,NOP,W 107-102,*,26,9,13,.692,9,13,.692,0,0,,5,6,.833,.735,2,7,9,3,0,1,1,3,23,21.2,14.8,2,C,nurkiju01
79,Hassan Whiteside,31,2016-10-26,27-135,MIA,@,ORL,W 108-96,*,31,9,16,.563,9,16,.563,0,0,,0,4,.000,.507,4,10,14,1,0,4,1,3,18,15.9,3.1,5,C,whiteha01
80,Serge Ibaka,36,2016-10-26,27-038,ORL,,MIA,L 96-108,*,36,6,17,.353,4,13,.308,2,4,.500,0,0,,.412,2,6,8,0,0,1,0,3,14,7.2,-5.7,-16,F-C,ibakase01
81,Hollis Thompson,13,2016-10-26,25-206,PHI,,OKC,L 97-103,,13,2,5,.400,2,3,.667,0,2,.000,0,2,.000,.340,1,2,3,0,1,1,0,1,4,3.1,-1.2,-10,G-F,thompho01
82,Tyler Zeller,16,2016-10-26,26-283,BOS,,BRK,W 122-117,,16,6,7,.857,6,7,.857,0,0,,1,2,.500,.825,2,2,4,3,0,2,1,2,13,13.8,10.8,-9,F-C,zellety01
83,Kyle Lowry,38,2016-10-26,30-215,TOR,,DET,W 109-91,*,38,3,13,.231,2,8,.250,1,5,.200,3,3,1.000,.349,1,4,5,8,1,0,2,2,10,7.8,-2.2,2,G,lowryky01
84,Lavoy Allen,11,2016-10-26,27-265,IND,,DAL,W 130-121 (OT),,11,1,3,.333,1,3,.333,0,0,,0,0,,.333,1,4,5,2,0,1,0,1,2,3.9,4.0,-5,F-C,allenla01
85,Robert Covington,32,2016-10-26,25-317,PHI,,OKC,L 97-103,*,32,3,6,.500,1,2,.500,2,4,.500,2,2,1.000,.727,1,4,5,2,2,1,0,1,10,12.6,7.6,2,F-C,covinro01
86,Wilson Chandler,30,2016-10-26,29-169,DEN,@,NOP,W 107-102,,30,5,15,.333,4,9,.444,1,6,.167,1,1,1.000,.389,0,7,7,1,0,0,2,3,12,3.1,-7.6,5,F,chandwi01
87,Alexis Ajinça,11,2016-10-26,28-173,NOP,,DEN,L 102-107,,11,0,2,.000,0,2,.000,0,0,,0,0,,.000,1,0,1,0,0,0,0,4,0,-2.3,-20.6,-4,C-F,ajincal01
88,Wade Baldwin,25,2016-10-26,20-211,MEM,,MIN,W 102-98,,25,3,8,.375,2,6,.333,1,2,.500,0,0,,.438,2,3,5,6,3,3,1,2,7,12.4,15.8,3,G,baldwwa01
89,T.J. McConnell,16,2016-10-26,24-215,PHI,,OKC,L 97-103,,16,0,0,,0,0,,0,0,,0,0,,,0,2,2,7,2,0,1,3,0,5.3,3.9,-14,G,mccontj01
90,Devin Booker,25,2016-10-26,19-362,PHO,,SAC,L 94-113,*,25,8,12,.667,8,9,.889,0,3,.000,2,5,.400,.634,0,2,2,3,0,0,4,5,18,8.3,-4.2,-5,G,bookede01
91,Tyler Ulis,14,2016-10-26,20-295,PHO,,SAC,L 94-113,,14,1,3,.333,1,3,.333,0,0,,0,0,,.333,0,1,1,1,2,1,1,1,2,2.6,1.1,6,G,ulisty01
92,Sergio Rodríguez,32,2016-10-26,30-136,PHI,,OKC,L 97-103,*,32,5,11,.455,3,5,.600,2,6,.333,0,0,,.545,0,4,4,9,0,0,0,1,12,13.4,3.7,8,G,rodrise01
93,Jordan Clarkson,25,2016-10-26,24-141,LAL,,HOU,W 120-114,,25,8,12,.667,6,9,.667,2,3,.667,7,7,1.000,.829,1,2,3,1,3,0,4,3,25,19.6,10.8,6,G,clarkjo01
94,Andre Roberson,32,2016-10-26,24-327,OKC,@,PHI,W 103-97,*,32,0,2,.000,0,2,.000,0,0,,1,4,.250,.133,2,5,7,3,2,1,0,3,1,4.9,0.2,10,G-F,roberan03
95,Marcus Morris,32,2016-10-26,27-054,DET,@,TOR,L 91-109,*,32,7,17,.412,5,9,.556,2,8,.250,1,1,1.000,.487,4,5,9,3,1,0,2,2,17,12.5,4.6,-8,F,morrima03
96,DeMarcus Cousins,25,2016-10-26,26-074,SAC,@,PHO,W 113-94,*,25,6,10,.600,6,9,.667,0,1,.000,12,16,.750,.704,1,5,6,2,1,0,3,4,24,17.8,7.5,13,C-F,couside01
97,J.J. Barea,39,2016-10-26,32-122,DAL,@,IND,L 121-130 (OT),,39,7,17,.412,5,10,.500,2,7,.286,6,6,1.000,.560,0,2,2,6,0,1,3,1,22,15.0,-2.2,2,G,bareajo01
98,Giannis Antetokounmpo,39,2016-10-26,21-325,MIL,,CHO,L 96-107,*,39,13,21,.619,12,19,.632,1,2,.500,4,6,.667,.656,1,8,9,5,1,1,1,5,31,26.0,13.3,-5,F-G,antetgi01
99,Jeff Green,25,2016-10-26,30-059,ORL,,MIA,L 96-108,,25,2,7,.286,2,5,.400,0,2,.000,3,4,.750,.400,1,2,3,1,0,0,1,1,7,3.1,-8.7,-8,F,greenje02
100,Justin Hamilton,25,2016-10-26,26-208,BRK,@,BOS,L 117-122,,25,7,12,.583,4,6,.667,3,6,.500,2,3,.667,.713,6,4,10,2,0,0,1,4,19,17.2,7.4,0,C,hamilju01
101,Jahlil Okafor,16,2016-10-26,20-316,PHI,,OKC,L 97-103,,16,4,10,.400,4,10,.400,0,0,,0,0,,.400,1,2,3,0,0,1,3,2,8,0.8,-15.2,0,C-F,okafoja01
102,Joe Harris,25,2016-10-26,25-050,BRK,@,BOS,L 117-122,,25,6,15,.400,2,6,.333,4,9,.444,0,0,,.533,0,4,4,3,2,2,3,3,16,10.4,3.9,3,G,harrijo01
103,Dwight Powell,16,2016-10-26,25-098,DAL,@,IND,L 121-130 (OT),,16,0,2,.000,0,2,.000,0,0,,0,2,.000,.000,3,4,7,1,0,1,0,2,0,1.7,-8.2,1,F-C,poweldw01
104,Andrew Bogut,20,2016-10-26,31-333,DAL,@,IND,L 121-130 (OT),*,20,3,5,.600,3,5,.600,0,0,,0,2,.000,.510,2,4,6,3,0,1,1,3,6,6.1,-0.1,-19,C,bogutan01
105,Roy Hibbert,32,2016-10-26,29-320,CHO,@,MIL,W 107-96,*,32,6,9,.667,6,9,.667,0,0,,3,3,1.000,.727,4,6,10,3,0,5,2,4,15,17.7,8.2,12,C,hibbero01
106,Gerald Henderson,25,2016-10-26,28-322,PHI,,OKC,L 97-103,*,25,3,6,.500,1,3,.333,2,3,.667,1,2,.500,.654,0,2,2,0,0,0,0,2,9,5.4,-1.7,-7,G,hendege02
107,James Johnson,25,2016-10-26,29-249,MIA,@,ORL,W 108-96,,25,4,8,.500,2,4,.500,2,4,.500,1,1,1.000,.652,0,2,2,6,0,0,1,1,11,10.4,7.2,0,F,johnsja01
108,Domantas Sabonis,16,2016-10-26,20-176,OKC,@,PHI,W 103-97,*,16,2,5,.400,1,2,.500,1,3,.333,0,0,,.500,0,4,4,0,0,0,0,2,5,2.7,-3.6,-10,C-F,sabondo01
109,Ramon Sessions,13,2016-10-26,30-198,CHO,@,MIL,W 107-96,,13,2,4,.500,2,4,.500,0,0,,0,0,,.500,0,0,0,0,0,0,1,1,4,0.6,-12.5,-4,G,sessira01
110,Zach Randolph,25,2016-10-26,35-102,MEM,,MIN,W 102-98,,25,7,12,.583,6,10,.600,1,2,.500,4,6,.667,.649,1,10,11,1,0,0,2,1,19,14.6,4.6,-1,F-C,randoza01
111,Marc Gasol,32,2016-10-26,31-271,MEM,,MIN,W 102-98,*,32,7,17,.412,6,14,.429,1,3,.333,3,4,.750,.480,1,2,3,2,0,4,4,2,18,9.2,-3.0,4,C,gasolma01
112,Terrence Ross,19,2016-10-26,25-264,TOR,,DET,W 109-91,,19,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,0,4,4,3,2,0,1,2,4,5.5,6.6,-3,F-G,rosste01
113,Elfrid Payton,38,2016-10-26,22-247,ORL,,MIA,L 96-108,*,38,4,12,.333,4,10,.400,0,2,.000,8,8,1.000,.515,2,2,4,5,0,2,4,1,16,11.7,-2.0,-4,G,paytoel01
114,Arron Afflalo,26,2016-10-26,31-011,SAC,@,PHO,W 113-94,*,26,2,7,.286,0,5,.000,2,2,1.000,2,2,1.000,.508,0,3,3,0,1,0,0,3,8,4.6,-3.0,6,G-F,afflaar01
115,Marco Belinelli,26,2016-10-26,30-215,CHO,@,MIL,W 107-96,,26,3,8,.375,3,6,.500,0,2,.000,1,1,1.000,.415,0,4,4,1,0,0,0,1,7,4.1,-7.5,5,G-F,belinma01
116,Brandon Rush,14,2016-10-26,31-111,MIN,@,MEM,L 98-102,,14,0,3,.000,0,2,.000,0,1,.000,0,0,,.000,0,2,2,1,0,0,1,1,0,-2.2,-16.3,3,G-F,rushbr01
117,Dirk Nowitzki,38,2016-10-26,38-129,DAL,@,IND,L 121-130 (OT),*,38,8,19,.421,4,10,.400,4,9,.444,2,2,1.000,.553,0,8,8,2,2,2,2,1,22,16.7,3.1,-1,F-C,nowitdi01
118,Tobias Harris,36,2016-10-26,24-103,DET,@,TOR,L 91-109,*,36,8,13,.615,7,11,.636,1,2,.500,5,5,1.000,.724,0,5,5,1,1,0,5,3,22,13.1,1.7,-21,F,harrito02
119,Al Horford,27,2016-10-26,30-145,BOS,,BRK,W 122-117,*,27,5,8,.625,4,4,1.000,1,4,.250,0,0,,.688,1,4,5,6,0,4,2,2,11,13.5,5.4,13,C-F,horfoal01
120,Andrew Harrison,38,2016-10-26,21-364,MEM,,MIN,W 102-98,*,38,1,7,.143,1,3,.333,0,4,.000,2,4,.500,.228,1,2,3,4,1,0,3,3,4,-0.4,-12.6,8,G,harrian01
121,Michael Gbinije,2,2016-10-26,24-143,DET,@,TOR,L 91-109,,2,0,1,.000,0,0,,0,1,.000,2,2,1.000,.532,0,0,0,0,0,0,0,0,2,1.3,2.3,-1,G,gbinimi01
122,Marvin Williams,29,2016-10-26,30-129,CHO,@,MIL,W 107-96,*,29,5,12,.417,2,8,.250,3,4,.750,0,0,,.542,2,8,10,2,0,1,1,4,13,9.9,1.5,19,F,willima02
123,Emmanuel Mudiay,28,2016-10-26,20-235,DEN,@,NOP,W 107-102,*,28,2,8,.250,2,7,.286,0,1,.000,7,8,.875,.477,0,7,7,3,1,0,6,5,11,3.0,-9.3,-1,G,mudiaem01
124,E'Twaun Moore,28,2016-10-26,27-244,NOP,,DEN,L 102-107,*,28,3,8,.375,1,4,.250,2,4,.500,2,2,1.000,.563,0,1,1,4,1,1,2,4,10,6.8,-2.5,10,G-F,mooreet01
