Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
13,Anthony Black,0,2024-01-17,19-362,ORL,@,ATL,L 104-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.9,0,G,blackan01
14,Bol Bol,0,2023-11-08,23-357,PHO,@,CHI,W 116-115 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,,F-C,bolbo01
15,Marques Bolden,0,2023-12-17,25-244,MIL,,HOU,W 128-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.7,-3,C,boldema01
16,Oshae Brissett,0,2023-12-08,25-171,BOS,,NYK,W 133-123,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,-2,F,brissos01
17,Kobe Brown,0,2024-03-09,24-068,LAC,,CHI,W 112-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,0,G-F,brownko01
18,Jamal Cain,0,2023-11-11,24-236,MIA,@,ATL,W 117-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.3,0,F,cainja01
19,Max Christie,0,2024-02-28,21-018,LAL,@,LAC,W 116-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,-2,G,chrisma02
20,Sidy Cissoko,0,2024-03-03,19-336,SAS,,IND,W 117-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,,G,cissosi01
21,Ricky Council IV,0,2024-01-20,22-170,PHI,@,CHO,W 97-89,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,-4,G,councri01
22,Seth Curry,0,2023-11-28,33-097,DAL,,HOU,W 121-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,,G,curryse01
23,Seth Curry,0,2023-11-22,33-091,DAL,@,LAL,W 104-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,2,G,curryse01
24,JD Davison,0,2024-03-09,21-158,BOS,@,PHO,W 117-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,-1,G,davisjd01
25,Chris Duarte,0,2024-03-16,26-277,SAC,,NYK,L 91-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,0,G,duartch01
26,Kris Dunn,0,2023-11-17,29-244,UTA,,PHO,L 128-131,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.6,0,G,dunnkr01
27,Kessler Edwards,0,2024-02-03,23-178,SAC,@,CHI,W 123-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,-2,F,edwarke02
28,Kessler Edwards,0,2024-02-22,23-197,SAC,,SAS,W 127-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,,F,edwarke02
29,Kessler Edwards,0,2023-12-23,23-136,SAC,,MIN,L 98-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,0,F,edwarke02
30,Kessler Edwards,0,2023-12-14,23-127,SAC,,OKC,W 128-123,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.1,-2,F,edwarke02
31,Kessler Edwards,0,2023-11-15,23-098,SAC,@,LAL,W 125-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,,F,edwarke02
32,Kessler Edwards,0,2023-10-29,23-081,SAC,,LAL,W 132-127 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,-2,F,edwarke02
33,Malachi Flynn,0,2024-01-30,25-265,NYK,,UTA,W 118-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.7,0,G,flynnma01
34,Luka Garza,0,2024-02-24,25-059,MIN,,BRK,W 101-86,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,0,F-C,garzalu01
35,Taj Gibson,0,2024-01-30,38-220,NYK,,UTA,W 118-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,0,F-C,gibsota01
36,Taj Gibson,0,2024-01-01,38-191,NYK,,MIN,W 112-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-68.9,-1,F-C,gibsota01
37,Harry Giles,0,2024-01-27,25-280,BRK,,HOU,W 106-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,0,F-C,gilesha01
38,Anthony Gill,0,2024-03-10,31-145,WAS,@,MIA,W 110-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.5,-1,F,gillan01
39,Anthony Gill,0,2024-03-25,31-160,WAS,@,CHI,W 107-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.1,-1,F,gillan01
40,Anthony Gill,0,2023-12-21,31-065,WAS,@,POR,W 118-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,-2,F,gillan01
41,Anthony Gill,0,2024-02-29,31-135,WAS,@,LAL,L 131-134 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,F,gillan01
42,Anthony Gill,0,2023-12-17,31-061,WAS,@,PHO,L 108-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.6,0,F,gillan01
43,Anthony Gill,0,2024-02-02,31-108,WAS,,MIA,L 102-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,-3,F,gillan01
44,Jacob Gilyard,0,2023-12-06,25-145,MEM,@,DET,W 116-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-13.2,0,G,gilyaja01
45,Jordan Goodwin,0,2024-02-06,25-106,PHO,,MIL,W 114-106,,0,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,0,0,0,0,0,0,0,2,2.0,177.8,-3,G,goodwjo01
46,A.J. Green,0,2023-12-17,24-081,MIL,,HOU,W 128-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.2,-3,G,greenaj01
47,A.J. Green,0,2023-12-23,24-087,MIL,@,NYK,W 130-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.8,0,G,greenaj01
48,Jordan Hawkins,0,2024-04-03,21-340,NOP,,ORL,L 108-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,2,G,hawkijo01
49,Nate Hinton,0,2024-01-29,24-235,HOU,,LAL,W 135-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,-3,G,hintona01
50,Justin Holiday,0,2024-01-14,34-284,DEN,,IND,W 117-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.8,0,F,holidju01
51,Justin Holiday,0,2023-11-22,34-231,DEN,@,ORL,L 119-124,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,,F,holidju01
52,Jay Huff,0,2023-11-27,25-094,DEN,@,LAC,W 113-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,,F-C,huffja01
53,Andre Jackson Jr.,0,2023-12-05,22-022,MIL,,NYK,W 146-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,0,G,jacksan01
54,Isaiah Jackson,0,2024-03-13,22-063,IND,,CHI,L 129-132 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,,C-F,jacksis01
55,Justin Jackson,0,2024-02-24,28-333,MIN,,BRK,W 101-86,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,0,G-F,jacksju01
56,Justin Jackson,0,2024-02-27,28-336,MIN,,SAS,W 114-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,0,G-F,jacksju01
57,Trayce Jackson-Davis,0,2023-11-01,23-252,GSW,,SAC,W 102-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,,F,jackstr02
58,Trayce Jackson-Davis,0,2023-11-06,23-257,GSW,@,DET,W 120-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.4,1,F,jackstr02
59,DaQuan Jeffries,0,2024-03-31,26-214,NYK,,OKC,L 112-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,-2,G-F,jeffrda01
60,DaQuan Jeffries,0,2024-02-22,26-176,NYK,@,PHI,W 110-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,,G-F,jeffrda01
61,Colby Jones,0,2023-10-27,21-152,SAC,,GSW,L 114-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,2,G,jonesco02
62,John Konchar,0,2024-01-02,27-286,MEM,,SAS,W 106-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,-4,G,konchjo01
63,A.J. Lawson,0,2023-12-12,23-150,DAL,,LAL,W 127-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.1,-3,G,lawsoaj01
64,A.J. Lawson,0,2024-02-12,23-212,DAL,,WAS,W 112-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,0,G,lawsoaj01
65,Chris Livingston,0,2023-12-17,20-063,MIL,,HOU,W 128-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-3,F,livinch01
66,Chris Livingston,0,2023-12-23,20-069,MIL,@,NYK,W 130-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.0,0,F,livinch01
67,Chris Livingston,0,2024-04-09,20-177,MIL,,BOS,W 104-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-2,F,livinch01
68,Kenneth Lofton Jr.,0,2023-12-06,21-114,MEM,@,DET,W 116-102,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,11.0,0,F,loftoke01
69,Sandro Mamukelashvili,0,2024-03-03,24-285,SAS,,IND,W 117-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.6,,C-F,mamuksa01
70,Boban Marjanović,0,2024-01-24,35-162,HOU,,POR,L 131-137 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.2,-3,C,marjabo01
71,Josh Minott,0,2024-02-24,21-091,MIN,,BRK,W 101-86,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,13.4,0,F,minotjo01
72,Josh Minott,0,2024-02-27,21-094,MIN,,SAS,W 114-105,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,12.6,0,F,minotjo01
73,Mike Muscala,0,2024-03-24,32-267,OKC,@,MIL,L 93-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.6,0,F-C,muscami01
74,Mike Muscala,0,2024-03-14,32-257,OKC,,DAL,W 126-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,2,F-C,muscami01
75,Andrew Nembhard,0,2024-02-02,24-017,IND,,SAC,L 122-133,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.6,-2,G,nembhan01
76,Chuma Okeke,0,2023-12-31,25-135,ORL,@,PHO,L 107-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.3,-2,F,okekech01
77,Eugene Omoruyi,0,2023-12-17,26-306,WAS,@,PHO,L 108-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,0,F,omorueu01
78,Filip Petrušev,0,2023-11-15,23-214,SAC,@,LAL,W 125-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,,F-C,petrufi01
79,Julian Phillips,0,2023-12-16,20-041,CHI,@,MIA,L 116-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.9,0,F,phillju01
80,Jalen Pickett,0,2024-04-10,24-171,DEN,,MIN,W 116-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.2,-1,G,pickeja02
81,Brandin Podziemski,0,2023-11-06,20-254,GSW,@,DET,W 120-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.6,1,G,podzibr01
82,Jontay Porter,0,2024-03-09,24-115,TOR,@,POR,L 118-128 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.9,,F-C,portejo01
83,Olivier-Maxence Prosper,0,2023-12-25,21-175,DAL,@,PHO,W 128-114,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.5,0,F,prospol01
84,Olivier-Maxence Prosper,0,2024-02-12,21-224,DAL,,WAS,W 112-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,0,F,prospol01
85,Lester Quiñones,0,2024-03-07,23-112,GSW,,CHI,L 122-125,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-1000.0,0,G,quinole01
86,Jeremiah Robinson-Earl,0,2024-04-07,23-156,NOP,@,PHO,W 113-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,0,F,robinje02
87,Jeremiah Robinson-Earl,0,2023-12-02,23-029,NOP,@,CHI,L 118-124,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,0,F,robinje02
88,Jeremiah Robinson-Earl,0,2023-11-17,23-014,NOP,,DEN,W 115-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,F,robinje02
89,Orlando Robinson,0,2024-02-11,23-216,MIA,,BOS,L 106-110,,0,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,0,0,0,0,0,0,0,2,2.0,852.7,0,F,robinor01
90,David Roddy,0,2024-01-02,22-281,MEM,,SAS,W 106-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.5,-4,F,roddyda01
91,Matt Ryan,0,2024-04-03,26-352,NOP,,ORL,L 108-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.3,2,F,ryanma01
92,Jermaine Samuels,0,2024-01-29,25-077,HOU,,LAL,W 135-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-3,F,samueje01
93,Ben Sheppard,0,2023-11-30,22-137,IND,@,MIA,L 132-142,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,G,sheppbe01
94,Jalen Slawson,0,2023-11-15,24-024,SAC,@,LAL,W 125-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,,F,slawsja01
95,Terquavion Smith,0,2024-01-20,21-020,PHI,@,CHO,W 97-89,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.4,-4,G,smithte01
96,Jaden Springer,0,2024-03-09,21-166,BOS,@,PHO,W 117-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-56.6,-1,G,sprinja01
97,Jaden Springer,0,2024-03-23,21-180,BOS,@,CHI,W 124-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,0,G,sprinja01
98,Lamar Stevens,0,2023-11-28,26-142,BOS,,CHI,W 124-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0.7,368.9,0,F,stevela01
99,JT Thor,0,2024-02-23,21-181,CHO,@,GSW,L 84-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0.7,77.6,0,F,thorjt01
100,Xavier Tillman Sr.,0,2024-01-02,24-355,MEM,,SAS,W 106-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.1,-4,F,tillmxa01
101,Jacob Toppin,0,2023-12-23,23-229,NYK,,MIL,L 111-130,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.9,0,F,toppija01
102,Jacob Toppin,0,2024-02-22,23-290,NYK,@,PHI,W 110-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,,F,toppija01
103,Juan Toscano-Anderson,0,2024-01-03,30-268,SAC,,ORL,W 138-135 (2OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.2,-2,F,toscaju01
104,Juan Toscano-Anderson,0,2024-01-02,30-267,SAC,,CHO,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,-3,F,toscaju01
105,Jarace Walker,0,2023-11-30,20-087,IND,@,MIA,L 132-142,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.3,0,F,walkeja02
106,TyTy Washington Jr.,0,2024-04-09,22-146,MIL,,BOS,W 104-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-2,G,washity02
107,Yuta Watanabe,0,2024-02-06,29-116,PHO,,MIL,W 114-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.4,-3,F,watanyu01
108,Lindy Waters III,0,2024-03-14,26-230,OKC,,DAL,W 126-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.6,2,G,waterli01
109,Lindy Waters III,0,2024-02-06,26-193,OKC,@,UTA,L 117-124,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.6,2,G,waterli01
110,Trendon Watford,0,2024-01-07,23-059,BRK,,POR,L 127-134 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-138.0,0,F,watfotr01
111,Lindell Wigginton,0,2023-12-17,25-264,MIL,,HOU,W 128-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.5,-3,G,wiggili01
112,Brandon Williams,0,2024-02-12,24-082,DAL,,WAS,W 112-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,0,G,willibr03
113,Ziaire Williams,0,2023-12-06,22-085,MEM,@,DET,W 116-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.4,0,F,willizi02
114,Ziaire Williams,0,2024-01-02,22-112,MEM,,SAS,W 106-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,-4,F,willizi02
115,Jalen Wilson,0,2024-02-24,23-112,BRK,@,MIN,L 86-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,-1,F,wilsoja03
116,Omer Yurtseven,0,2024-02-01,25-227,UTA,,PHI,L 124-127,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.2,0,C,yurtsom01
117,Cody Zeller,0,2023-12-26,31-082,NOP,,MEM,L 115-116 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,,C-F,zelleco01
118,Thanasis Antetokounmpo,1,2023-11-20,31-125,MIL,@,WAS,W 142-129,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,-5,F,antetth01
119,Thanasis Antetokounmpo,1,2024-01-24,31-190,MIL,,CLE,W 126-116,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,0,F,antetth01
120,Thanasis Antetokounmpo,1,2024-01-08,31-174,MIL,,UTA,L 116-132,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-12.7,0,F,antetth01
121,Thanasis Antetokounmpo,1,2023-12-13,31-148,MIL,,IND,W 140-126,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-36.5,-9,F,antetth01
122,Thanasis Antetokounmpo,1,2023-12-19,31-154,MIL,,SAS,W 132-119,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,0,0,0.7,11.8,-2,F,antetth01
123,Thanasis Antetokounmpo,1,2023-12-27,31-162,MIL,@,BRK,W 144-122,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,2,0,0,0,0,0,1.4,41.9,6,F,antetth01
124,Thanasis Antetokounmpo,1,2024-04-07,31-264,MIL,,NYK,L 109-122,,1,0,0,,0,0,,0,0,,0,0,,,1,0,1,0,0,0,0,0,0,0.7,11.8,-3,F,antetth01
125,Ryan Arcidiacono,1,2023-12-30,29-279,NYK,@,IND,L 126-140,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,3,G,arcidry01
126,Ryan Arcidiacono,1,2023-12-23,29-272,NYK,,MIL,L 111-130,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-22.2,-3,G,arcidry01
127,Ryan Arcidiacono,1,2024-01-03,29-283,NYK,,CHI,W 116-100,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.2,0,G,arcidry01
128,Ryan Arcidiacono,1,2024-01-27,29-307,NYK,,MIA,W 125-109,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-48.1,-4,G,arcidry01
129,Ryan Arcidiacono,1,2023-11-17,29-236,NYK,@,WAS,W 120-99,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.4,1,G,arcidry01
130,Ryan Arcidiacono,1,2023-12-15,29-264,NYK,@,PHO,W 139-122,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,1,0,0,0,0,0,1.0,23.5,-1,G,arcidry01
131,Ryan Arcidiacono,1,2024-01-17,29-297,NYK,,HOU,W 109-94,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-5,G,arcidry01
132,Udoka Azubuike,1,2024-04-03,24-199,PHO,,CLE,W 122-101,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-38.8,2,C,azubuud01
133,Udoka Azubuike,1,2024-02-08,24-144,PHO,,UTA,W 129-115,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.3,0,C,azubuud01
134,Ibou Badji,1,2024-02-02,21-112,POR,@,DEN,L 108-120,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.3,-2,C,badjiib01
