Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
18,P.J. Tucker,29,2017-10-17,32-165,HOU,@,GSW,W 122-121,,29,6,9,.667,2,3,.667,4,6,.667,4,6,.667,.859,1,5,6,0,1,0,1,3,20,16.3,8.4,20,F,tuckepj01
19,Luc Mbah a Moute,23,2017-10-17,31-038,HOU,@,GSW,W 122-121,,23,6,9,.667,4,6,.667,2,3,.667,0,0,,.778,2,2,4,0,0,0,2,1,14,9.7,1.4,4,F,mbahalu01
20,Kevin Love,28,2017-10-17,29-040,CLE,,BOS,W 102-99,*,28,4,9,.444,3,5,.600,1,4,.250,6,7,.857,.621,3,8,11,0,0,0,2,2,15,11.6,1.6,-2,F-C,loveke01
21,Kyrie Irving,39,2017-10-17,25-208,BOS,@,CLE,L 99-102,*,39,8,17,.471,4,8,.500,4,9,.444,2,2,1.000,.615,2,2,4,10,3,0,2,4,22,21.7,10.5,1,G,irvinky01
22,Patrick McCaw,19,2017-10-17,21-357,GSW,,HOU,L 121-122,,19,2,3,.667,2,3,.667,0,0,,0,0,,.667,1,2,3,1,1,1,0,1,4,6.0,4.3,-9,G,mccawpa01
23,Al Horford,32,2017-10-17,31-136,BOS,@,CLE,L 99-102,*,32,2,7,.286,2,5,.400,0,2,.000,5,7,.714,.446,0,7,7,5,0,1,0,2,9,9.6,0.2,8,C-F,horfoal01
24,Semi Ojeleye,9,2017-10-17,22-316,BOS,@,CLE,L 99-102,,9,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,1,0,-1.8,-17.3,-12,F,ojelese01
25,Jaylen Brown,40,2017-10-17,20-358,BOS,@,CLE,L 99-102,*,40,11,23,.478,9,14,.643,2,9,.222,1,2,.500,.523,1,5,6,0,2,0,3,5,25,12.1,-3.1,-5,F-G,brownja02
26,Jordan Bell,12,2017-10-17,22-283,GSW,,HOU,L 121-122,,12,4,5,.800,4,5,.800,0,0,,0,0,,.800,0,1,1,1,0,0,1,4,8,4.5,-4.5,-2,F,belljo01
27,Zaza Pachulia,10,2017-10-17,33-249,GSW,,HOU,L 121-122,*,10,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,1.042,0,3,3,0,0,1,0,1,6,6.6,8.1,8,C,pachuza01
28,Shaun Livingston,19,2017-10-17,32-036,GSW,,HOU,L 121-122,,19,2,5,.400,2,5,.400,0,0,,2,2,1.000,.510,1,0,1,5,0,0,1,2,6,5.7,-2.5,-8,G,livinsh01
29,Clint Capela,18,2017-10-17,23-152,HOU,@,GSW,W 122-121,*,18,6,10,.600,6,10,.600,0,0,,0,1,.000,.575,1,3,4,0,1,1,2,0,12,8.3,-1.5,-23,C,capelca01
30,Trevor Ariza,38,2017-10-17,32-109,HOU,@,GSW,W 122-121,*,38,3,9,.333,1,4,.250,2,5,.400,0,0,,.444,1,5,6,5,2,0,1,2,8,8.8,0.3,-8,F,arizatr01
31,Jeff Green,14,2017-10-17,31-050,CLE,,BOS,W 102-99,,14,3,8,.375,3,7,.429,0,1,.000,0,0,,.375,0,0,0,0,0,0,1,3,6,-0.6,-14.2,0,F,greenje02
32,Jae Crowder,35,2017-10-17,27-103,CLE,,BOS,W 102-99,*,35,3,10,.300,2,5,.400,1,5,.200,4,4,1.000,.468,1,4,5,2,2,0,1,2,11,8.7,2.1,5,F,crowdja01
33,Gordon Hayward,5,2017-10-17,27-208,BOS,@,CLE,L 99-102,*,5,1,2,.500,1,1,1.000,0,1,.000,0,0,,.500,0,1,1,0,0,0,0,1,2,0.9,-7.4,3,F-G,haywago01
34,Terry Rozier,20,2017-10-17,23-214,BOS,@,CLE,L 99-102,,20,2,6,.333,1,3,.333,1,3,.333,4,4,1.000,.580,0,3,3,2,4,0,0,0,9,11.9,14.7,2,G,roziete01
35,Chris Paul,33,2017-10-17,32-164,HOU,@,GSW,W 122-121,*,33,2,9,.222,2,5,.400,0,4,.000,0,0,,.222,1,7,8,10,2,1,1,4,4,8.4,-2.2,-13,G,paulch01
36,J.R. Smith,22,2017-10-17,32-038,CLE,,BOS,W 102-99,,22,4,7,.571,3,4,.750,1,3,.333,1,1,1.000,.672,0,4,4,1,0,0,0,4,10,7.0,3.0,7,G-F,smithjr01
37,Omri Casspi,4,2017-10-17,29-117,GSW,,HOU,L 121-122,,4,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,1,1,0,0,0,0,0,2,2.3,4.1,-4,F,casspom01
38,Stephen Curry,30,2017-10-17,29-217,GSW,,HOU,L 121-122,*,30,8,18,.444,5,9,.556,3,9,.333,3,3,1.000,.569,0,5,5,4,1,0,2,4,22,14.3,-3.2,9,G,curryst01
39,Eric Gordon,29,2017-10-17,28-296,HOU,@,GSW,W 122-121,,29,9,16,.563,9,10,.900,0,6,.000,6,8,.750,.615,0,1,1,1,1,2,2,1,24,16.6,3.2,16,G-F,gordoer01
40,James Harden,36,2017-10-17,28-052,HOU,@,GSW,W 122-121,*,36,10,23,.435,6,14,.429,4,9,.444,3,4,.750,.545,1,5,6,11,1,0,3,2,27,21.6,6.1,1,G,hardeja01
41,Jaylen Brown,28,2017-10-18,20-359,BOS,,MIL,L 100-108,*,28,6,11,.545,4,8,.500,2,3,.667,4,5,.800,.682,1,4,5,3,0,0,0,6,18,13.9,5.1,0,F-G,brownja02
42,Dennis Schröder,34,2017-10-18,24-033,ATL,@,DAL,W 117-111,*,34,13,26,.500,12,23,.522,1,3,.333,1,2,.500,.521,0,2,2,7,2,0,2,1,28,19.7,2.0,-3,G,schrode01
43,Bradley Beal,36,2017-10-18,24-112,WAS,,PHI,W 120-115,*,36,6,17,.353,5,13,.385,1,4,.250,12,16,.750,.520,2,4,6,4,3,1,2,2,25,20.2,5.2,12,G,bealbr01
44,DeMarre Carroll,28,2017-10-18,31-083,BRK,@,IND,L 131-140,*,28,4,12,.333,3,7,.429,1,5,.200,1,2,.500,.388,2,7,9,2,1,0,2,2,10,5.9,-6.7,-10,F,carrode01
45,Dwight Howard,31,2017-10-18,31-314,CHO,@,DET,L 90-102,*,31,5,9,.556,5,9,.556,0,0,,0,2,.000,.506,1,14,15,1,1,2,3,2,10,9.1,-0.8,-3,C,howardw01
46,Jerryd Bayless,28,2017-10-18,29-059,PHI,@,WAS,L 115-120,*,28,5,10,.500,2,3,.667,3,7,.429,0,0,,.650,0,3,3,3,1,0,2,4,13,8.4,0.5,11,G,bayleje01
47,Clint Capela,28,2017-10-18,23-153,HOU,@,SAC,W 105-100,*,28,10,12,.833,10,12,.833,0,0,,2,2,1.000,.854,5,12,17,1,3,1,2,2,22,26.3,17.7,9,C,capelca01
48,Jamal Crawford,24,2017-10-18,37-212,MIN,@,SAS,L 99-107,,24,3,5,.600,3,4,.750,0,1,.000,4,4,1.000,.740,1,2,3,5,0,1,2,1,10,10.8,5.9,5,G,crawfja01
49,Tyreke Evans,20,2017-10-18,28-029,MEM,,NOP,W 103-91,,20,4,12,.333,3,8,.375,1,4,.250,2,2,1.000,.427,1,4,5,2,0,0,1,3,11,5.3,-3.0,8,G-F,evansty01
50,Trevor Booker,28,2017-10-18,29-327,BRK,@,IND,L 131-140,,28,7,10,.700,7,9,.778,0,1,.000,6,7,.857,.765,6,4,10,0,0,0,2,2,20,18.0,1.8,1,F,booketr01
51,Joffrey Lauvergne,13,2017-10-18,26-018,SAS,,MIN,W 107-99,,13,2,6,.333,2,6,.333,0,0,,0,0,,.333,2,1,3,1,0,0,1,0,4,2.0,-10.7,0,C-F,lauvejo01
52,Malcolm Delaney,11,2017-10-18,28-221,ATL,@,DAL,W 117-111,,11,2,4,.500,1,2,.500,1,2,.500,0,0,,.625,0,1,1,0,0,0,1,1,5,1.9,-8.9,-1,G,delanma01
53,Skal Labissière,33,2017-10-18,21-214,SAC,,HOU,L 100-105,*,33,5,9,.556,5,9,.556,0,0,,2,2,1.000,.607,0,10,10,1,0,0,5,1,12,6.0,-5.6,2,F,labissk01
54,Vince Carter,14,2017-10-18,40-265,SAC,,HOU,L 100-105,,14,2,3,.667,0,0,,2,3,.667,0,0,,1.000,0,1,1,2,0,0,1,1,6,5.0,8.5,-6,G-F,cartevi01
55,Luc Mbah a Moute,24,2017-10-18,31-039,HOU,@,SAC,W 105-100,,24,1,4,.250,1,2,.500,0,2,.000,2,2,1.000,.410,0,4,4,0,0,0,1,0,4,1.8,-8.1,0,F,mbahalu01
56,Rashad Vaughn,3,2017-10-18,21-063,MIL,@,BOS,W 108-100,,3,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.3,0,G,vaughra01
57,Jarell Martin,19,2017-10-18,23-147,MEM,,NOP,W 103-91,,19,1,6,.167,1,3,.333,0,3,.000,0,0,,.167,3,2,5,0,0,1,4,5,2,-4.4,-22.9,4,F,martija01
58,Goran Dragić,31,2017-10-18,31-165,MIA,@,ORL,L 109-116,*,31,6,19,.316,5,15,.333,1,4,.250,4,4,1.000,.409,3,2,5,6,1,0,0,0,17,14.0,2.7,-9,G,dragigo01
59,Jodie Meeks,19,2017-10-18,30-058,WAS,,PHI,W 120-115,,19,3,8,.375,2,6,.333,1,2,.500,7,7,1.000,.632,0,1,1,0,0,0,0,0,14,9.9,1.5,-4,G,meeksjo01
60,Emmanuel Mudiay,19,2017-10-18,21-227,DEN,@,UTA,L 96-106,,19,3,8,.375,1,6,.167,2,2,1.000,0,0,,.500,0,1,1,2,0,0,0,1,8,4.9,-0.1,-12,G,mudiaem01
61,Kyrie Irving,39,2017-10-18,25-209,BOS,,MIL,L 100-108,*,39,7,25,.280,5,18,.278,2,7,.286,1,2,.500,.328,1,3,4,3,3,0,3,1,17,5.2,-7.6,-2,G,irvinky01
62,Ersan İlyasova,24,2017-10-18,30-156,ATL,@,DAL,W 117-111,*,24,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,.615,3,3,6,0,1,1,0,5,6,6.7,-3.0,-10,F,ilyaser01
63,Dwayne Bacon,20,2017-10-18,22-049,CHO,@,DET,L 90-102,*,20,3,6,.500,1,2,.500,2,4,.500,0,0,,.667,0,2,2,2,0,0,2,1,8,4.6,1.1,-15,G,bacondw01
64,Domantas Sabonis,19,2017-10-18,21-168,IND,,BRK,W 140-131,,19,7,7,1.000,7,7,1.000,0,0,,2,3,.667,.962,4,3,7,1,0,0,1,3,16,15.7,5.9,-4,C-F,sabondo01
65,Julyan Stone,13,2017-10-18,28-315,CHO,@,DET,L 90-102,,13,2,3,.667,0,0,,2,3,.667,0,0,,1.000,0,3,3,1,2,0,1,3,6,6.1,13.7,-1,G,stoneju01
66,Marvin Williams,27,2017-10-18,31-121,CHO,@,DET,L 90-102,*,27,2,5,.400,0,1,.000,2,4,.500,1,2,.500,.595,0,2,2,0,0,0,0,2,7,3.7,-2.7,-10,F,willima02
67,Brandan Wright,27,2017-10-18,30-013,MEM,,NOP,W 103-91,,27,5,7,.714,5,7,.714,0,0,,0,2,.000,.635,3,1,4,0,2,1,0,2,10,10.6,4.4,5,F-C,wrighbr03
68,DeMarcus Cousins,38,2017-10-18,27-066,NOP,@,MEM,L 91-103,*,38,9,21,.429,6,12,.500,3,9,.333,7,8,.875,.571,2,8,10,2,0,7,4,4,28,21.0,9.8,6,C-F,couside01
69,Cody Zeller,23,2017-10-18,25-013,CHO,@,DET,L 90-102,,23,3,5,.600,3,5,.600,0,0,,2,2,1.000,.680,1,8,9,0,0,1,2,2,8,6.7,-1.9,-4,C-F,zelleco01
70,Josh Jackson,32,2017-10-18,20-250,PHO,,POR,L 76-124,*,32,4,10,.400,3,8,.375,1,2,.500,2,4,.500,.468,0,2,2,0,0,0,0,1,11,5.0,-6.8,-23,F-G,jacksjo02
71,Rudy Gay,24,2017-10-18,31-062,SAS,,MIN,W 107-99,,24,5,9,.556,5,8,.625,0,1,.000,4,4,1.000,.651,1,4,5,2,1,0,0,3,14,12.8,5.3,3,F,gayru01
72,De'Aaron Fox,24,2017-10-18,19-302,SAC,,HOU,L 100-105,,24,7,15,.467,7,13,.538,0,2,.000,0,0,,.467,2,2,4,5,0,0,3,2,14,8.0,-3.0,-7,G,foxde01
73,Jrue Holiday,39,2017-10-18,27-128,NOP,@,MEM,L 91-103,*,39,2,11,.182,2,8,.250,0,3,.000,0,0,,.182,2,4,6,4,1,0,2,5,4,-0.5,-11.7,-2,G,holidjr01
74,Ekpe Udoh,13,2017-10-18,30-151,UTA,,DEN,W 106-96,,13,0,1,.000,0,1,.000,0,0,,2,2,1.000,.532,1,1,2,0,0,3,1,0,2,3.4,2.8,24,C-F,udohek01
75,Al-Farouq Aminu,28,2017-10-18,27-027,POR,@,PHO,W 124-76,*,28,2,4,.500,1,2,.500,1,2,.500,0,0,,.625,3,9,12,2,0,1,1,1,5,8.5,4.6,34,F,aminual01
76,Derrick Favors,28,2017-10-18,26-095,UTA,,DEN,W 106-96,*,28,7,14,.500,7,13,.538,0,1,.000,0,0,,.500,0,4,4,4,1,0,1,4,14,9.4,-0.1,4,F-C,favorde01
77,Joe Johnson,20,2017-10-18,36-111,UTA,,DEN,W 106-96,,20,5,10,.500,4,6,.667,1,4,.250,2,2,1.000,.597,2,2,4,1,1,0,1,3,13,9.5,2.3,6,G-F,johnsjo02
78,Jeremy Lamb,28,2017-10-18,25-141,CHO,@,DET,L 90-102,*,28,4,10,.400,4,7,.571,0,3,.000,7,8,.875,.555,0,4,4,2,1,0,2,2,15,10.0,-0.5,-10,G-F,lambje01
79,Caris LeVert,28,2017-10-18,23-054,BRK,@,IND,L 131-140,,28,5,15,.333,4,11,.364,1,4,.250,1,1,1.000,.389,0,2,2,4,2,1,1,3,12,7.4,-4.1,-2,G-F,leverca01
80,Ian Clark,21,2017-10-18,26-225,NOP,@,MEM,L 91-103,,21,1,3,.333,0,0,,1,3,.333,0,0,,.500,0,3,3,2,1,0,1,3,3,2.4,-2.4,-13,G,clarkia01
81,Danny Green,33,2017-10-18,30-118,SAS,,MIN,W 107-99,*,33,7,16,.438,4,9,.444,3,7,.429,0,0,,.531,0,4,4,2,2,2,2,2,17,11.8,2.9,11,G-F,greenda02
82,Jake Layman,12,2017-10-18,23-225,POR,@,PHO,W 124-76,,12,1,4,.250,0,2,.000,1,2,.500,0,0,,.375,0,0,0,1,2,0,0,2,3,2.5,3.6,5,F,laymaja01
83,Troy Daniels,21,2017-10-18,26-095,PHO,,POR,L 76-124,,21,2,4,.500,0,0,,2,4,.500,0,0,,.750,0,1,1,0,1,0,1,2,6,3.5,-4.6,-32,G,danietr01
84,Demetrius Jackson,10,2017-10-18,23-041,HOU,@,SAC,W 105-100,,10,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,3,3,2,1,1,2,1,0,0.2,-4.6,4,G,jacksde01
85,Manu Ginóbili,21,2017-10-18,40-082,SAS,,MIN,W 107-99,,21,2,7,.286,1,3,.333,1,4,.250,4,4,1.000,.514,0,3,3,4,1,1,1,2,9,8.5,3.7,6,G,ginobma01
86,Malik Beasley,2,2017-10-18,20-326,DEN,@,UTA,L 96-106,,2,0,0,,0,0,,0,0,,0,0,,,0,1,1,1,0,0,1,0,0,0.0,-5.8,6,G,beaslma01
87,T.J. Leaf,10,2017-10-18,20-171,IND,,BRK,W 140-131,,10,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,2,2,1,0,1,0,3,0,0.1,-7.2,-3,F,leaftj01
88,Josh Richardson,35,2017-10-18,24-033,MIA,@,ORL,L 109-116,*,35,4,9,.444,2,2,1.000,2,7,.286,0,0,,.556,0,2,2,2,0,1,2,3,10,4.8,-5.5,3,G,richajo01
89,Tyson Chandler,23,2017-10-18,35-016,PHO,,POR,L 76-124,*,23,1,3,.333,1,3,.333,0,0,,2,4,.500,.420,1,2,3,0,1,1,2,4,4,0.9,-12.5,-33,C,chandty01
90,Marc Gasol,29,2017-10-18,32-262,MEM,,NOP,W 103-91,*,29,6,18,.333,4,13,.308,2,5,.400,0,0,,.389,3,8,11,4,0,3,2,6,14,8.8,1.7,8,C,gasolma01
91,Tyler Johnson,21,2017-10-18,25-164,MIA,@,ORL,L 109-116,,21,3,9,.333,2,6,.333,1,3,.333,0,0,,.389,0,2,2,1,0,0,1,2,7,1.4,-10.3,1,G,johnsty01
92,Avery Bradley,23,2017-10-18,26-326,DET,,CHO,W 102-90,*,23,7,10,.700,7,10,.700,0,0,,1,1,1.000,.718,0,2,2,1,0,0,2,4,15,8.5,-3.0,10,G,bradlav01
93,Jimmy Butler,35,2017-10-18,28-034,MIN,@,SAS,L 99-107,*,35,5,12,.417,3,9,.333,2,3,.667,0,0,,.500,0,4,4,3,1,0,3,3,12,5.7,-5.3,-19,F-G,butleji01
94,Marquese Chriss,12,2017-10-18,20-108,PHO,,POR,L 76-124,,12,1,5,.200,1,4,.250,0,1,.000,0,0,,.200,1,0,1,0,0,1,2,5,2,-3.7,-26.9,-17,F,chrisma01
95,Malik Monk,21,2017-10-18,19-256,CHO,@,DET,L 90-102,,21,1,9,.111,0,3,.000,1,6,.167,0,0,,.167,0,0,0,1,0,0,3,1,3,-5.6,-21.2,-8,G,monkma01
96,Khris Middleton,43,2017-10-18,26-067,MIL,@,BOS,W 108-100,*,43,6,17,.353,5,12,.417,1,5,.200,2,2,1.000,.419,2,7,9,6,2,0,5,4,15,8.6,-5.0,10,F-G,middlkh01
97,Yogi Ferrell,32,2017-10-18,24-162,DAL,,ATL,L 111-117,*,32,3,7,.429,0,3,.000,3,4,.750,0,0,,.643,0,0,0,2,1,0,0,2,9,6.9,-1.2,-9,G,ferreyo01
98,Kelly Olynyk,21,2017-10-18,26-182,MIA,@,ORL,L 109-116,*,21,3,7,.429,2,5,.400,1,2,.500,3,3,1.000,.601,0,5,5,3,0,0,0,4,10,8.3,1.6,-10,C-F,olynyke01
99,Mike Conley,33,2017-10-18,30-007,MEM,,NOP,W 103-91,*,33,9,15,.600,5,6,.833,4,9,.444,5,7,.714,.747,0,5,5,3,2,0,1,3,27,22.7,16.7,8,G,conlemi01
100,Pau Gasol,29,2017-10-18,37-104,SAS,,MIN,W 107-99,*,29,3,8,.375,2,5,.400,1,3,.333,0,0,,.438,2,5,7,4,0,3,1,1,7,9.0,2.3,6,C-F,gasolpa01
101,Eric Moreland,12,2017-10-18,25-298,DET,,CHO,W 102-90,,12,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,3,0,0,2,0,2.5,1.8,2,F-C,moreler01
102,Dragan Bender,21,2017-10-18,19-335,PHO,,POR,L 76-124,,21,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,.170,1,6,7,0,1,1,2,1,2,0.3,-12.7,-10,F,bendedr01
103,Terrence Ross,31,2017-10-18,26-255,ORL,,MIA,W 116-109,*,31,5,11,.455,2,4,.500,3,7,.429,2,2,1.000,.631,0,6,6,4,2,0,1,0,15,14.9,7.2,18,F-G,rosste01
104,Tim Frazier,13,2017-10-18,26-351,WAS,,PHI,W 120-115,,13,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,5,0,0,2,3,0,-0.4,-13.1,-12,G,fraziti01
105,Myles Turner,34,2017-10-18,21-208,IND,,BRK,W 140-131,*,34,8,13,.615,7,10,.700,1,3,.333,4,4,1.000,.711,3,11,14,2,0,4,1,3,21,22.5,4.8,12,C-F,turnemy01
106,Dario Šarić,23,2017-10-18,23-193,PHI,@,WAS,L 115-120,,23,1,5,.200,1,3,.333,0,2,.000,1,1,1.000,.276,1,2,3,2,0,1,0,3,3,2.1,-6.9,-9,F-C,saricda01
107,Jordan Crawford,13,2017-10-18,28-360,NOP,@,MEM,L 91-103,,13,2,4,.500,1,2,.500,1,2,.500,0,0,,.625,1,0,1,3,0,0,2,4,5,2.2,-4.2,-10,G,crawfjo02
108,Joe Ingles,33,2017-10-18,30-016,UTA,,DEN,W 106-96,*,33,4,6,.667,1,1,1.000,3,5,.600,0,0,,.917,0,5,5,6,2,0,0,3,11,14.9,10.9,-6,F-G,inglejo01
109,Kemba Walker,35,2017-10-18,27-163,CHO,@,DET,L 90-102,*,35,6,13,.462,5,10,.500,1,3,.333,11,13,.846,.641,1,5,6,4,0,0,4,1,24,17.1,2.0,-11,G,walkeke02
110,Nemanja Bjelica,13,2017-10-18,29-162,MIN,@,SAS,L 99-107,,13,3,8,.375,2,6,.333,1,2,.500,2,2,1.000,.507,1,2,3,1,0,0,0,0,9,6.6,5.0,15,F,bjeline01
111,Jamal Murray,20,2017-10-18,20-237,DEN,@,UTA,L 96-106,*,20,2,6,.333,0,1,.000,2,5,.400,2,2,1.000,.581,1,1,2,2,0,0,3,2,8,3.2,-5.0,9,G,murraja01
112,Nerlens Noel,20,2017-10-18,23-191,DAL,,ATL,L 111-117,,20,6,6,1.000,6,6,1.000,0,0,,4,4,1.000,1.031,2,9,11,0,1,3,0,2,16,20.6,20.8,9,C-F,noelne01
113,Jusuf Nurkić,23,2017-10-18,23-056,POR,@,PHO,W 124-76,*,23,2,7,.286,2,6,.333,0,1,.000,7,10,.700,.482,0,11,11,1,1,0,5,3,11,4.5,-9.9,20,C,nurkiju01
114,Karl-Anthony Towns,35,2017-10-18,21-337,MIN,@,SAS,L 99-107,*,35,8,15,.533,8,14,.571,0,1,.000,2,2,1.000,.567,2,11,13,1,2,1,2,4,18,15.2,2.2,0,C-F,townska01
115,Shabazz Napier,23,2017-10-18,26-096,POR,@,PHO,W 124-76,,23,4,6,.667,2,4,.500,2,2,1.000,0,0,,.833,0,3,3,3,2,0,1,2,10,10.6,9.9,17,G,napiesh01
116,James Harden,38,2017-10-18,28-053,HOU,@,SAC,W 105-100,*,38,8,21,.381,4,7,.571,4,14,.286,7,8,.875,.551,2,1,3,9,2,0,2,1,27,22.7,10.6,1,G,hardeja01
117,Trey Lyles,2,2017-10-18,21-347,DEN,@,UTA,L 96-106,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,6,F,lylestr01
118,Al Horford,33,2017-10-18,31-137,BOS,,MIL,L 100-108,*,33,6,11,.545,6,9,.667,0,2,.000,1,1,1.000,.568,1,5,6,4,3,2,2,3,13,13.9,4.9,1,C-F,horfoal01
119,Rondae Hollis-Jefferson,28,2017-10-18,22-288,BRK,@,IND,L 131-140,*,28,3,4,.750,3,4,.750,0,0,,8,8,1.000,.931,0,4,4,2,1,0,1,3,14,13.8,4.0,-10,F,holliro01
120,George Hill,33,2017-10-18,31-167,SAC,,HOU,L 100-105,*,33,6,11,.545,5,9,.556,1,2,.500,3,4,.750,.627,1,2,3,3,0,0,4,3,16,8.5,-3.3,2,G,hillge01
121,Frank Kaminsky,23,2017-10-18,24-197,CHO,@,DET,L 90-102,,23,1,9,.111,1,4,.250,0,5,.000,2,2,1.000,.202,0,4,4,2,0,0,0,0,4,0.7,-10.1,-6,F-C,kaminfr01
122,Buddy Hield,33,2017-10-18,24-305,SAC,,HOU,L 100-105,*,33,8,17,.471,5,10,.500,3,7,.429,0,0,,.559,1,4,5,4,1,0,2,5,19,12.0,3.0,3,G-F,hieldbu01
123,Ben Simmons,35,2017-10-18,21-090,PHI,@,WAS,L 115-120,*,35,7,14,.500,7,14,.500,0,0,,4,6,.667,.541,3,7,10,5,2,1,1,3,18,18.4,4.8,3,G-F,simmobe01
124,Tyus Jones,23,2017-10-18,21-161,MIN,@,SAS,L 99-107,,23,1,3,.333,1,3,.333,0,0,,1,1,1.000,.436,0,2,2,1,1,0,0,1,3,3.2,-4.7,9,G,jonesty01
125,Wayne Ellington,10,2017-10-18,29-323,MIA,@,ORL,L 109-116,,10,1,5,.200,1,1,1.000,0,4,.000,1,1,1.000,.276,0,0,0,0,1,0,1,0,3,-0.1,-13.5,-5,G,ellinwa01
