Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
74,KJ Martin,9,2021-10-20,20-287,HOU,@,MIN,L 106-124,,9,3,4,.750,3,4,.750,0,0,,1,2,.500,.717,1,1,2,1,1,0,0,0,7,7.7,15.4,13,F,martike04
75,PJ Dozier,21,2021-10-20,24-360,DEN,@,PHO,W 110-98,,21,3,4,.750,0,0,,3,4,.750,1,2,.500,1.025,1,4,5,1,1,0,1,2,10,9.8,11.1,-7,G,doziepj01
76,Gordon Hayward,35,2021-10-20,31-211,CHO,,IND,W 123-122,*,35,10,22,.455,8,18,.444,2,4,.500,5,8,.625,.529,0,5,5,3,1,0,3,3,27,14.8,-3.5,12,F-G,haywago01
77,Killian Hayes,20,2021-10-20,20-085,DET,,CHI,L 88-94,*,20,0,6,.000,0,6,.000,0,0,,0,0,,.000,1,4,5,2,0,0,2,1,0,-3.3,-17.2,-11,G,hayeski01
78,Jaxson Hayes,18,2021-10-20,21-150,NOP,,PHI,L 97-117,,18,2,4,.500,2,4,.500,0,0,,0,0,,.500,4,2,6,0,1,0,1,1,4,5.0,-7.7,1,F,hayesja02
79,Collin Sexton,29,2021-10-20,22-289,CLE,@,MEM,L 121-132,*,29,7,13,.538,5,7,.714,2,6,.333,1,3,.333,.594,1,0,1,1,0,0,1,4,17,8.7,-7.4,-14,G,sextoco01
80,Josh Christopher,8,2021-10-20,19-316,HOU,@,MIN,L 106-124,,8,1,3,.333,0,2,.000,1,1,1.000,2,2,1.000,.644,1,0,1,1,2,0,1,0,5,5.7,15.6,17,G,chrisjo01
81,Cody Martin,24,2021-10-20,26-022,CHO,,IND,W 123-122,,24,4,5,.800,4,4,1.000,0,1,.000,2,2,1.000,.850,2,4,6,0,1,1,0,1,10,12.0,3.9,-6,G-F,martico01
82,T.J. McConnell,24,2021-10-20,29-209,IND,@,CHO,L 122-123,,24,3,7,.429,3,5,.600,0,2,.000,0,0,,.429,0,3,3,7,1,2,1,1,6,9.1,2.6,-8,G,mccontj01
83,Armoni Brooks,8,2021-10-20,23-137,HOU,@,MIN,L 106-124,,8,2,4,.500,1,1,1.000,1,3,.333,1,1,1.000,.676,0,0,0,0,0,0,0,1,6,3.6,1.0,17,G,brookar01
84,Davion Mitchell,24,2021-10-20,23-045,SAC,@,POR,W 124-121,,24,1,6,.167,1,4,.250,0,2,.000,0,0,,.167,0,3,3,3,0,0,0,3,2,0.0,-13.2,-10,G,mitchda01
85,Jalen Green,32,2021-10-20,19-253,HOU,@,MIN,L 106-124,*,32,4,14,.286,3,8,.375,1,6,.167,0,0,,.321,0,4,4,4,1,0,0,0,9,5.8,-5.9,-37,G,greenja05
86,Malik Fitts,2,2021-10-20,24-108,UTA,,OKC,W 107-86,,2,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,1.7,0,F,fittsma01
87,Jusuf Nurkić,29,2021-10-20,27-058,POR,,SAC,L 121-124,*,29,6,10,.600,5,9,.556,1,1,1.000,7,7,1.000,.765,3,11,14,2,0,1,1,4,20,20.3,6.0,-2,C,nurkiju01
88,Hamidou Diallo,15,2021-10-20,23-081,DET,,CHI,L 88-94,,15,2,5,.400,2,4,.500,0,1,.000,4,4,1.000,.592,0,0,0,1,1,1,0,1,8,7.3,9.1,8,G,diallha01
89,JaMychal Green,13,2021-10-20,31-121,DEN,@,PHO,W 110-98,,13,1,4,.250,1,2,.500,0,2,.000,0,0,,.250,0,2,2,0,1,0,2,3,2,-2.0,-17.9,-16,F,greenja01
90,Derrick Favors,20,2021-10-20,30-097,OKC,@,UTA,L 86-107,*,20,2,9,.222,2,9,.222,0,0,,0,0,,.222,4,5,9,1,0,1,1,1,4,2.8,-8.0,-13,F-C,favorde01
91,Jericho Sims,7,2021-10-20,23-000,NYK,,BOS,W 138-134 (2OT),,7,0,0,,0,0,,0,0,,1,2,.500,.568,0,1,1,0,0,0,0,0,1,0.9,-3.7,-7,F,simsje01
92,Usman Garuba,8,2021-10-20,19-225,HOU,@,MIN,L 106-124,,8,2,3,.667,2,3,.667,0,0,,0,0,,.667,1,1,2,1,1,2,0,1,4,6.4,17.4,17,F,garubus01
93,Saddiq Bey,33,2021-10-20,22-194,DET,,CHI,L 88-94,*,33,6,15,.400,6,11,.545,0,4,.000,1,2,.500,.409,2,7,9,4,0,0,1,4,13,8.2,-2.1,-6,F,beysa01
94,Jerami Grant,32,2021-10-20,27-222,DET,,CHI,L 88-94,*,32,8,20,.400,5,15,.333,3,5,.600,5,5,1.000,.541,3,3,6,2,1,1,1,3,24,17.1,9.8,-10,F,grantje01
95,Karl-Anthony Towns,29,2021-10-20,25-339,MIN,,HOU,W 124-106,*,29,11,15,.733,8,11,.727,3,4,.750,5,5,1.000,.872,5,5,10,2,2,2,3,3,30,29.5,13.9,34,C-F,townska01
96,Facundo Campazzo,20,2021-10-20,30-211,DEN,@,PHO,W 110-98,,20,0,3,.000,0,2,.000,0,1,.000,0,0,,.000,0,3,3,4,2,0,2,1,0,1.2,-4.6,-6,G,campafa01
97,Isaiah Roby,14,2021-10-20,23-259,OKC,@,UTA,L 86-107,,14,4,8,.500,4,5,.800,0,3,.000,0,0,,.500,4,2,6,1,0,0,1,2,8,6.3,1.4,3,F,robyis01
98,Brandon Ingram,37,2021-10-20,24-048,NOP,,PHI,L 97-117,*,37,12,26,.462,11,23,.478,1,3,.333,0,0,,.481,0,7,7,6,0,1,4,1,25,14.2,-2.4,-29,F,ingrabr01
99,Devin Booker,30,2021-10-20,24-355,PHO,,DEN,L 98-110,*,30,3,15,.200,1,8,.125,2,7,.286,4,4,1.000,.358,1,3,4,4,1,0,3,3,12,3.9,-7.6,-24,G,bookede01
100,Darius Bazley,30,2021-10-20,21-130,OKC,@,UTA,L 86-107,*,30,5,14,.357,4,7,.571,1,7,.143,4,5,.800,.463,1,6,7,2,0,0,1,0,15,9.7,0.7,-19,F,bazleda01
101,Naji Marshall,20,2021-10-20,23-269,NOP,,PHI,L 97-117,,20,1,2,.500,1,1,1.000,0,1,.000,0,0,,.500,0,4,4,2,0,2,1,3,2,2.8,-5.3,12,F,marshna01
102,Darius Garland,32,2021-10-20,21-267,CLE,@,MEM,L 121-132,*,32,5,15,.333,2,5,.400,3,10,.300,0,0,,.433,0,1,1,12,0,0,2,2,13,10.4,-5.6,0,G,garlada01
103,Desmond Bane,30,2021-10-20,23-117,MEM,,CLE,W 132-121,*,30,8,16,.500,6,10,.600,2,6,.333,4,4,1.000,.619,1,2,3,3,2,0,3,2,22,15.6,-0.4,-7,G,banede01
104,Furkan Korkmaz,20,2021-10-20,24-088,PHI,@,NOP,W 117-97,,20,7,11,.636,3,7,.429,4,4,1.000,4,4,1.000,.862,0,0,0,5,1,0,1,0,22,20.6,23.1,22,G,korkmfu01
105,Austin Rivers,8,2021-10-20,29-080,DEN,@,PHO,W 110-98,,8,1,3,.333,1,1,1.000,0,2,.000,0,0,,.333,0,0,0,0,0,0,1,0,2,-0.7,-17.7,-13,G,riverau01
106,Aaron Holiday,13,2021-10-20,25-020,WAS,@,TOR,W 98-83,,13,0,4,.000,0,2,.000,0,2,.000,0,0,,.000,0,3,3,0,0,0,3,2,0,-5.7,-28.8,-9,G,holidaa01
107,Cole Anthony,30,2021-10-20,21-158,ORL,@,SAS,L 97-123,*,30,3,12,.250,2,5,.400,1,7,.143,3,4,.750,.363,1,4,5,4,0,0,3,3,10,2.9,-12.1,-3,G,anthoco01
108,Immanuel Quickley,8,2021-10-20,22-125,NYK,,BOS,W 138-134 (2OT),,8,1,4,.250,1,1,1.000,0,3,.000,0,0,,.250,0,0,0,1,1,0,1,0,2,0.3,-11.2,-8,G,quickim01
109,Cameron Johnson,24,2021-10-20,25-231,PHO,,DEN,L 98-110,,24,4,10,.400,1,5,.200,3,5,.600,0,0,,.550,1,1,2,1,1,0,1,1,11,6.9,1.6,-5,F,johnsca02
110,Tre Jones,8,2021-10-20,21-285,SAS,,ORL,W 123-97,,8,2,3,.667,2,3,.667,0,0,,0,0,,.667,0,0,0,1,0,0,0,0,4,3.4,0.4,0,G,jonestr01
111,Jeremy Lamb,24,2021-10-20,29-143,IND,@,CHO,L 122-123,,24,1,9,.111,0,3,.000,1,6,.167,0,0,,.167,0,2,2,0,0,2,2,2,3,-3.7,-17.3,5,G-F,lambje01
112,Shai Gilgeous-Alexander,33,2021-10-20,23-100,OKC,@,UTA,L 86-107,*,33,7,17,.412,6,10,.600,1,7,.143,3,5,.600,.469,1,3,4,2,0,0,1,2,18,9.3,-0.9,-21,G,gilgesh01
113,Jalen Suggs,30,2021-10-20,20-139,ORL,@,SAS,L 97-123,*,30,3,14,.214,2,8,.250,1,6,.167,3,3,1.000,.326,0,1,1,1,1,0,3,3,10,-0.8,-16.9,-13,G,suggsja01
114,Ignas Brazdeikis,19,2021-10-20,22-285,ORL,@,SAS,L 97-123,,19,1,6,.167,1,3,.333,0,3,.000,0,0,,.167,1,2,3,1,1,0,1,0,2,0.2,-12.3,-30,F,brazdig01
115,Steven Adams,32,2021-10-20,28-092,MEM,,CLE,W 132-121,*,32,4,7,.571,4,7,.571,0,0,,0,0,,.571,6,8,14,3,1,1,2,0,8,13.1,0.2,1,C,adamsst01
116,De'Aaron Fox,36,2021-10-20,23-304,SAC,@,POR,W 124-121,*,36,9,22,.409,7,14,.500,2,8,.250,7,10,.700,.511,0,5,5,8,0,1,5,5,27,14.8,-5.3,6,G,foxde01
117,Dennis Schröder,32,2021-10-20,28-035,BOS,@,NYK,L 134-138 (2OT),,32,5,16,.313,4,12,.333,1,4,.250,1,2,.500,.355,2,1,3,8,2,0,2,3,12,8.5,-3.9,-16,G,schrode01
118,Jaren Jackson Jr.,31,2021-10-20,22-035,MEM,,CLE,W 132-121,*,31,3,12,.250,0,4,.000,3,8,.375,4,4,1.000,.472,0,6,6,2,0,4,2,2,13,9.0,-3.8,16,F,jacksja02
119,Jalen McDaniels,11,2021-10-20,23-262,CHO,,IND,W 123-122,,11,0,1,.000,0,0,,0,1,.000,1,2,.500,.266,0,0,0,1,1,0,0,1,1,1.2,-5.7,-10,F,mcdanja01
120,Daniel Theis,21,2021-10-20,29-199,HOU,@,MIN,L 106-124,*,21,4,6,.667,3,4,.750,1,2,.500,2,2,1.000,.799,2,3,5,0,0,0,1,2,11,8.9,0.5,-23,C,theisda01
121,Jae'Sean Tate,21,2021-10-20,25-357,HOU,@,MIN,L 106-124,*,21,1,4,.250,1,4,.250,0,0,,0,0,,.250,1,2,3,2,0,0,2,4,2,-1.3,-14.2,-16,F,tateja01
122,Norman Powell,35,2021-10-20,28-148,POR,,SAC,L 121-124,*,35,3,9,.333,2,6,.333,1,3,.333,7,8,.875,.559,0,5,5,0,0,0,1,3,14,7.8,-8.7,3,G,powelno01
123,Ish Smith,21,2021-10-20,33-107,CHO,,IND,W 123-122,,21,7,14,.500,7,14,.500,0,0,,0,2,.000,.470,0,0,0,5,1,1,0,1,14,11.0,2.6,-1,G,smithis01
124,Naz Reid,19,2021-10-20,22-055,MIN,,HOU,W 124-106,,19,2,5,.400,2,3,.667,0,2,.000,1,2,.500,.425,2,5,7,1,1,3,2,3,5,5.4,-6.2,-16,F,reidna01
125,Aaron Nesmith,11,2021-10-20,22-004,BOS,@,NYK,L 134-138 (2OT),,11,0,4,.000,0,1,.000,0,3,.000,0,0,,.000,1,1,2,1,0,0,0,2,0,-1.9,-18.6,-14,G-F,nesmiaa01
