Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
142,Jamorko Pickett,175,2021-22,NBA,DET,13,0,175,18,50,.360,5,11,.455,13,39,.333,1,2,.500,.491,6,26,32,7,0,7,5,12,50,2.6,-5.0,0,pickeja01
143,Zavier Simpson,175,2021-22,NBA,OKC,4,4,175,19,52,.365,18,44,.409,1,8,.125,5,5,1.000,.406,2,19,21,30,5,4,10,15,44,8.8,-7.9,-95,simpsza01
144,Charlie Brown Jr.,176,2021-22,NBA,DALPHI,22,2,176,10,39,.256,9,27,.333,1,12,.083,9,10,.900,.346,14,18,32,6,10,4,5,18,30,1.2,-4.8,-19,brownch02
145,Vlatko Čančar,176,2021-22,NBA,DEN,15,1,176,23,41,.561,16,29,.552,7,12,.583,9,14,.643,.657,8,23,31,17,2,3,9,18,62,3.5,-1.7,4,cancavl01
146,Markus Howard,176,2021-22,NBA,DEN,31,0,176,39,101,.386,11,31,.355,28,70,.400,20,23,.870,.567,2,10,12,7,9,0,7,17,126,2.4,-1.2,-12,howarma02
147,Frank Kaminsky,182,2021-22,NBA,PHO,9,0,182,36,66,.545,31,51,.608,5,15,.333,18,20,.900,.635,11,30,41,13,8,7,5,14,95,10.1,4.9,39,kaminfr01
148,Willie Cauley-Stein,183,2021-22,NBA,DALPHI,20,2,183,16,35,.457,15,33,.455,1,2,.500,1,2,.500,.474,13,27,40,10,6,3,7,19,34,1.7,-3.0,24,caulewi01
149,Kyle Guy,185,2021-22,NBA,MIA,19,0,185,26,65,.400,12,25,.480,14,40,.350,8,12,.667,.526,4,13,17,17,7,1,13,12,74,2.4,-3.4,-48,guyky01
150,Reggie Perry,186,2021-22,NBA,INDPOR,10,1,186,40,79,.506,37,63,.587,3,16,.188,9,15,.600,.537,15,32,47,12,9,6,11,33,92,6.8,-4.1,-78,perryre01
151,Mamadi Diakite,189,2021-22,NBA,OKC,13,3,189,25,47,.532,25,42,.595,0,5,.000,6,11,.545,.540,17,42,59,2,5,9,7,33,56,3.7,-5.0,-12,diakima01
152,Greg Monroe,194,2021-22,NBA,MILMINUTAWAS,14,0,194,32,57,.561,32,57,.561,0,0,,12,23,.522,.566,30,34,64,22,8,10,12,24,76,6.0,0.5,5,monrogr01
153,Udoka Azubuike,195,2021-22,NBA,UTA,17,6,195,37,49,.755,37,49,.755,0,0,,6,11,.545,.743,18,53,71,0,1,11,12,25,80,4.3,-1.4,4,azubuud01
154,Braxton Key,196,2021-22,NBA,DETPHI,11,0,196,33,72,.458,27,51,.529,6,21,.286,7,13,.538,.508,13,37,50,11,10,11,11,26,79,5.8,-3.3,27,keybr01
155,Lindell Wigginton,198,2021-22,NBA,MIL,19,0,198,26,61,.426,17,35,.486,9,26,.346,19,35,.543,.524,3,22,25,23,5,1,12,17,80,2.8,-5.0,-47,wiggili01
156,Tyler Cook,200,2021-22,NBA,CHI,20,2,200,23,38,.605,23,38,.605,0,0,,21,32,.656,.643,16,37,53,3,4,4,7,28,67,2.9,-4.1,-27,cookty01
157,Ed Davis,201,2021-22,NBA,CLE,31,3,201,11,16,.688,11,16,.688,0,0,,6,14,.429,.632,14,50,64,7,3,9,5,33,28,1.3,-1.8,18,davised01
158,Javonte Smart,201,2021-22,NBA,MIAMIL,17,1,201,19,60,.317,11,33,.333,8,27,.296,5,6,.833,.407,5,19,24,16,6,3,11,12,51,1.7,-6.6,-42,smartja01
159,Alfonzo McKinnie,204,2021-22,NBA,CHI,17,3,204,24,61,.393,15,34,.441,9,27,.333,2,8,.250,.457,13,20,33,5,2,3,7,26,59,1.7,-9.0,-55,mckinal01
160,Joe Wieskamp,205,2021-22,NBA,SAS,29,0,205,20,56,.357,6,13,.462,14,43,.326,7,13,.538,.494,4,10,14,9,4,3,2,14,61,1.3,-3.9,0,wieskjo01
161,Tim Frazier,207,2021-22,NBA,CLEORL,12,3,207,14,45,.311,8,28,.286,6,17,.353,5,9,.556,.398,5,14,19,34,3,1,15,27,39,1.7,-8.6,-80,fraziti01
162,Malcolm Hill,214,2021-22,NBA,ATLCHI,19,0,214,24,52,.462,11,16,.688,13,36,.361,11,14,.786,.619,11,24,35,8,7,3,3,24,72,3.2,-1.6,-31,hillma01
163,Georgios Kalaitzakis,214,2021-22,NBA,MILOKC,13,4,214,31,67,.463,21,41,.512,10,26,.385,14,30,.467,.536,6,15,21,12,11,2,20,19,86,3.6,-7.0,-134,kalaige01
164,Skylar Mays,220,2021-22,NBA,ATL,28,5,220,32,64,.500,24,39,.615,8,25,.320,8,9,.889,.589,5,20,25,17,7,0,10,9,80,2.2,-2.0,-53,mayssk01
165,Kevin Knox,222,2021-22,NBA,ATLNYK,30,0,222,31,85,.365,16,31,.516,15,54,.278,16,22,.727,.491,14,30,44,10,4,2,7,19,93,2.0,-4.2,-70,knoxke01
166,Denzel Valentine,224,2021-22,NBA,CLEUTA,24,0,224,25,66,.379,6,19,.316,19,47,.404,0,0,,.523,9,33,42,11,8,0,12,20,69,1.9,-2.7,-27,valende01
167,Jake Layman,230,2021-22,NBA,MIN,34,1,230,30,73,.411,22,38,.579,8,35,.229,13,18,.722,.500,6,30,36,9,7,5,10,12,81,1.6,-3.9,-11,laymaja01
168,Usman Garuba,239,2021-22,NBA,HOU,24,2,239,19,44,.432,14,24,.583,5,20,.250,5,7,.714,.510,21,62,83,17,10,11,6,28,48,2.9,-0.9,33,garubus01
169,Jaylen Hoard,240,2021-22,NBA,OKC,7,5,240,44,90,.489,35,65,.538,9,25,.360,6,14,.429,.536,30,54,84,17,6,5,8,14,103,14.2,-0.9,-87,hoardja01
170,Mychal Mulder,240,2021-22,NBA,MIAORL,17,3,240,24,77,.312,7,23,.304,17,54,.315,4,4,1.000,.438,2,22,24,5,4,2,8,13,69,1.7,-7.7,-55,muldemy01
171,Leandro Bolmaro,242,2021-22,NBA,MIN,35,2,242,17,54,.315,12,36,.333,5,18,.278,11,13,.846,.419,16,27,43,21,6,0,13,26,50,1.0,-5.8,3,bolmale01
172,KZ Okpala,246,2021-22,NBA,MIA,21,0,246,30,69,.435,21,43,.488,9,26,.346,8,11,.727,.521,11,30,41,14,4,7,5,25,77,2.9,-2.8,6,okpalkz01
173,JT Thor,260,2021-22,NBA,CHO,33,0,260,24,55,.436,17,28,.607,7,27,.259,12,20,.600,.525,11,32,43,19,8,11,10,26,67,1.8,-3.0,-7,thorjt01
174,Daishen Nix,263,2021-22,NBA,HOU,24,0,263,27,67,.403,20,41,.488,7,26,.269,16,30,.533,.480,7,26,33,40,15,0,26,21,77,2.4,-6.4,-46,nixda01
175,Michael Porter Jr.,265,2021-22,NBA,DEN,9,9,265,37,103,.359,27,55,.491,10,48,.208,5,9,.556,.416,9,50,59,17,10,2,12,16,89,6.3,-3.5,58,portemi01
176,Nathan Knight,269,2021-22,NBA,MIN,37,2,269,45,88,.511,41,75,.547,4,13,.308,44,60,.733,.603,32,53,85,22,7,8,18,42,138,3.2,-0.6,22,knighna01
177,Justin Champagnie,281,2021-22,NBA,TOR,36,0,281,31,67,.463,21,39,.538,10,28,.357,9,9,1.000,.571,37,35,72,11,8,4,8,32,81,2.2,-2.0,49,champju01
178,Brook Lopez,298,2021-22,NBA,MIL,13,11,298,61,131,.466,42,78,.538,19,53,.358,20,23,.870,.570,19,34,53,6,8,15,12,34,161,8.7,-1.3,-7,lopezbr01
179,Markieff Morris,300,2021-22,NBA,MIA,17,1,300,54,114,.474,41,75,.547,13,39,.333,8,9,.889,.547,17,28,45,23,6,1,20,33,129,4.7,-1.9,19,morrima02
180,Paul Reed,300,2021-22,NBA,PHI,38,2,300,54,96,.563,52,88,.591,2,8,.250,6,14,.429,.568,44,48,92,16,33,14,10,57,116,3.5,2.1,-40,reedpa01
181,Justin Robinson,303,2021-22,NBA,DETMILSAC,25,0,303,28,93,.301,10,32,.313,18,61,.295,4,8,.500,.404,4,17,21,32,9,1,17,27,78,1.4,-7.6,-123,robinju01
182,James Bouknight,304,2021-22,NBA,CHO,31,0,304,49,141,.348,32,92,.348,17,49,.347,27,31,.871,.459,22,30,52,26,7,1,15,29,142,2.7,-7.1,-50,bouknja01
183,Justin Anderson,316,2021-22,NBA,CLEIND,16,6,316,36,95,.379,21,36,.583,15,59,.254,15,19,.789,.493,4,42,46,33,8,6,8,22,102,5.1,-3.2,-15,anderju01
184,Brad Wanamaker,319,2021-22,NBA,INDWAS,23,2,319,28,77,.364,24,60,.400,4,17,.235,23,25,.920,.472,6,33,39,55,7,6,23,45,83,2.7,-5.8,-44,wanambr01
185,Collin Sexton,320,2021-22,NBA,CLE,11,11,320,68,151,.450,57,106,.538,11,45,.244,29,39,.744,.523,13,23,36,23,10,0,31,25,176,8.6,-4.1,-30,sextoco01
186,Isaiah Thomas,334,2021-22,NBA,CHODALLAL,22,1,334,67,167,.401,39,84,.464,28,83,.337,22,26,.846,.516,4,25,29,34,7,5,15,34,184,4.9,-4.5,-10,thomais02
187,Jarrett Culver,336,2021-22,NBA,MEM,37,0,336,51,135,.378,39,88,.443,12,47,.255,16,34,.471,.433,13,35,48,33,20,5,20,42,130,2.1,-5.4,-18,culveja01
188,Kris Dunn,338,2021-22,NBA,POR,14,3,338,44,102,.431,43,91,.473,1,11,.091,17,18,.944,.482,9,40,49,79,23,3,32,38,106,7.4,-5.4,-92,dunnkr01
189,David Duke Jr.,340,2021-22,NBA,BRK,22,7,340,39,108,.361,30,71,.423,9,37,.243,17,21,.810,.444,30,37,67,17,14,7,9,36,104,3.7,-3.9,-10,dukeda01
190,Kira Lewis Jr.,341,2021-22,NBA,NOP,24,0,341,59,146,.404,46,88,.523,13,58,.224,10,12,.833,.466,9,30,39,49,11,1,26,17,141,3.8,-4.0,-107,lewiski01
191,PJ Dozier,342,2021-22,NBA,DEN,18,0,342,36,99,.364,21,51,.412,15,48,.313,10,13,.769,.463,14,49,63,29,11,6,13,33,97,4.2,-2.0,-91,doziepj01
192,Marquese Chriss,345,2021-22,NBA,DAL,34,0,345,62,134,.463,54,109,.495,8,25,.320,22,33,.667,.518,33,70,103,17,13,12,17,64,154,3.4,-3.8,-10,chrisma01
193,Moses Brown,347,2021-22,NBA,CLEDAL,40,6,347,64,108,.593,64,108,.593,0,0,,43,72,.597,.612,39,96,135,1,7,16,20,53,171,3.6,-3.3,-49,brownmo01
194,Keljin Blevins,350,2021-22,NBA,POR,31,1,350,34,111,.306,13,39,.333,21,72,.292,6,11,.545,.410,16,29,45,19,13,1,17,29,95,1.5,-8.5,-208,blevike01
195,Cody Zeller,355,2021-22,NBA,POR,27,0,355,51,90,.567,51,86,.593,0,4,.000,38,49,.776,.627,50,75,125,22,8,6,19,56,140,5.1,-2.1,-28,zelleco01
196,Wenyen Gabriel,358,2021-22,NBA,BRKLACLAL,26,5,358,54,110,.491,46,82,.561,8,28,.286,25,42,.595,.549,39,58,97,14,5,11,16,68,141,4.0,-5.9,44,gabriwe01
197,Santi Aldama,359,2021-22,NBA,MEM,32,0,359,53,132,.402,47,84,.560,6,48,.125,20,32,.625,.452,33,54,87,21,6,10,16,36,132,2.9,-5.7,16,aldamsa01
198,Jared Butler,360,2021-22,NBA,UTA,42,1,360,61,151,.404,33,63,.524,28,88,.318,11,16,.688,.509,5,40,45,63,17,8,33,47,161,2.6,-1.6,-11,butleja02
199,Markelle Fultz,360,2021-22,NBA,ORL,18,3,360,83,175,.474,79,158,.500,4,17,.235,25,31,.806,.517,4,45,49,99,20,5,40,22,195,9.1,0.2,-37,fultzma01
200,Ish Wainright,360,2021-22,NBA,PHO,45,0,360,41,104,.394,22,45,.489,19,59,.322,7,12,.583,.494,27,27,54,15,20,6,13,49,108,1.7,-2.0,39,wainris01
201,Nick Richards,367,2021-22,NBA,CHO,50,5,367,60,90,.667,60,90,.667,0,0,,30,43,.698,.689,34,52,86,13,9,21,24,51,150,2.7,-2.8,-109,richani01
202,Chris Chiozza,370,2021-22,NBA,GSW,34,1,370,24,81,.296,7,28,.250,17,53,.321,2,3,.667,.407,9,27,36,65,13,0,32,32,67,1.4,-6.0,-49,chiozch01
203,Miles McBride,373,2021-22,NBA,NYK,40,2,373,32,108,.296,15,40,.375,17,68,.250,8,12,.667,.393,4,38,42,41,14,1,5,45,89,1.5,-4.5,101,mcbrimi01
204,Gorgui Dieng,374,2021-22,NBA,ATL,44,3,374,53,112,.473,24,44,.545,29,68,.426,19,26,.731,.624,32,89,121,34,11,13,20,52,154,3.3,2.1,-63,dienggo01
205,Paul Millsap,375,2021-22,NBA,BRKPHI,33,1,375,45,115,.391,37,80,.463,8,35,.229,17,24,.708,.458,41,73,114,29,10,13,19,67,115,2.8,-3.5,-25,millspa01
206,Gary Clark,380,2021-22,NBA,NOP,38,1,380,33,88,.375,5,18,.278,28,70,.400,7,10,.700,.547,23,67,90,18,13,7,10,20,101,2.6,0.1,-18,clarkga01
207,Isaiah Livers,384,2021-22,NBA,DET,19,5,384,41,90,.456,14,26,.538,27,64,.422,12,14,.857,.629,15,42,57,21,13,7,15,37,121,5.2,-1.5,-10,liveris01
208,Luka Garza,388,2021-22,NBA,DET,32,5,388,66,147,.449,50,98,.510,16,49,.327,38,61,.623,.535,58,42,100,20,9,6,18,55,186,4.4,-2.5,-63,garzalu01
209,Day'Ron Sharpe,391,2021-22,NBA,BRK,32,8,391,86,149,.577,84,142,.592,2,7,.286,24,41,.585,.593,81,79,160,17,10,15,30,60,198,5.6,-2.8,57,sharpda01
210,Sandro Mamukelashvili,406,2021-22,NBA,MIL,41,3,406,57,115,.496,35,63,.556,22,52,.423,18,22,.818,.618,35,47,82,22,9,9,15,28,154,3.4,-0.3,-145,mamuksa01
211,Semi Ojeleye,407,2021-22,NBA,LACMIL,30,0,407,30,99,.303,15,49,.306,15,50,.300,23,29,.793,.438,27,47,74,9,7,6,9,30,98,2.3,-5.7,-144,ojelese01
212,Enes Freedom,412,2021-22,NBA,BOS,35,1,412,51,97,.526,49,92,.533,2,5,.400,24,28,.857,.585,61,99,160,8,5,14,20,42,128,3.9,-1.4,70,kanteen01
213,Olivier Sarr,420,2021-22,NBA,OKC,22,2,420,58,101,.574,45,72,.625,13,29,.448,24,29,.828,.672,34,59,93,19,6,15,22,52,153,6.0,-4.0,-28,sarrol01
214,Patrick Williams,422,2021-22,NBA,CHI,17,9,422,54,102,.529,39,73,.534,15,29,.517,30,41,.732,.637,17,52,69,15,9,9,16,28,153,7.3,-1.5,-56,willipa01
215,Joe Harris,423,2021-22,NBA,BRK,14,14,423,56,124,.452,15,36,.417,41,88,.466,5,6,.833,.624,5,51,56,14,7,2,16,31,158,7.3,-1.4,18,harrijo01
216,Elijah Hughes,436,2021-22,NBA,PORUTA,36,4,436,47,144,.326,22,49,.449,25,95,.263,7,9,.778,.426,6,52,58,22,14,8,17,39,126,1.8,-6.9,-230,hugheel01
217,Thomas Bryant,442,2021-22,NBA,WAS,27,9,442,77,148,.520,65,106,.613,12,42,.286,35,40,.875,.607,26,82,108,23,6,21,19,43,201,6.3,-1.0,-75,bryanth01
218,Trey Burke,443,2021-22,NBA,DAL,42,0,443,84,215,.391,58,133,.436,26,82,.317,20,23,.870,.475,4,29,33,57,12,0,26,39,214,2.8,-5.0,-10,burketr01
219,Yuta Watanabe,443,2021-22,NBA,TOR,38,4,443,56,138,.406,29,59,.492,27,79,.342,24,40,.600,.524,18,74,92,21,11,16,19,38,163,3.2,-2.0,-51,watanyu01
220,Juancho Hernangómez,448,2021-22,NBA,BOSSASUTA,40,9,448,44,106,.415,20,37,.541,24,69,.348,19,34,.559,.542,28,72,100,20,14,10,16,25,131,3.0,-0.6,-5,hernaju01
221,Kelan Martin,448,2021-22,NBA,BOSIND,30,1,448,70,171,.409,48,96,.500,22,75,.293,9,13,.692,.484,17,38,55,21,13,9,14,36,171,3.6,-3.6,-53,martike03
222,Matt Thomas,455,2021-22,NBA,CHI,40,0,455,55,134,.410,20,43,.465,35,91,.385,16,20,.800,.564,3,47,50,20,8,3,8,18,161,2.8,-2.6,32,thomama02
223,Killian Tillie,460,2021-22,NBA,MEM,36,3,460,43,127,.339,16,41,.390,27,86,.314,5,8,.625,.452,21,39,60,22,23,15,13,58,118,2.3,-2.7,29,tilliki02
224,Trevor Ariza,461,2021-22,NBA,LAL,24,11,461,33,99,.333,13,25,.520,20,74,.270,10,18,.556,.449,10,72,82,27,13,6,11,20,96,3.4,-3.4,-56,arizatr01
225,Anthony Gill,463,2021-22,NBA,WAS,44,0,463,62,109,.569,48,83,.578,14,26,.538,42,52,.808,.682,33,52,85,27,5,11,18,58,180,3.5,-1.9,60,gillan01
226,Dylan Windler,463,2021-22,NBA,CLE,50,0,463,37,98,.378,16,28,.571,21,70,.300,15,18,.833,.519,21,68,89,34,14,3,16,47,110,1.9,-1.7,-10,windldy01
227,Lindy Waters III,468,2021-22,NBA,OKC,25,1,468,71,175,.406,18,29,.621,53,146,.363,4,5,.800,.562,6,67,73,24,19,8,11,31,199,5.9,-1.6,-39,waterli01
228,Admiral Schofield,469,2021-22,NBA,ORL,38,1,469,54,129,.419,28,50,.560,26,79,.329,12,15,.800,.538,17,72,89,25,4,5,21,58,146,2.4,-5.4,-128,schofad01
229,Thanasis Antetokounmpo,472,2021-22,NBA,MIL,48,6,472,70,128,.547,68,114,.596,2,14,.143,29,46,.630,.577,40,61,101,22,16,12,26,68,171,2.8,-3.5,-115,antetth01
230,Goran Dragić,497,2021-22,NBA,BRKTOR,21,8,497,57,151,.377,41,88,.466,16,63,.254,27,33,.818,.474,13,52,65,86,19,4,34,45,157,6.0,-3.3,6,dragigo01
231,Zach Collins,501,2021-22,NBA,SAS,28,4,501,76,155,.490,62,114,.544,14,41,.341,52,65,.800,.594,46,107,153,61,13,23,45,67,218,7.1,-0.2,38,colliza01
232,Brandon Goodwin,501,2021-22,NBA,CLE,36,5,501,64,154,.416,45,99,.455,19,55,.345,24,38,.632,.501,14,53,67,91,25,1,36,39,171,4.1,-1.6,-53,goodwbr01
233,Bismack Biyombo,507,2021-22,NBA,PHO,36,3,507,86,145,.593,86,145,.593,0,0,,38,71,.535,.596,63,104,167,23,12,26,25,70,210,5.5,-1.3,52,biyombi01
234,Josh Okogie,510,2021-22,NBA,MIN,49,6,510,42,104,.404,28,57,.491,14,47,.298,35,51,.686,.526,29,41,70,25,26,12,23,53,133,2.3,-2.7,38,okogijo01
235,Ignas Brazdeikis,532,2021-22,NBA,ORL,42,1,532,81,188,.431,54,101,.535,27,87,.310,21,32,.656,.520,23,49,72,37,10,3,17,48,210,3.3,-4.3,-173,brazdig01
236,Terence Davis,539,2021-22,NBA,SAC,30,11,539,113,267,.423,64,118,.542,49,149,.329,36,44,.818,.543,11,83,94,40,25,11,33,70,311,6.6,-0.9,60,daviste02
237,Malachi Flynn,540,2021-22,NBA,TOR,44,5,540,72,183,.393,42,93,.452,30,90,.333,15,24,.625,.488,10,53,63,70,20,4,13,45,189,3.4,-1.5,-26,flynnma01
238,Isaiah Jackson,540,2021-22,NBA,IND,36,15,540,116,206,.563,111,190,.584,5,16,.313,60,88,.682,.607,60,89,149,10,25,52,40,92,297,6.9,-1.6,-39,jacksis01
239,Kent Bazemore,545,2021-22,NBA,LAL,39,14,545,45,139,.324,16,59,.271,29,80,.363,13,17,.765,.451,13,56,69,34,25,9,21,70,132,2.1,-4.3,-118,bazemke01
240,Tony Bradley,550,2021-22,NBA,CHI,55,7,550,72,123,.585,72,123,.585,0,0,,19,29,.655,.600,67,119,186,27,10,33,34,62,163,3.2,-1.8,70,bradlto01
241,Elfrid Payton,554,2021-22,NBA,PHO,50,1,554,67,175,.383,63,157,.401,4,18,.222,12,32,.375,.397,21,67,88,99,25,6,47,38,150,2.3,-3.5,-43,paytoel01
242,Jericho Sims,557,2021-22,NBA,NYK,41,5,557,39,54,.722,39,54,.722,0,0,,12,29,.414,.674,61,108,169,21,11,22,20,66,90,3.2,-1.7,78,simsje01
243,Nerlens Noel,559,2021-22,NBA,NYK,25,11,559,32,60,.533,32,57,.561,0,3,.000,21,30,.700,.581,48,93,141,23,30,31,20,67,85,5.4,0.3,-68,noelne01
244,Keifer Sykes,568,2021-22,NBA,IND,32,11,568,69,190,.363,42,100,.420,27,90,.300,15,17,.882,.456,8,37,45,62,12,4,33,51,180,3.0,-6.9,-69,sykeske01
245,Aaron Nesmith,574,2021-22,NBA,BOS,52,3,574,72,182,.396,41,67,.612,31,115,.270,21,26,.808,.507,15,74,89,22,20,5,31,70,196,2.1,-4.3,22,nesmiaa01
246,Jock Landale,589,2021-22,NBA,SAS,54,1,589,101,204,.495,72,115,.626,29,89,.326,34,41,.829,.597,63,75,138,45,10,14,31,53,265,4.2,-0.4,-17,landajo01
247,Mike Muscala,591,2021-22,NBA,OKC,43,0,591,113,248,.456,43,85,.506,70,163,.429,48,57,.842,.630,21,108,129,22,18,26,14,58,344,6.4,5.0,23,muscami01
248,Andre Iguodala,602,2021-22,NBA,GSW,31,0,602,46,121,.380,29,47,.617,17,74,.230,15,20,.750,.478,21,79,100,114,27,22,28,34,124,5.6,2.7,114,iguodan01
249,Saben Lee,605,2021-22,NBA,DET,37,0,605,69,177,.390,55,117,.470,14,60,.233,56,71,.789,.499,18,69,87,107,36,12,36,44,208,5.5,-0.4,-80,leesa01
250,David Nwaba,607,2021-22,NBA,HOU,46,4,607,85,176,.483,70,127,.551,15,49,.306,48,67,.716,.567,41,110,151,35,28,20,21,55,233,4.8,-0.6,-117,nwabada01
251,Moses Moody,609,2021-22,NBA,GSW,52,11,609,80,183,.437,40,73,.548,40,110,.364,28,36,.778,.573,17,63,80,23,7,10,13,43,228,3.1,-2.5,-42,moodymo01
252,Robin Lopez,610,2021-22,NBA,ORL,36,9,610,110,199,.553,108,193,.560,2,6,.333,32,54,.593,.570,68,58,126,54,2,18,44,67,254,5.5,-3.8,-65,lopezro01
253,Isaiah Joe,612,2021-22,NBA,PHI,55,1,612,62,177,.350,17,42,.405,45,135,.333,29,31,.935,.519,6,50,56,35,14,3,19,47,198,2.2,-4.6,24,joeis01
254,Alex Len,623,2021-22,NBA,SAC,39,10,623,94,176,.534,88,155,.568,6,21,.286,41,63,.651,.577,52,109,161,45,13,25,43,100,235,4.8,-2.9,-76,lenal01
255,DeAndre Jordan,625,2021-22,NBA,LALPHI,48,20,625,92,143,.643,92,143,.643,0,0,,22,40,.550,.641,83,181,264,21,12,35,37,71,206,4.9,-1.4,-147,jordade01
256,Sterling Brown,630,2021-22,NBA,DAL,49,3,630,59,155,.381,31,63,.492,28,92,.304,14,15,.933,.495,26,123,149,34,14,7,23,56,160,2.6,-2.9,32,brownst02
257,Greg Brown III,637,2021-22,NBA,POR,48,6,637,81,190,.426,62,129,.481,19,61,.311,44,65,.677,.515,38,97,135,35,26,24,36,90,225,3.5,-4.7,-241,browngr01
258,Derrick Rose,638,2021-22,NBA,NYK,26,4,638,122,274,.445,85,182,.467,37,92,.402,30,31,.968,.541,21,57,78,103,22,12,39,15,311,9.9,2.3,92,rosede01
259,Dennis Smith Jr.,638,2021-22,NBA,POR,37,4,638,79,189,.418,73,162,.451,6,27,.222,42,64,.656,.474,20,68,88,132,45,12,51,52,206,5.5,-1.7,-138,smithde03
260,Brandon Williams,640,2021-22,NBA,POR,24,16,640,105,282,.372,74,176,.420,31,106,.292,68,97,.701,.476,19,55,74,94,24,10,58,52,309,7.9,-5.7,-272,willibr03
261,T.J. McConnell,651,2021-22,NBA,IND,27,8,651,100,208,.481,90,175,.514,10,33,.303,19,23,.826,.525,20,70,90,131,29,10,29,53,229,8.7,0.9,-74,mccontj01
262,Derrick Favors,654,2021-22,NBA,OKC,39,18,654,94,182,.516,92,166,.554,2,16,.125,16,25,.640,.534,58,126,184,25,17,12,9,62,206,5.1,-2.1,-143,favorde01
263,Davon Reed,668,2021-22,NBA,DEN,48,5,668,81,161,.503,44,75,.587,37,86,.430,10,15,.667,.624,14,94,108,53,24,9,16,63,209,4.0,-0.3,-26,reedda01
264,Timothé Luwawu-Cabarrot,681,2021-22,NBA,ATL,52,18,681,74,186,.398,30,64,.469,44,122,.361,35,41,.854,.556,17,65,82,40,18,6,20,76,227,3.0,-3.3,-51,luwawti01
265,Frank Ntilikina,683,2021-22,NBA,DAL,58,5,683,89,223,.399,51,112,.455,38,111,.342,24,25,.960,.513,12,67,79,69,27,7,31,61,240,3.0,-1.9,63,ntilila01
266,Vit Krejci,688,2021-22,NBA,OKC,30,8,688,68,167,.407,36,69,.522,32,98,.327,19,22,.864,.529,18,83,101,57,19,8,29,65,187,4.8,-5.3,-179,krejcvi01
267,Keon Johnson,695,2021-22,NBA,LACPOR,37,12,695,96,272,.353,62,172,.360,34,100,.340,41,51,.804,.453,24,57,81,76,28,12,46,69,267,4.3,-5.9,-287,johnske07
268,Dalano Banton,697,2021-22,NBA,TOR,64,1,697,83,202,.411,70,151,.464,13,51,.255,26,44,.591,.463,38,86,124,99,28,10,53,68,205,2.6,-3.1,32,bantoda01
269,Zeke Nnaji,697,2021-22,NBA,DEN,41,1,697,96,186,.516,59,106,.557,37,80,.463,41,65,.631,.629,56,91,147,17,16,13,23,79,270,5.3,-2.2,-45,nnajize01
270,Rajon Rondo,699,2021-22,NBA,CLELAL,39,1,699,68,176,.386,37,88,.420,31,88,.352,19,26,.731,.496,15,93,108,170,30,6,68,56,186,4.8,-1.7,-110,rondora01
271,Xavier Tillman Sr.,700,2021-22,NBA,MEM,53,2,700,98,216,.454,88,167,.527,10,49,.204,46,71,.648,.510,66,95,161,62,49,15,34,63,252,4.7,0.7,-26,tillmxa01
272,Omer Yurtseven,706,2021-22,NBA,MIA,56,12,706,130,247,.526,129,236,.547,1,11,.091,38,61,.623,.546,85,209,294,49,17,20,41,84,299,5.0,-1.0,63,yurtsom01
273,Rodney Hood,710,2021-22,NBA,LACMIL,52,0,710,58,157,.369,28,66,.424,30,91,.330,17,19,.895,.493,15,62,77,38,15,6,11,31,163,2.4,-3.3,9,hoodro01
274,Terry Taylor,716,2021-22,NBA,IND,33,7,716,135,220,.614,123,182,.676,12,38,.316,36,51,.706,.656,95,77,172,41,14,8,23,61,318,9.2,-0.6,-116,taylote01
275,DeMarcus Cousins,718,2021-22,NBA,DENMIL,48,7,718,149,324,.460,112,202,.554,37,122,.303,95,125,.760,.567,74,196,270,71,35,21,85,139,430,6.7,-1.6,39,couside01
276,Svi Mykhailiuk,719,2021-22,NBA,TOR,56,5,719,91,234,.389,50,100,.500,41,134,.306,32,37,.865,.509,20,72,92,45,26,4,32,54,255,3.0,-2.9,-78,mykhasv01
277,Goga Bitadze,730,2021-22,NBA,IND,50,16,730,131,252,.520,108,172,.628,23,80,.288,64,94,.681,.595,79,98,177,55,21,42,46,107,349,6.0,-0.8,-32,bitadgo01
278,Danuel House Jr.,730,2021-22,NBA,HOUNYKUTA,42,7,730,80,198,.404,36,81,.444,44,117,.376,44,58,.759,.555,18,93,111,44,21,17,33,51,248,4.4,-1.1,63,houseda01
279,Naji Marshall,733,2021-22,NBA,NOP,55,4,733,109,269,.405,88,164,.537,21,105,.200,74,93,.796,.505,38,104,142,62,33,8,46,69,313,4.1,-3.2,-49,marshna01
280,Eric Paschall,737,2021-22,NBA,UTA,58,3,737,114,235,.485,74,127,.583,40,108,.370,66,86,.767,.612,30,76,106,36,9,5,27,51,334,4.2,-0.5,-29,pascher01
281,Rodney McGruder,752,2021-22,NBA,DET,51,2,752,98,225,.436,40,79,.506,58,146,.397,19,26,.731,.577,31,80,111,48,21,7,24,58,273,4.1,-1.4,-56,mcgruro01
