Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
5178,Aaron Nesmith,19,2021-01-25,21-101,BOS,@,CHI,W 119-103,,19,3,5,.600,0,0,,3,5,.600,0,0,,.900,0,1,1,0,0,0,1,1,9,5.6,0.7,4,G-F,nesmiaa01
5179,Jamal Murray,25,2021-01-25,23-337,DEN,@,DAL,W 117-113,*,25,7,11,.636,5,7,.714,2,4,.500,0,0,,.727,0,3,3,2,0,0,3,3,16,9.2,-3.9,-1,G,murraja01
5180,Jordan Poole,2,2021-01-25,21-220,GSW,,MIN,W 130-108,,2,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,2,2,0,0,0,0,0,2,2.3,11.5,3,G,poolejo01
5181,JaMychal Green,22,2021-01-25,30-218,DEN,@,DAL,W 117-113,,22,5,9,.556,2,2,1.000,3,7,.429,4,5,.800,.759,1,7,8,1,2,0,0,4,17,16.2,12.1,10,F,greenja01
5182,Svi Mykhailiuk,6,2021-01-25,23-229,DET,,PHI,W 119-104,,6,0,3,.000,0,0,,0,3,.000,2,2,1.000,.258,0,0,0,0,0,0,0,0,2,-0.1,-25.1,7,G-F,mykhasv01
5183,Taurean Prince,25,2021-01-25,26-309,CLE,,LAL,L 108-115,*,25,2,6,.333,1,3,.333,1,3,.333,2,2,1.000,.509,1,4,5,4,1,0,1,2,7,7.5,2.5,8,F,princta02
5184,Tristan Thompson,17,2021-01-25,29-318,BOS,@,CHI,W 119-103,*,17,0,0,,0,0,,0,0,,0,0,,,1,9,10,1,0,0,0,0,0,4.1,1.0,9,F-C,thomptr01
5185,Tomáš Satoranský,24,2021-01-25,29-087,CHI,,BOS,L 103-119,,24,1,7,.143,0,4,.000,1,3,.333,0,0,,.214,0,2,2,6,0,0,2,1,3,0.9,-12.7,6,G,satorto01
5186,Naz Reid,24,2021-01-25,21-152,MIN,@,GSW,L 108-130,*,24,5,16,.313,4,10,.400,1,6,.167,0,0,,.344,4,6,10,1,0,2,2,6,11,4.1,-12.7,-11,F,reidna01
5187,Kendrick Nunn,35,2021-01-25,25-175,MIA,@,BRK,L 85-98,,35,5,17,.294,4,9,.444,1,8,.125,0,0,,.324,0,2,2,2,0,1,1,1,11,2.4,-8.0,-19,G,nunnke01
5188,Cody Zeller,18,2021-01-25,28-112,CHO,@,ORL,L 108-117,,18,2,3,.667,2,2,1.000,0,1,.000,7,8,.875,.844,2,5,7,1,0,0,0,2,11,12.1,7.4,15,C-F,zelleco01
5189,Malcolm Brogdon,37,2021-01-25,28-045,IND,,TOR,W 129-114,*,37,10,17,.588,7,12,.583,3,5,.600,13,14,.929,.777,0,7,7,9,1,0,3,3,36,32.9,13.3,15,G,brogdma01
5190,Dylan Windler,18,2021-01-25,24-125,CLE,,LAL,L 108-115,,18,2,2,1.000,2,2,1.000,0,0,,0,0,,1.000,0,2,2,0,1,0,2,1,4,2.6,-3.6,-7,G-F,windldy01
5191,Cassius Stanley,3,2021-01-25,21-160,IND,,TOR,W 129-114,,3,0,1,.000,0,1,.000,0,0,,0,0,,.000,1,0,1,0,0,1,0,1,0,0.3,-6.6,-3,G,stanlca01
5192,Tim Hardaway Jr.,37,2021-01-25,28-315,DAL,,DEN,L 113-117,*,37,7,18,.389,5,11,.455,2,7,.286,3,4,.750,.481,3,4,7,2,1,0,1,3,19,12.3,-5.5,1,G,hardati02
5193,Alex Caruso,19,2021-01-25,26-332,LAL,@,CLE,W 115-108,,19,1,6,.167,0,3,.000,1,3,.333,0,0,,.250,0,1,1,2,2,0,1,2,3,1.1,-7.1,0,G,carusal01
5194,Shake Milton,23,2021-01-25,24-121,PHI,@,DET,L 104-119,,23,3,10,.300,3,7,.429,0,3,.000,4,4,1.000,.425,0,3,3,1,0,0,0,5,10,3.8,-11.3,-5,G,miltosh01
5195,Delon Wright,36,2021-01-25,28-274,DET,,PHI,W 119-104,*,36,8,12,.667,4,4,1.000,4,8,.500,8,9,.889,.877,2,5,7,9,2,1,3,1,28,30.9,19.3,22,G,wrighde01
5196,Nikola Vučević,36,2021-01-25,30-093,ORL,,CHO,W 117-108,*,36,11,23,.478,7,16,.438,4,7,.571,2,2,1.000,.586,2,10,12,7,1,0,3,3,28,22.4,6.0,-1,C,vucevni01
5197,Otto Porter Jr.,23,2021-01-25,27-236,CHI,,BOS,L 103-119,,23,4,8,.500,0,1,.000,4,7,.571,1,2,.500,.732,0,5,5,3,0,2,0,1,13,13.2,12.5,-1,F,porteot01
5198,Boban Marjanović,3,2021-01-25,32-163,DAL,,DEN,L 113-117,,3,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,1,2,1.3,-0.1,-3,C,marjabo01
5199,Kelly Olynyk,18,2021-01-25,29-281,MIA,@,BRK,L 85-98,*,18,1,7,.143,1,2,.500,0,5,.000,0,0,,.143,1,5,6,1,0,2,1,4,2,-0.8,-12.5,4,C-F,olynyke01
5200,Danny Green,22,2021-01-25,33-217,PHI,@,DET,L 104-119,*,22,2,6,.333,0,2,.000,2,4,.500,0,0,,.500,1,0,1,0,1,0,0,1,6,3.9,-3.0,-19,G-F,greenda02
5201,Tony Bradley,23,2021-01-25,23-017,PHI,@,DET,L 104-119,,23,5,7,.714,5,7,.714,0,0,,2,2,1.000,.761,4,5,9,0,0,1,0,2,12,13.3,3.9,8,F-C,bradlto01
5202,Damion Lee,18,2021-01-25,28-096,GSW,,MIN,W 130-108,,18,2,3,.667,1,1,1.000,1,2,.500,4,4,1.000,.945,0,4,4,2,0,1,0,0,9,11.0,10.2,3,G,leeda03
5203,Joe Harris,36,2021-01-25,29-141,BRK,,MIA,W 98-85,*,36,4,9,.444,1,1,1.000,3,8,.375,1,1,1.000,.636,0,2,2,3,0,0,1,3,12,7.8,-0.1,19,G,harrijo01
5204,Devonte' Graham,36,2021-01-25,25-338,CHO,@,ORL,L 108-117,*,36,6,15,.400,2,3,.667,4,12,.333,5,6,.833,.595,1,4,5,3,0,0,2,0,21,14.5,0.2,-9,G,grahade01
5205,Anthony Davis,36,2021-01-25,27-320,LAL,@,CLE,W 115-108,*,36,5,16,.313,5,13,.385,0,3,.000,7,9,.778,.426,3,7,10,4,3,3,3,1,17,15.7,1.8,-5,F-C,davisan02
5206,Kenrich Williams,22,2021-01-25,26-054,OKC,@,POR,W 125-122,,22,3,7,.429,3,4,.750,0,3,.000,1,2,.500,.444,4,3,7,2,1,0,0,2,7,8.2,-4.2,-7,G-F,willike04
5207,Javonte Green,18,2021-01-25,27-186,BOS,@,CHI,W 119-103,,18,2,4,.500,0,1,.000,2,3,.667,0,0,,.750,2,2,4,0,0,0,0,1,6,5.6,0.6,2,F,greenja02
5208,Paul Watson,4,2021-01-25,26-026,TOR,@,IND,L 114-129,,4,1,1,1.000,0,0,,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,1,3,2.3,10.1,-5,G,watsopa01
5209,Dwight Howard,24,2021-01-25,35-048,PHI,@,DET,L 104-119,*,24,2,5,.400,2,5,.400,0,0,,1,2,.500,.425,2,2,4,0,2,1,1,3,5,4.4,-6.7,-23,C,howardw01
5210,Fred VanVleet,35,2021-01-25,26-335,TOR,@,IND,L 114-129,*,35,11,21,.524,8,16,.500,3,5,.600,0,1,.000,.583,2,2,4,6,2,1,0,1,25,22.8,9.6,-16,G,vanvlfr01
5211,Jeff Teague,22,2021-01-25,32-229,BOS,@,CHI,W 119-103,,22,3,8,.375,3,7,.429,0,1,.000,2,2,1.000,.450,0,2,2,4,0,0,0,0,8,7.0,-5.0,-1,G,teaguje01
5212,Terrance Ferguson,5,2021-01-25,22-253,PHI,@,DET,L 104-119,,5,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,1,0,0.3,-4.7,-1,G-F,fergute01
5213,Dwayne Bacon,18,2021-01-25,25-148,ORL,,CHO,W 117-108,,18,6,11,.545,5,9,.556,1,2,.500,2,2,1.000,.631,0,3,3,0,1,0,0,1,15,11.2,1.8,-3,G,bacondw01
5214,P.J. Washington,23,2021-01-25,22-155,CHO,@,ORL,L 108-117,*,23,1,6,.167,1,4,.250,0,2,.000,0,0,,.167,0,6,6,4,0,0,2,3,2,-0.4,-11.1,-21,F,washipj01
5215,Norman Powell,40,2021-01-25,27-245,TOR,@,IND,L 114-129,*,40,8,19,.421,6,12,.500,2,7,.286,6,6,1.000,.555,1,5,6,6,1,0,1,2,24,19.5,0.9,-14,G,powelno01
5216,Isaac Okoro,34,2021-01-25,19-365,CLE,,LAL,L 108-115,*,34,3,8,.375,2,5,.400,1,3,.333,2,2,1.000,.507,2,2,4,0,2,0,0,4,9,7.0,-1.8,-8,G-F,okorois01
5217,Zach LaVine,34,2021-01-25,25-321,CHI,,BOS,L 103-119,*,34,11,19,.579,5,9,.556,6,10,.600,2,2,1.000,.755,1,5,6,3,0,2,6,2,30,20.0,6.5,-21,G-F,lavinza01
5218,Mike Muscala,21,2021-01-25,29-208,OKC,@,POR,W 125-122,,21,8,12,.667,2,2,1.000,6,10,.600,1,2,.500,.893,0,2,2,0,1,0,0,2,23,18.2,16.1,10,F-C,muscami01
5219,Wesley Matthews,16,2021-01-25,34-103,LAL,@,CLE,W 115-108,,16,0,3,.000,0,0,,0,3,.000,0,0,,.000,1,0,1,3,0,0,1,1,0,-0.7,-10.5,11,G,matthwe02
5220,Kyle Lowry,33,2021-01-25,34-306,TOR,@,IND,L 114-129,*,33,2,11,.182,1,6,.167,1,5,.200,7,7,1.000,.426,0,2,2,1,1,0,2,5,12,3.4,-14.3,-4,G,lowryky01
5221,Damian Lillard,39,2021-01-25,30-194,POR,,OKC,L 122-125,*,39,8,22,.364,5,10,.500,3,12,.250,7,8,.875,.509,2,4,6,10,0,0,3,3,26,18.8,-1.1,0,G,lillada01
5222,Jeremy Lamb,33,2021-01-25,28-240,IND,,TOR,W 129-114,,33,7,12,.583,4,6,.667,3,6,.500,5,5,1.000,.775,1,6,7,2,1,0,2,5,22,17.3,4.0,10,G-F,lambje01
5223,Stanley Johnson,26,2021-01-25,24-241,TOR,@,IND,L 114-129,,26,0,1,.000,0,1,.000,0,0,,4,4,1.000,.725,1,3,4,6,2,1,1,5,4,8.8,3.8,3,F,johnsst04
5224,Jaden McDaniels,26,2021-01-25,20-118,MIN,@,GSW,L 108-130,,26,3,9,.333,2,6,.333,1,3,.333,0,2,.000,.354,1,4,5,2,1,0,0,4,7,3.8,-6.7,-7,F,mcdanja02
5225,Monte Morris,26,2021-01-25,25-212,DEN,@,DAL,W 117-113,,26,2,5,.400,2,3,.667,0,2,.000,4,6,.667,.524,0,2,2,6,0,1,2,0,8,8.0,-1.7,7,G,morrimo01
5226,Justin Jackson,16,2021-01-25,25-303,OKC,@,POR,W 125-122,,16,2,5,.400,2,3,.667,0,2,.000,2,2,1.000,.510,1,1,2,3,0,0,0,1,6,6.0,-4.2,1,G-F,jacksju01
5227,Wes Iwundu,16,2021-01-25,26-036,DAL,,DEN,L 113-117,,16,1,3,.333,1,2,.500,0,1,.000,0,0,,.333,1,2,3,1,1,1,0,1,2,3.6,0.3,-15,F,iwundwe01
5228,Tyrese Maxey,21,2021-01-25,20-082,PHI,@,DET,L 104-119,,21,6,12,.500,4,9,.444,2,3,.667,3,3,1.000,.638,0,2,2,2,3,0,1,2,17,14.2,13.9,-7,G,maxeyty01
5229,Wayne Ellington,33,2021-01-25,33-057,DET,,PHI,W 119-104,*,33,7,10,.700,1,1,1.000,6,9,.667,0,0,,1.000,1,1,2,3,0,0,1,2,20,17.1,10.7,31,G,ellinwa01
5230,Max Strus,1,2021-01-25,24-303,MIA,@,BRK,L 85-98,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,G,strusma01
5231,Harry Giles,16,2021-01-25,22-278,POR,,OKC,L 122-125,,16,2,2,1.000,2,2,1.000,0,0,,0,0,,1.000,1,5,6,2,0,0,1,1,4,5.6,2.2,1,F-C,gilesha01
5232,Goran Dragić,33,2021-01-25,34-264,MIA,@,BRK,L 85-98,*,33,7,13,.538,1,4,.250,6,9,.667,1,4,.250,.711,1,5,6,5,0,0,2,4,21,15.6,10.3,-9,G,dragigo01
5233,Ricky Rubio,26,2021-01-25,30-096,MIN,@,GSW,L 108-130,*,26,1,8,.125,1,7,.143,0,1,.000,4,4,1.000,.307,2,2,4,11,1,0,4,1,6,7.1,-5.9,-24,G,rubiori01
5234,Marcus Smart,26,2021-01-25,26-325,BOS,@,CHI,W 119-103,*,26,4,6,.667,3,3,1.000,1,3,.333,4,4,1.000,.838,0,5,5,11,2,1,3,2,13,18.5,13.9,21,G,smartma01
5235,Garrett Temple,26,2021-01-25,34-262,CHI,,BOS,L 103-119,,26,4,9,.444,4,8,.500,0,1,.000,0,0,,.444,0,5,5,2,2,1,1,1,8,7.5,-1.8,9,G,templga01
5236,Denzel Valentine,26,2021-01-25,27-070,CHI,,BOS,L 103-119,,26,3,10,.300,1,4,.250,2,6,.333,0,0,,.400,0,3,3,1,0,0,1,1,8,2.4,-10.2,0,G,valende01
5237,Saddiq Bey,9,2021-01-25,21-291,DET,,PHI,W 119-104,,9,0,2,.000,0,0,,0,2,.000,0,0,,.000,0,3,3,0,0,0,1,1,0,-1.9,-22.6,-10,F,beysa01
5238,Josh Jackson,21,2021-01-25,23-350,DET,,PHI,W 119-104,,21,4,8,.500,3,5,.600,1,3,.333,3,4,.750,.615,0,7,7,1,1,2,1,1,12,11.4,6.0,-8,F-G,jacksjo02
5239,Bismack Biyombo,27,2021-01-25,28-150,CHO,@,ORL,L 108-117,*,27,3,7,.429,3,7,.429,0,0,,1,2,.500,.444,4,3,7,1,0,1,1,3,7,5.8,-6.3,-15,C-F,biyombi01
5240,Kyrie Irving,40,2021-01-25,28-308,BRK,,MIA,W 98-85,*,40,6,17,.353,5,13,.385,1,4,.250,3,3,1.000,.437,0,8,8,4,1,0,2,2,16,9.9,-3.6,10,G,irvinky01
5241,PJ Dozier,9,2021-01-25,24-092,DEN,@,DAL,W 117-113,,9,2,3,.667,0,1,.000,2,2,1.000,2,2,1.000,1.031,1,1,2,0,1,1,1,1,8,8.0,22.8,4,G,doziepj01
5242,Willie Cauley-Stein,27,2021-01-25,27-160,DAL,,DEN,L 113-117,*,27,0,3,.000,0,3,.000,0,0,,2,4,.500,.210,1,2,3,1,1,0,0,3,2,0.9,-10.4,17,F-C,caulewi01
5243,Aaron Holiday,26,2021-01-25,24-117,IND,,TOR,W 129-114,,26,4,11,.364,2,5,.400,2,6,.333,0,0,,.455,0,1,1,2,0,0,0,3,10,4.4,-7.8,11,G,holidaa01
5244,Montrezl Harrell,26,2021-01-25,26-365,LAL,@,CLE,W 115-108,,26,6,9,.667,6,9,.667,0,0,,3,4,.750,.697,3,3,6,1,0,1,0,3,15,13.9,3.9,18,F-C,harremo01
5245,KZ Okpala,21,2021-01-25,21-272,MIA,@,BRK,L 85-98,*,21,1,3,.333,0,0,,1,3,.333,0,0,,.500,0,1,1,1,0,0,1,4,3,-0.3,-7.8,-4,F,okpalkz01
5246,Kristaps Porziņģis,33,2021-01-25,25-176,DAL,,DEN,L 113-117,*,33,6,18,.333,5,10,.500,1,8,.125,3,4,.750,.405,0,6,6,1,1,1,3,5,16,4.6,-14.7,-14,F-C,porzikr01
5247,Nikola Jokić,34,2021-01-25,25-341,DEN,@,DAL,W 117-113,*,34,8,13,.615,8,11,.727,0,2,.000,4,4,1.000,.678,3,7,10,4,2,1,6,2,20,17.0,0.8,-10,C-F,jokicni01
5248,Gordon Hayward,38,2021-01-25,30-308,CHO,@,ORL,L 108-117,*,38,9,16,.563,6,11,.545,3,5,.600,3,4,.750,.676,2,3,5,4,3,1,5,3,24,18.6,5.5,0,F-G,haywago01
5249,Gary Clark,17,2021-01-25,26-070,ORL,,CHO,W 117-108,,17,3,6,.500,1,1,1.000,2,5,.400,0,0,,.667,1,2,3,0,1,0,1,1,8,5.9,-0.3,8,F,clarkga01
5250,Jarred Vanderbilt,25,2021-01-25,21-297,MIN,@,GSW,L 108-130,*,25,5,8,.625,5,8,.625,0,0,,2,2,1.000,.676,4,1,5,2,2,2,2,3,12,13.1,4.3,-24,F,vandeja01
5251,Seth Curry,22,2021-01-25,30-155,PHI,@,DET,L 104-119,*,22,2,10,.200,1,6,.167,1,4,.250,2,2,1.000,.322,1,1,2,2,1,0,1,0,7,3.2,-8.0,-16,G,curryse01
5252,James Harden,34,2021-01-25,31-152,BRK,,MIA,W 98-85,*,34,7,10,.700,4,5,.800,3,5,.600,3,5,.600,.820,0,4,4,8,1,1,3,0,20,20.5,14.2,8,G,hardeja01
5253,LeBron James,38,2021-01-25,36-026,LAL,@,CLE,W 115-108,*,38,19,26,.731,12,15,.800,7,11,.636,1,2,.500,.856,0,8,8,6,2,2,3,1,46,41.6,29.7,11,F-G,jamesle01
5254,Rodney McGruder,2,2021-01-25,29-180,DET,,PHI,W 119-104,,2,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-35.1,-6,G,mcgruro01
5255,Jeff Green,34,2021-01-25,34-150,BRK,,MIA,W 98-85,,34,2,7,.286,2,3,.667,0,4,.000,6,6,1.000,.519,0,5,5,2,1,0,0,2,10,9.0,-0.3,19,F,greenje02
5256,Nico Mannion,2,2021-01-25,19-317,GSW,,MIN,W 130-108,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,1,0,1,1,0,-0.4,-10.0,3,G,mannini01
5257,Aaron Gordon,34,2021-01-25,25-131,ORL,,CHO,W 117-108,*,34,3,9,.333,1,5,.200,2,4,.500,4,10,.400,.448,1,10,11,7,0,1,3,2,12,10.0,-3.1,14,F,gordoaa01
5258,James Wiseman,16,2021-01-25,19-300,GSW,,MIN,W 130-108,,16,4,5,.800,4,5,.800,0,0,,5,8,.625,.763,1,3,4,0,0,2,2,4,13,9.3,-2.0,-2,C,wisemja01
5259,Sekou Doumbouya,17,2021-01-25,20-033,DET,,PHI,W 119-104,,17,2,3,.667,0,1,.000,2,2,1.000,1,2,.500,.902,0,2,2,0,0,0,3,1,7,2.5,-4.7,-2,F,doumbse01
5260,Will Barton,26,2021-01-25,30-019,DEN,@,DAL,W 117-113,*,26,2,9,.222,2,5,.400,0,4,.000,2,2,1.000,.304,0,7,7,5,0,0,2,1,6,3.7,-10.7,-6,G,bartowi01
5261,Brad Wanamaker,19,2021-01-25,31-184,GSW,,MIN,W 130-108,,19,3,5,.600,3,4,.750,0,1,.000,3,4,.750,.666,0,0,0,2,1,0,1,1,9,7.3,-1.9,12,G,wanambr01
5262,Yuta Watanabe,16,2021-01-25,26-104,TOR,@,IND,L 114-129,,16,2,6,.333,1,2,.500,1,4,.250,4,4,1.000,.580,3,2,5,0,1,0,1,1,9,7.9,-1.0,-8,F,watanyu01
5263,Stephen Curry,34,2021-01-25,32-317,GSW,,MIN,W 130-108,*,34,11,21,.524,4,9,.444,7,12,.583,7,8,.875,.734,1,3,4,3,3,0,3,2,36,28.2,12.6,19,G,curryst01
5264,Khem Birch,26,2021-01-25,28-119,ORL,,CHO,W 117-108,,26,3,4,.750,3,4,.750,0,0,,2,2,1.000,.820,5,3,8,3,1,0,1,1,8,12.5,4.5,4,C-F,birchkh01
5265,Trey Burke,26,2021-01-25,28-074,DAL,,DEN,L 113-117,,26,4,6,.667,3,3,1.000,1,3,.333,0,0,,.750,0,0,0,1,2,0,1,2,9,7.3,-0.8,1,G,burketr01
5266,Ashton Hagans,2,2021-01-25,21-201,MIN,@,GSW,L 108-130,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-28.4,-3,G,haganas01
5267,Ben Simmons,21,2021-01-25,24-189,PHI,@,DET,L 104-119,*,21,5,9,.556,5,8,.625,0,1,.000,1,3,.333,.533,2,2,4,4,2,0,2,4,11,9.1,2.6,-2,G-F,simmobe01
5268,Myles Turner,33,2021-01-25,24-307,IND,,TOR,W 129-114,*,33,5,9,.556,5,9,.556,0,0,,11,16,.688,.655,2,7,9,1,0,3,1,1,21,19.6,3.0,14,C-F,turnemy01
5269,Luka Dončić,39,2021-01-25,21-332,DAL,,DEN,L 113-117,*,39,11,23,.478,8,15,.533,3,8,.375,10,10,1.000,.639,2,9,11,16,4,1,5,3,35,37.1,20.4,8,G-F,doncilu01
5270,Semi Ojeleye,16,2021-01-25,26-051,BOS,@,CHI,W 119-103,,16,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,2,2,1,0,0,1,0,0,-0.4,-9.0,3,F,ojelese01
5271,Darius Garland,26,2021-01-25,20-365,CLE,,LAL,L 108-115,,26,5,10,.500,5,10,.500,0,0,,1,1,1.000,.527,1,1,2,5,0,0,2,2,11,7.7,-3.9,-9,G,garlada01
5272,Markieff Morris,16,2021-01-25,31-145,LAL,@,CLE,W 115-108,,16,2,2,1.000,1,1,1.000,1,1,1.000,3,3,1.000,1.205,1,0,1,0,0,0,1,2,8,6.3,3.1,5,F,morrima02
5273,Gabe Vincent,19,2021-01-25,24-225,MIA,@,BRK,L 85-98,,19,2,6,.333,2,3,.667,0,3,.000,2,2,1.000,.436,1,2,3,1,0,0,0,2,6,3.8,-4.6,-2,G,vincega01
5274,Terry Rozier,35,2021-01-25,26-314,CHO,@,ORL,L 108-117,*,35,10,18,.556,6,12,.500,4,6,.667,0,2,.000,.636,0,0,0,2,1,1,1,3,24,15.5,4.3,-6,G,roziete01
5275,Facundo Campazzo,13,2021-01-25,29-308,DEN,@,DAL,W 117-113,,13,0,1,.000,0,0,,0,1,.000,0,0,,.000,2,0,2,2,2,0,1,1,0,2.7,2.7,12,G,campafa01
5276,Darius Bazley,29,2021-01-25,20-227,OKC,@,POR,W 125-122,*,29,6,11,.545,3,5,.600,3,6,.500,4,6,.667,.696,1,6,7,2,0,0,1,0,19,15.8,1.7,-1,F,bazleda01
5277,JaVale McGee,13,2021-01-25,33-006,CLE,,LAL,L 108-115,,13,3,6,.500,3,5,.600,0,1,.000,2,2,1.000,.581,0,2,2,0,0,1,2,0,8,4.3,-4.9,-12,C,mcgeeja01
5278,Lauri Markkanen,31,2021-01-25,23-248,CHI,,BOS,L 103-119,*,31,7,12,.583,4,6,.667,3,6,.500,1,2,.500,.699,1,5,6,1,0,0,1,3,18,12.7,0.1,-15,F-C,markkla01
5279,Cole Anthony,31,2021-01-25,20-255,ORL,,CHO,W 117-108,*,31,8,12,.667,4,7,.571,4,5,.800,1,3,.333,.788,1,4,5,3,0,0,3,5,21,14.0,0.4,2,G,anthoco01
5280,James Ennis III,14,2021-01-25,30-208,ORL,,CHO,W 117-108,*,14,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,4,4,3,1,1,1,3,0,2.1,-1.7,14,F,ennisja01
5281,Goga Bitadze,12,2021-01-25,21-189,IND,,TOR,W 129-114,,12,3,5,.600,3,4,.750,0,1,.000,4,4,1.000,.740,0,2,2,0,0,2,0,2,10,8.9,6.6,-2,C,bitadgo01
5282,Tobias Harris,30,2021-01-25,28-194,PHI,@,DET,L 104-119,*,30,10,19,.526,7,13,.538,3,6,.500,2,4,.500,.602,2,5,7,2,0,1,4,4,25,14.3,2.4,-11,F,harrito02
5283,Andrew Wiggins,30,2021-01-25,25-337,GSW,,MIN,W 130-108,*,30,10,19,.526,8,14,.571,2,5,.400,1,2,.500,.578,6,0,6,0,3,3,1,3,23,20.4,6.1,22,F-G,wiggian01
5284,Chris Boucher,30,2021-01-25,28-014,TOR,@,IND,L 114-129,,30,3,12,.250,2,6,.333,1,6,.167,2,4,.500,.327,3,6,9,2,1,2,2,3,9,5.5,-9.9,-15,F,bouchch01
5285,Justin Holiday,30,2021-01-25,31-295,IND,,TOR,W 129-114,*,30,2,6,.333,1,1,1.000,1,5,.200,0,0,,.417,2,4,6,1,1,0,0,2,5,5.1,-2.8,6,F,holidju01
5286,Eric Paschall,13,2021-01-25,24-082,GSW,,MIN,W 130-108,,13,2,10,.200,1,9,.111,1,1,1.000,0,2,.000,.230,3,2,5,1,0,0,0,0,5,1.4,-18.7,3,F,pascher01
5287,Carsen Edwards,12,2021-01-25,22-319,BOS,@,CHI,W 119-103,,12,2,4,.500,1,2,.500,1,2,.500,1,1,1.000,.676,0,0,0,0,2,0,0,3,6,4.8,3.4,-4,G,edwarca01
5288,Jalen Brunson,29,2021-01-25,24-147,DAL,,DEN,L 113-117,*,29,4,4,1.000,2,2,1.000,2,2,1.000,2,2,1.000,1.230,0,1,1,3,0,0,1,2,12,11.4,2.0,-16,G,brunsja01
5289,Collin Sexton,30,2021-01-25,22-021,CLE,,LAL,L 108-115,*,30,6,17,.353,4,13,.308,2,4,.500,3,4,.750,.453,0,4,4,6,1,0,4,5,17,7.5,-5.5,-2,G,sextoco01
5290,Dennis Schröder,30,2021-01-25,27-132,LAL,@,CLE,W 115-108,*,30,4,9,.444,4,8,.500,0,1,.000,2,4,.500,.465,0,1,1,1,0,0,3,3,10,1.3,-14.8,-3,G,schrode01
5291,Anfernee Simons,29,2021-01-25,21-231,POR,,OKC,L 122-125,,29,10,17,.588,4,7,.571,6,10,.600,0,0,,.765,1,1,2,1,1,0,1,4,26,18.2,8.7,-9,G,simonan01
5292,Kent Bazemore,14,2021-01-25,31-208,GSW,,MIN,W 130-108,,14,2,2,1.000,2,2,1.000,0,0,,1,1,1.000,1.025,0,3,3,0,0,2,1,1,5,5.3,2.3,-3,G-F,bazemke01
5293,Precious Achiuwa,13,2021-01-25,21-128,MIA,@,BRK,L 85-98,,13,2,4,.500,2,4,.500,0,0,,0,0,,.500,0,4,4,1,1,1,2,2,4,2.8,-1.3,-10,F,achiupr01
5294,Jaylen Brown,30,2021-01-25,24-093,BOS,@,CHI,W 119-103,*,30,10,21,.476,8,18,.444,2,3,.667,4,6,.667,.550,0,5,5,2,2,0,2,1,26,17.0,-0.3,17,F-G,brownja02
5295,Saben Lee,12,2021-01-25,21-216,DET,,PHI,W 119-104,,12,0,1,.000,0,1,.000,0,0,,4,4,1.000,.725,0,1,1,1,0,0,2,3,4,1.1,-14.1,-7,G,leesa01
5296,T.J. McConnell,29,2021-01-25,28-306,IND,,TOR,W 129-114,,29,4,6,.667,3,5,.600,1,1,1.000,0,0,,.750,1,4,5,9,2,2,3,2,9,14.2,9.8,13,G,mccontj01
5297,Draymond Green,30,2021-01-25,30-327,GSW,,MIN,W 130-108,*,30,4,8,.500,3,4,.750,1,4,.250,1,1,1.000,.592,0,6,6,4,1,0,4,4,10,6.0,-8.3,19,F,greendr01
5298,James Johnson,31,2021-01-25,33-340,DAL,,DEN,L 113-117,,31,7,8,.875,5,5,1.000,2,3,.667,0,0,,1.000,1,2,3,1,1,1,0,2,16,16.1,8.6,1,F,johnsja01
5299,Luguentz Dort,30,2021-01-25,21-281,OKC,@,POR,W 125-122,*,30,3,7,.429,2,3,.667,1,4,.250,0,0,,.500,1,2,3,3,0,1,2,4,7,3.8,-9.5,5,G,dortlu01
5300,Caleb Martin,14,2021-01-25,25-119,CHO,@,ORL,L 108-117,,14,0,3,.000,0,0,,0,3,.000,0,0,,.000,1,3,4,3,0,0,0,1,0,1.2,-5.9,-5,F,martica02
5301,Mason Plumlee,28,2021-01-25,30-326,DET,,PHI,W 119-104,*,28,5,6,.833,5,6,.833,0,0,,0,0,,.833,5,5,10,1,0,0,3,1,10,10.1,-2.2,18,C-F,plumlma01
5302,Jarrett Allen,29,2021-01-25,22-279,CLE,,LAL,L 108-115,,29,2,3,.667,2,3,.667,0,0,,2,2,1.000,.773,3,2,5,0,0,2,2,3,6,5.6,-5.0,-9,C-F,allenja01
