Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
56,Terrence Jones,31,2014-10-28,22-292,HOU,@,LAL,W 108-90,*,31,8,16,.500,8,15,.533,0,1,.000,0,1,.000,.487,6,7,13,3,2,2,2,4,16,15.8,4.5,14,F,joneste01
57,Dirk Nowitzki,32,2014-10-28,36-131,DAL,@,SAS,L 100-101,*,32,7,11,.636,7,10,.700,0,1,.000,4,4,1.000,.705,2,4,6,2,1,0,1,4,18,15.5,5.3,-2,F-C,nowitdi01
58,Jae Crowder,11,2014-10-28,24-114,DAL,@,SAS,L 100-101,,11,2,2,1.000,2,2,1.000,0,0,,1,1,1.000,1.025,0,0,0,0,0,0,1,1,5,3.0,-1.2,-8,F,crowdja01
59,Tobias Harris,37,2014-10-28,22-105,ORL,@,NOP,L 84-101,*,37,9,18,.500,8,16,.500,1,2,.500,6,6,1.000,.606,2,6,8,0,1,0,4,2,25,15.4,2.6,-4,F,harrito02
60,Devyn Marble,3,2014-10-28,22-037,ORL,@,NOP,L 84-101,,3,2,2,1.000,2,2,1.000,0,0,,0,2,.000,.694,0,1,1,0,0,0,0,1,4,2.5,15.0,4,G-F,marblde01
61,Patrick Beverley,31,2014-10-28,26-108,HOU,@,LAL,W 108-90,*,31,2,6,.333,0,3,.000,2,3,.667,3,6,.500,.521,1,4,5,5,0,0,2,3,9,6.6,-0.6,17,G,beverpa01
62,Al-Farouq Aminu,5,2014-10-28,24-037,DAL,@,SAS,L 100-101,,5,0,2,.000,0,0,,0,2,.000,0,0,,.000,1,1,2,0,0,0,1,1,0,-1.8,-32.3,0,F,aminual01
63,Evan Fournier,32,2014-10-28,21-364,ORL,@,NOP,L 84-101,*,32,3,11,.273,1,7,.143,2,4,.500,3,3,1.000,.446,1,2,3,2,0,0,4,2,11,2.4,-7.9,-13,G-F,fournev01
64,Eric Gordon,32,2014-10-28,25-307,NOP,,ORL,W 101-84,*,32,3,8,.375,2,6,.333,1,2,.500,1,3,.333,.429,0,4,4,0,2,2,3,1,8,4.0,-5.1,17,G-F,gordoer01
65,Richard Jefferson,13,2014-10-28,34-129,DAL,@,SAS,L 100-101,,13,1,3,.333,0,1,.000,1,2,.500,3,4,.750,.630,1,1,2,1,0,0,1,2,6,3.8,-0.9,1,F,jefferi01
66,Mason Plumlee,11,2014-10-29,24-238,BRK,@,BOS,L 105-121,*,11,2,2,1.000,2,2,1.000,0,0,,0,0,,1.000,1,3,4,0,0,2,2,4,4,2.8,-5.3,-6,C-F,plumlma01
67,Steven Adams,27,2014-10-29,21-101,OKC,@,POR,L 89-106,*,27,3,4,.750,3,4,.750,0,0,,2,3,.667,.752,2,5,7,2,2,0,4,3,8,7.1,-1.8,-4,C,adamsst01
68,Mo Williams,26,2014-10-29,31-314,MIN,@,MEM,L 101-105,,26,6,9,.667,4,6,.667,2,3,.667,4,4,1.000,.836,0,0,0,4,1,0,3,3,18,13.7,8.6,10,G,willima01
69,Garrett Temple,31,2014-10-29,28-174,WAS,@,MIA,L 95-107,*,31,2,8,.250,0,2,.000,2,6,.333,0,0,,.375,2,5,7,1,2,1,3,1,6,4.1,-3.1,-2,G,templga01
70,Quincy Pondexter,11,2014-10-29,26-233,MEM,,MIN,W 105-101,,11,1,2,.500,0,0,,1,2,.500,1,2,.500,.694,0,0,0,1,0,0,0,1,4,2.9,2.9,-7,G-F,pondequ01
71,Trey Burke,38,2014-10-29,21-351,UTA,,HOU,L 93-104,*,38,6,16,.375,6,12,.500,0,4,.000,3,4,.750,.422,1,0,1,4,0,0,2,1,15,6.9,-7.1,-14,G,burketr01
72,Shawne Williams,32,2014-10-29,28-255,MIA,,WAS,W 107-95,*,32,1,9,.111,1,3,.333,0,6,.000,1,2,.500,.152,3,3,6,3,2,0,0,5,3,1.8,-8.1,6,F,willish03
73,Donald Sloan,34,2014-10-29,26-287,IND,,PHI,W 103-91,*,34,6,13,.462,5,9,.556,1,4,.250,3,4,.750,.542,2,8,10,6,1,0,4,3,16,12.7,-1.1,-1,G,sloando01
74,Chris Johnson,32,2014-10-29,24-183,PHI,@,IND,L 91-103,*,32,5,10,.500,4,6,.667,1,4,.250,1,2,.500,.551,0,1,1,1,1,0,2,1,12,6.2,-3.6,1,F-G,johnsch04
75,Larry Sanders,26,2014-10-29,25-342,MIL,@,CHO,L 106-108 (OT),*,26,5,8,.625,5,8,.625,0,0,,0,0,,.625,1,4,5,1,2,1,0,5,10,9.7,1.9,-7,C-F,sandela01
76,Spencer Dinwiddie,8,2014-10-29,21-206,DET,@,DEN,L 79-89,,8,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,1,0,0,0,1,0,-0.4,-9.9,-3,G,dinwisp01
77,Lance Thomas,31,2014-10-29,26-188,OKC,@,POR,L 89-106,,31,7,10,.700,7,10,.700,0,0,,0,0,,.700,1,2,3,2,0,0,0,2,14,11.7,2.8,-25,F,thomala01
78,Isaiah Canaan,8,2014-10-29,23-161,HOU,@,UTA,W 104-93,,8,1,3,.333,0,2,.000,1,1,1.000,0,0,,.500,1,0,1,0,0,0,0,0,3,2.0,0.7,-12,G,canaais01
79,Markieff Morris,26,2014-10-29,25-057,PHO,,LAL,W 119-99,*,26,5,10,.500,4,6,.667,1,4,.250,1,1,1.000,.575,1,2,3,2,1,0,0,3,12,9.5,1.1,31,F,morrima02
80,Ben McLemore,26,2014-10-29,21-260,SAC,,GSW,L 77-95,*,26,0,5,.000,0,3,.000,0,2,.000,0,0,,.000,0,2,2,1,1,0,2,3,0,-4.4,-10.7,2,G,mclembe01
81,Carl Landry,17,2014-10-29,31-040,SAC,,GSW,L 77-95,,17,3,5,.600,3,5,.600,0,0,,2,2,1.000,.680,5,2,7,0,0,0,2,1,8,7.4,4.2,-3,F,landrca01
82,Shane Larkin,26,2014-10-29,22-027,NYK,,CHI,L 80-104,*,26,2,6,.333,2,4,.500,0,2,.000,2,2,1.000,.436,0,2,2,3,1,0,0,2,6,5.5,-4.6,-17,G,larkish01
83,Nik Stauskas,26,2014-10-29,21-022,SAC,,GSW,L 77-95,,26,3,10,.300,1,3,.333,2,7,.286,1,1,1.000,.431,0,0,0,0,0,0,1,3,9,1.0,-2.8,-19,G,stausni01
84,Festus Ezeli,8,2014-10-29,25-008,GSW,@,SAC,W 95-77,,8,2,2,1.000,2,2,1.000,0,0,,1,2,.500,.868,0,1,1,0,0,0,0,4,5,2.7,2.6,-1,C,ezelife01
85,Cole Aldrich,17,2014-10-29,25-363,NYK,,CHI,L 80-104,,17,1,2,.500,1,2,.500,0,0,,0,0,,.500,4,3,7,2,0,0,1,2,2,4.3,-5.2,-8,C,aldrico01
86,Kyle Lowry,34,2014-10-29,28-218,TOR,,ATL,W 109-102,*,34,3,11,.273,3,8,.375,0,3,.000,5,7,.714,.391,3,3,6,10,3,1,0,3,11,16.2,6.1,-3,G,lowryky01
87,Perry Jones,31,2014-10-29,23-035,OKC,@,POR,L 89-106,*,31,1,9,.111,1,6,.167,0,3,.000,1,2,.500,.152,1,2,3,0,0,0,0,2,3,-2.8,-16.5,2,F,jonespe01
88,Ian Mahinmi,16,2014-10-29,27-358,IND,,PHI,W 103-91,,16,2,4,.500,2,4,.500,0,0,,0,0,,.500,3,6,9,1,0,1,2,1,4,4.9,-2.3,-6,C,mahinia01
89,Draymond Green,34,2014-10-29,24-239,GSW,@,SAC,W 95-77,*,34,4,7,.571,2,5,.400,2,2,1.000,2,4,.500,.685,2,8,10,3,1,0,5,2,12,9.0,3.8,22,F,greendr01
90,CJ McCollum,16,2014-10-29,23-040,POR,,OKC,W 106-89,,16,1,4,.250,1,2,.500,0,2,.000,0,0,,.250,1,1,2,1,0,0,3,3,2,-2.9,-20.8,13,G,mccolcj01
91,Joe Johnson,34,2014-10-29,33-122,BRK,@,BOS,L 105-121,*,34,7,19,.368,5,14,.357,2,5,.400,3,5,.600,.448,2,4,6,3,1,0,2,4,19,9.8,-5.9,-30,G-F,johnsjo02
92,Al Jefferson,40,2014-10-29,29-298,CHO,,MIL,W 108-106 (OT),*,40,6,15,.400,6,15,.400,0,0,,2,3,.667,.429,2,8,10,2,2,4,2,4,14,11.9,-1.3,5,C-F,jeffeal01
93,Kevin Séraphin,8,2014-10-29,24-326,WAS,@,MIA,L 95-107,,8,0,2,.000,0,2,.000,0,0,,0,0,,.000,0,0,0,1,0,0,0,2,0,-1.5,-15.9,-15,F,serapke01
94,Anthony Tolliver,12,2014-10-29,29-150,PHO,,LAL,W 119-99,,12,2,2,1.000,0,0,,2,2,1.000,1,2,.500,1.215,1,5,6,0,0,0,2,3,7,5.0,5.1,-14,F-C,tollian01
95,Michael Kidd-Gilchrist,34,2014-10-29,21-033,CHO,,MIL,W 108-106 (OT),*,34,6,8,.750,6,8,.750,0,0,,5,6,.833,.799,3,5,8,3,0,3,1,4,17,18.6,8.7,1,F,kiddgmi01
96,JaKarr Sampson,8,2014-10-29,21-223,PHI,@,IND,L 91-103,,8,0,4,.000,0,2,.000,0,2,.000,0,0,,.000,0,1,1,0,0,0,1,2,0,-4.3,-36.0,-13,G-F,sampsja02
97,Rodney Stuckey,16,2014-10-29,28-191,IND,,PHI,W 103-91,,16,5,9,.556,3,7,.429,2,2,1.000,4,6,.667,.687,0,3,3,5,1,0,1,2,16,14.5,20.7,15,G,stuckro01
98,Cameron Bairstow,4,2014-10-29,23-326,CHI,@,NYK,W 104-80,,4,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,1,0,0,-1.7,-34.0,-7,F-C,bairsca01
99,Robert Sacre,12,2014-10-29,25-145,LAL,@,PHO,L 99-119,,12,2,4,.500,2,4,.500,0,0,,2,2,1.000,.615,0,1,1,1,0,0,1,0,6,4.0,-2.4,5,C,sacrero01
100,Malcolm Thomas,16,2014-10-29,25-355,PHI,@,IND,L 91-103,,16,1,2,.500,1,2,.500,0,0,,2,2,1.000,.694,2,3,5,0,0,1,2,3,4,2.8,-8.3,-12,F,thomama01
101,Derrick Favors,27,2014-10-29,23-106,UTA,,HOU,L 93-104,*,27,7,10,.700,7,10,.700,0,0,,2,3,.667,.707,5,2,7,2,3,4,3,4,16,18.1,13.9,0,F-C,favorde01
102,Andre Drummond,27,2014-10-29,21-080,DET,@,DEN,L 79-89,*,27,5,10,.500,5,10,.500,0,0,,1,4,.250,.468,3,6,9,1,2,1,1,6,11,8.7,3.5,3,C,drumman01
103,Terrence Jones,26,2014-10-29,22-293,HOU,@,UTA,W 104-93,*,26,4,5,.800,3,4,.750,1,1,1.000,0,0,,.900,1,2,3,1,0,2,1,5,9,7.5,4.0,6,F,joneste01
104,Klay Thompson,38,2014-10-29,24-263,GSW,@,SAC,W 95-77,*,38,4,14,.286,2,6,.333,2,8,.250,9,10,.900,.516,0,2,2,6,2,1,5,1,19,12.5,4.9,21,G-F,thompkl01
105,Will Barton,2,2014-10-29,23-296,POR,,OKC,W 106-89,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,1,G,bartowi01
106,Lance Stephenson,40,2014-10-29,24-054,CHO,,MIL,W 108-106 (OT),*,40,3,12,.250,3,10,.300,0,2,.000,1,2,.500,.272,3,10,13,8,0,0,2,4,7,6.5,-7.3,9,G-F,stephla01
107,Thaddeus Young,34,2014-10-29,26-130,MIN,@,MEM,L 101-105,*,34,10,18,.556,8,15,.533,2,3,.667,4,4,1.000,.658,2,2,4,4,2,0,1,2,26,22.4,14.0,-6,F,youngth01
108,Chris Copeland,26,2014-10-29,30-226,IND,,PHI,W 103-91,,26,4,11,.364,2,4,.500,2,7,.286,1,2,.500,.463,0,2,2,2,0,1,1,1,11,5.8,-2.6,14,F,copelch01
109,Goran Dragić,26,2014-10-29,28-176,PHO,,LAL,W 119-99,*,26,6,12,.500,6,10,.600,0,2,.000,6,6,1.000,.615,0,5,5,2,1,0,1,2,18,14.1,0.7,30,G,dragigo01
110,John Wall,37,2014-10-29,24-053,WAS,@,MIA,L 95-107,*,37,6,13,.462,6,11,.545,0,2,.000,4,4,1.000,.542,0,3,3,11,2,0,6,3,16,12.7,-1.8,2,G,walljo01
111,Wayne Ellington,25,2014-10-29,26-334,LAL,@,PHO,L 99-119,,25,6,9,.667,5,6,.833,1,3,.333,0,0,,.722,0,1,1,0,1,0,0,1,13,10.0,2.2,12,G,ellinwa01
112,Wesley Matthews,35,2014-10-29,28-015,POR,,OKC,W 106-89,*,35,8,12,.667,3,3,1.000,5,9,.556,1,2,.500,.854,1,3,4,2,0,1,0,3,22,18.9,13.7,3,G,matthwe02
113,Mario Chalmers,25,2014-10-29,28-163,MIA,,WAS,W 107-95,,25,3,7,.429,2,4,.500,1,3,.333,1,1,1.000,.538,0,4,4,4,1,0,3,5,8,4.3,-5.9,1,G,chalmma01
114,Nerlens Noel,35,2014-10-29,20-202,PHI,@,IND,L 91-103,*,35,2,11,.182,2,11,.182,0,0,,2,6,.333,.220,4,6,10,0,0,3,2,4,6,0.6,-13.4,2,C-F,noelne01
115,Alan Anderson,25,2014-10-29,32-013,BRK,@,BOS,L 105-121,,25,1,4,.250,1,1,1.000,0,3,.000,2,2,1.000,.410,0,2,2,1,0,1,1,2,4,1.8,-7.8,-5,G-F,anderal01
116,Tyler Zeller,6,2014-10-29,24-285,BOS,,BRK,W 121-105,,6,3,4,.750,3,4,.750,0,0,,0,0,,.750,0,1,1,1,0,0,0,1,6,5.0,12.4,4,F-C,zellety01
117,DeMarre Carroll,32,2014-10-29,28-094,ATL,@,TOR,L 102-109,*,32,4,7,.571,2,4,.500,2,3,.667,0,0,,.714,1,2,3,0,0,0,0,4,10,6.4,-3.0,-4,F,carrode01
118,Evan Turner,24,2014-10-29,26-002,BOS,,BRK,W 121-105,,24,5,9,.556,5,8,.625,0,1,.000,0,1,.000,.530,1,6,7,5,1,1,3,3,10,8.8,-1.0,14,G,turneev01
119,Alonzo Gee,12,2014-10-29,27-153,DEN,,DET,W 89-79,,12,1,2,.500,0,1,.000,1,1,1.000,0,0,,.750,0,0,0,0,1,0,0,1,3,2.6,5.5,8,G,geeal01
120,Amar'e Stoudemire,24,2014-10-29,31-347,NYK,,CHI,L 80-104,*,24,5,9,.556,5,9,.556,0,0,,2,2,1.000,.607,3,5,8,0,1,1,1,3,12,10.8,0.9,-6,F-C,stoudam01
121,Travis Wear,6,2014-10-29,24-038,NYK,,CHI,L 80-104,,6,1,3,.333,1,3,.333,0,0,,0,0,,.333,0,0,0,0,0,0,2,0,2,-1.7,-30.6,-6,F,weartr01
122,Alexey Shved,24,2014-10-29,25-317,PHI,@,IND,L 91-103,,24,5,11,.455,2,5,.400,3,6,.500,5,6,.833,.660,1,2,3,5,0,0,0,4,18,15.1,12.3,-16,G,shvedal01
123,Andre Roberson,35,2014-10-29,22-329,OKC,@,POR,L 89-106,*,35,3,4,.750,3,4,.750,0,0,,0,0,,.750,1,6,7,2,1,0,2,5,6,5.3,-4.6,-14,G-F,roberan03
124,Otto Porter Jr.,24,2014-10-29,21-148,WAS,@,MIA,L 95-107,,24,4,7,.571,3,4,.750,1,3,.333,4,6,.667,.674,1,3,4,0,1,0,0,1,13,11.1,5.7,-11,F,porteot01
125,Marreese Speights,18,2014-10-29,27-086,GSW,@,SAC,W 95-77,,18,8,13,.615,8,13,.615,0,0,,0,0,,.615,2,3,5,2,0,0,3,2,16,10.0,6.4,-1,C-F,speigma01
