Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
18,Semaj Christon,0,2016-11-25,24-024,OKC,@,DEN,W 132-129 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,-1,G,chrisse01
19,Semaj Christon,0,2017-03-03,24-122,OKC,@,PHO,L 111-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,1,0,0,0,0,1.0,189.0,0,G,chrisse01
20,Pat Connaughton,0,2017-01-29,24-023,POR,,GSW,L 111-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-1000.0,0,G,connapa01
21,Quinn Cook,0,2017-03-21,23-363,NOP,,MEM,W 95-82,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,0,G,cookqu01
22,Deyonta Davis,0,2016-11-23,19-357,MEM,@,PHI,W 104-99 (2OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,0,C-F,davisde01
23,Deyonta Davis,0,2016-11-04,19-338,MEM,,LAC,L 88-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-50.0,-2,C-F,davisde01
24,Cheick Diallo,0,2017-01-23,20-132,NOP,,CLE,W 124-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,-2,F,diallch01
25,Kay Felder,0,2017-03-30,22-001,CLE,@,CHI,L 93-99,,0,0,0,,0,0,,0,0,,1,2,.500,.568,0,1,1,1,0,0,0,1,1,1.2,73.8,1,G,feldeka01
26,Dorian Finney-Smith,0,2016-10-26,23-175,DAL,@,IND,L 121-130 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,8.5,-2,F,finnedo01
27,Bryn Forbes,0,2017-03-08,23-228,SAS,,SAC,W 114-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,0,G,forbebr01
28,Bryn Forbes,0,2017-01-17,23-178,SAS,,MIN,W 122-114,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-271.5,-3,G,forbebr01
29,Bryn Forbes,0,2016-12-14,23-144,SAS,,BOS,W 108-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-2,G,forbebr01
30,Alonzo Gee,0,2016-12-08,29-193,DEN,@,WAS,L 85-92,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-2.7,0,G,geeal01
31,Jonathan Gibson,0,2016-12-26,29-048,DAL,@,NOP,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,2,G,gibsojo01
32,A.J. Hammons,0,2016-12-26,24-121,DAL,@,NOP,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,2,C,hammoaj01
33,Spencer Hawes,0,2016-11-25,28-211,CHO,@,NYK,L 111-113 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,C-F,hawessp01
34,Juancho Hernangómez,0,2016-12-23,21-086,DEN,,ATL,L 108-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,-3,F,hernaju01
35,Darrun Hilliard,0,2017-01-10,23-272,DET,@,SAC,L 94-100,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,0,G,hillida01
36,Demetrius Jackson,0,2017-02-24,22-170,BOS,@,TOR,L 97-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,G,jacksde01
37,Demetrius Jackson,0,2016-11-18,22-072,BOS,,GSW,L 88-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,0,G,jacksde01
38,James Jones,0,2017-01-10,36-098,CLE,@,UTA,L 92-100,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,0,F-G,jonesja02
39,Tyus Jones,0,2017-01-01,20-236,MIN,,POR,L 89-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.9,0,G,jonesty01
40,Tyus Jones,0,2016-12-17,20-221,MIN,,HOU,L 109-111 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.1,0,G,jonesty01
41,Tyus Jones,0,2017-01-30,20-265,MIN,,ORL,W 111-105 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.8,2,G,jonesty01
42,Tyus Jones,0,2016-12-11,20-215,MIN,,GSW,L 108-116,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,2,G,jonesty01
43,Nicolás Laprovíttola,0,2016-11-18,26-292,SAS,@,LAL,W 116-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,0,G,laproni01
44,Nicolás Laprovíttola,0,2016-12-14,26-318,SAS,,BOS,W 108-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-120.7,-2,G,laproni01
45,Jake Layman,0,2016-12-12,22-280,POR,@,LAC,L 120-121,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,3,F,laymaja01
46,DeAndre Liggins,0,2017-03-06,28-340,CLE,,MIA,L 98-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.8,0,G,liggide01
47,DeAndre Liggins,0,2016-10-28,28-211,CLE,@,TOR,W 94-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.5,0,G,liggide01
48,DeAndre Liggins,0,2016-11-01,28-215,CLE,,HOU,W 128-120,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,0,G,liggide01
49,DeAndre Liggins,0,2017-03-16,28-350,CLE,,UTA,W 91-83,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-2,G,liggide01
50,DeAndre Liggins,0,2017-03-30,28-364,CLE,@,CHI,L 93-99,,0,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,0,2,1.7,114.6,1,G,liggide01
51,Shawn Long,0,2017-03-09,24-039,PHI,@,POR,L 108-114 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.3,0,C-F,longsh01
52,Thon Maker,0,2016-12-10,19-289,MIL,@,WAS,L 105-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.9,-2,F-C,makerth01
53,Boban Marjanović,0,2017-01-08,28-146,DET,@,POR,W 125-124 (2OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,0,C,marjabo01
54,James Michael McAdoo,0,2017-01-10,24-006,GSW,,MIA,W 107-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-2,F,mcadoja01
55,Patrick McCaw,0,2016-12-25,21-061,GSW,@,CLE,L 108-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-2.8,-1,G,mccawpa01
56,Jordan McRae,0,2017-01-10,25-288,CLE,@,UTA,L 92-100,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,0,G,mcraejo01
57,Jordan Mickey,0,2017-04-06,22-271,BOS,@,ATL,L 116-123,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,-2,F,mickejo01
58,Jordan Mickey,0,2017-02-24,22-230,BOS,@,TOR,L 97-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,0,F,mickejo01
59,Mike Miller,0,2016-11-08,36-263,DEN,@,MEM,L 107-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-709.4,0,F-G,millemi01
60,Anthony Morrow,0,2016-11-18,31-052,OKC,,BRK,W 124-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.5,0,G,morroan01
61,Dejounte Murray,0,2016-11-14,20-056,SAS,,MIA,W 94-90,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,-4,G,murrade01
62,Dejounte Murray,0,2016-11-18,20-060,SAS,@,LAL,W 116-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,0,G,murrade01
63,Dejounte Murray,0,2017-02-24,20-158,SAS,@,LAC,W 105-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,0,G,murrade01
64,Dejounte Murray,0,2017-02-12,20-146,SAS,@,NYK,L 90-94,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.7,-2,G,murrade01
65,Shabazz Napier,0,2016-12-12,25-151,POR,@,LAC,L 120-121,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,-2,G,napiesh01
66,Shabazz Napier,0,2016-10-29,25-107,POR,@,DEN,W 115-113 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,0,G,napiesh01
67,Shabazz Napier,0,2017-01-21,25-191,POR,@,BOS,W 127-123 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,-3,G,napiesh01
68,Lucas Nogueira,0,2017-04-04,24-252,TOR,@,IND,L 90-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,0,C,noguelu01
69,Lucas Nogueira,0,2017-02-27,24-216,TOR,@,NYK,W 92-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,0,C,noguelu01
70,Johnny O'Bryant,0,2017-02-08,23-252,DEN,@,ATL,L 106-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.9,0,F-C,obryajo01
71,Marshall Plumlee,0,2017-02-08,24-209,NYK,,LAC,L 115-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,3,C,plumlma02
72,Dwight Powell,0,2017-02-15,25-210,DAL,@,DET,L 91-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.0,-2,F-C,poweldw01
73,Tim Quarterman,0,2017-04-08,22-163,POR,,UTA,W 101-86,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.6,0,G,quartti01
74,Thomas Robinson,0,2017-01-17,25-306,LAL,,DEN,L 121-127,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.0,-2,F,robinth01
75,Damjan Rudež,0,2017-01-16,30-213,ORL,@,DEN,L 112-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,0,F,rudezda01
76,Kyle Singler,0,2016-11-13,28-193,OKC,,ORL,L 117-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.9,-1,F,singlky01
77,Beno Udrih,0,2017-02-03,34-213,DET,,MIN,W 116-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-12.6,2,G,udrihbe01
78,Beno Udrih,0,2017-01-15,34-194,DET,@,LAL,W 102-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-13.7,2,G,udrihbe01
79,Beno Udrih,0,2017-01-30,34-209,DET,@,BOS,L 109-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-12.3,0,G,udrihbe01
80,Tyler Ulis,0,2017-02-08,21-034,PHO,@,MEM,L 91-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-12.8,-5,G,ulisty01
81,Tyler Ulis,0,2016-10-30,20-299,PHO,,GSW,L 100-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.5,-3,G,ulisty01
82,Denzel Valentine,0,2016-11-04,22-354,CHI,,NYK,L 104-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.6,0,G,valende01
83,Fred VanVleet,0,2017-04-04,23-038,TOR,@,IND,L 90-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,0,G,vanvlfr01
84,Fred VanVleet,0,2017-01-31,22-341,TOR,,NOP,W 108-106 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,0,G,vanvlfr01
85,Fred VanVleet,0,2017-01-24,22-334,TOR,,SAS,L 106-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,0,G,vanvlfr01
86,Fred VanVleet,0,2016-11-09,22-258,TOR,@,OKC,W 112-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,0,G,vanvlfr01
87,Sasha Vujačić,0,2017-01-25,32-323,NYK,@,DAL,L 95-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,0,G,vujacsa01
88,Alan Williams,0,2017-01-22,23-360,PHO,@,TOR,W 115-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-2.8,-3,F-C,willial03
89,Jeff Withey,0,2017-01-14,26-313,UTA,,ORL,W 114-107,,0,0,0,,0,0,,0,0,,1,2,.500,.568,0,0,0,0,0,0,0,1,1,0.2,-786.1,0,C,witheje01
90,Joe Young,0,2017-04-04,24-281,IND,,TOR,W 108-90,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.2,0,G,youngjo01
91,Álex Abrines,1,2016-11-26,23-117,OKC,,DET,W 106-88,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,0,G-F,abrinal01
92,Quincy Acy,1,2017-01-10,26-096,BRK,,ATL,L 97-117,,1,1,1,1.000,0,0,,1,1,1.000,1,3,.333,.862,1,0,1,0,0,0,0,0,4,3.6,81.8,7,F-C,acyqu01
93,Quincy Acy,1,2016-10-26,26-020,DAL,@,IND,L 121-130 (OT),,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-25.0,-4,F-C,acyqu01
94,Cole Aldrich,1,2017-02-27,28-119,MIN,@,SAC,W 102-88,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,0,-0.3,-19.3,-2,C,aldrico01
95,Justin Anderson,1,2017-02-13,23-086,DAL,,BOS,L 98-111,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,0,2,1.7,35.5,-1,G,anderju01
96,Justin Anderson,1,2017-01-15,23-057,DAL,,MIN,W 98-87,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.2,-2,G,anderju01
97,Kyle Anderson,1,2017-03-18,23-179,SAS,@,MEM,L 96-104,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,1,2,1.3,15.4,3,F-G,anderky01
98,Kyle Anderson,1,2017-02-10,23-143,SAS,@,DET,W 103-92,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-65.1,-1,F-G,anderky01
99,Kyle Anderson,1,2017-01-19,23-121,SAS,,DEN,W 118-104,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,3,F-G,anderky01
100,Joel Anthony,1,2017-02-10,34-185,SAS,@,DET,W 103-92,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-2.8,1,C,anthojo01
101,Joel Anthony,1,2017-03-25,34-228,SAS,,NYK,W 106-98,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0.7,18.1,-4,C,anthojo01
102,Metta World Peace,1,2017-01-20,37-068,LAL,,IND,W 108-95,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-53.8,-2,F,artesro01
103,Metta World Peace,1,2016-12-23,37-040,LAL,@,ORL,L 90-109,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,0,F,artesro01
104,Metta World Peace,1,2017-03-15,37-122,LAL,@,HOU,L 100-139,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,1,0,0,-0.3,-13.8,-2,F,artesro01
105,Darrell Arthur,1,2017-03-22,28-362,DEN,,CLE,W 126-113,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,1,0,0,0,0,0,1.0,36.0,-3,F,arthuda01
106,Ron Baker,1,2016-12-22,23-267,NYK,,ORL,W 106-95,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,1,1,0,0,0,1,0,0,-1.4,-75.3,0,G,bakerro01
107,Ron Baker,1,2016-12-06,23-251,NYK,@,MIA,W 114-103,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.3,-2,G,bakerro01
108,Ron Baker,1,2017-02-06,23-313,NYK,,LAL,L 107-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-56.2,0,G,bakerro01
109,Wade Baldwin,1,2017-03-26,20-362,MEM,@,GSW,L 94-106,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.7,-3,G,baldwwa01
110,Malik Beasley,1,2017-01-03,20-038,DEN,,SAC,L 113-120,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,1,1,0,0,0,0,0,2,2.0,28.4,5,G,beaslma01
111,Malik Beasley,1,2016-11-16,19-356,DEN,,PHO,W 120-104,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.5,1,G,beaslma01
112,Dāvis Bertāns,1,2017-03-25,24-133,SAS,,NYK,W 106-98,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.5,-4,F,bertada01
113,Dāvis Bertāns,1,2017-03-29,24-137,SAS,,GSW,L 98-110,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,2,F,bertada01
114,Dāvis Bertāns,1,2016-11-11,23-365,SAS,,DET,W 96-86,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,5.0,2,F,bertada01
115,Andrew Bogut,1,2017-03-06,32-098,CLE,,MIA,L 98-106,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,2,0,-0.8,-45.0,-2,C,bogutan01
116,Joel Bolomboy,1,2016-11-02,22-279,UTA,,DAL,W 97-81,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.1,-1,F,bolomjo01
117,Joel Bolomboy,1,2016-11-12,22-289,UTA,@,MIA,W 102-91,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-52.1,-6,F,bolomjo01
118,Aaron Brooks,1,2017-02-25,32-042,IND,@,MIA,L 95-113,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,0,G,brookaa01
119,Bobby Brown,1,2016-10-28,32-034,HOU,@,DAL,W 106-98,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-52.2,-4,G,brownbo02
120,Bobby Brown,1,2017-01-11,32-109,HOU,@,MIN,L 105-119,,1,1,1,1.000,0,0,,1,1,1.000,0,0,,1.500,0,1,1,0,0,0,0,0,3,3.0,66.3,1,G,brownbo02
121,Bobby Brown,1,2017-04-12,32-200,HOU,,MIN,W 123-118,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-13.2,-5,G,brownbo02
122,Bobby Brown,1,2017-03-01,32-158,HOU,@,LAC,W 122-103,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-2,G,brownbo02
123,Bobby Brown,1,2017-01-21,32-119,HOU,@,MEM,W 119-95,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.9,0,G,brownbo02
124,Nicolás Brussino,1,2017-02-13,23-348,DAL,,BOS,L 98-111,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-45.0,-1,G-F,brussni01
125,Nicolás Brussino,1,2016-11-04,23-247,DAL,,POR,L 95-105,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-2,G-F,brussni01
126,Nicolás Brussino,1,2017-01-15,23-319,DAL,,MIN,W 98-87,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,-2,G-F,brussni01
127,Nicolás Brussino,1,2016-10-28,23-240,DAL,,HOU,L 98-106,,1,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,0,0,0,1,0,0,0,2,3.0,72.2,6,G-F,brussni01
128,Nicolás Brussino,1,2016-10-26,23-238,DAL,@,IND,L 121-130 (OT),,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,0,0,0.7,57.7,0,G-F,brussni01
129,Nicolás Brussino,1,2016-12-19,23-292,DAL,@,DEN,L 107-117,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,3,G-F,brussni01
130,Nicolás Brussino,1,2016-12-14,23-287,DAL,,DET,L 85-95,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,1,2,1.3,17.8,0,G-F,brussni01
131,Willie Cauley-Stein,1,2017-01-03,23-138,SAC,@,DEN,W 120-113,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,1,0,0,-1.7,-90.4,3,F-C,caulewi01
132,Willie Cauley-Stein,1,2017-01-13,23-148,SAC,,CLE,L 108-120,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,-2,F-C,caulewi01
133,Marquese Chriss,1,2016-11-06,19-127,PHO,@,LAL,L 108-119,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,-4,F,chrisma01
134,Rakeem Christmas,1,2017-04-08,25-128,IND,@,ORL,W 127-112,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,0,F,chrisra01
