Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
15,Max Christie,1,2023-10-24,20-256,LAL,@,DEN,L 107-119,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.6,0,G,chrisma02
16,Anthony Davis,34,2023-10-24,30-227,LAL,@,DEN,L 107-119,*,34,6,17,.353,5,15,.333,1,2,.500,4,4,1.000,.453,1,7,8,4,0,2,2,3,17,11.3,-2.1,-17,F-C,davisan02
17,Jusuf Nurkić,28,2023-10-24,29-062,PHO,@,GSW,W 108-104,*,28,5,8,.625,4,6,.667,1,2,.500,3,3,1.000,.751,3,11,14,3,0,1,1,5,14,15.6,8.4,2,C,nurkiju01
18,Christian Wood,15,2023-10-24,28-027,LAL,@,DEN,L 107-119,,15,3,4,.750,3,3,1.000,0,1,.000,1,2,.500,.717,1,3,4,0,0,0,1,1,7,5.2,-3.2,2,F,woodch01
19,Jaxson Hayes,7,2023-10-24,23-154,LAL,@,DEN,L 107-119,,7,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,1,0,-0.1,-9.9,-7,F,hayesja02
20,Kevon Looney,28,2023-10-24,27-260,GSW,,PHO,L 104-108,*,28,3,6,.500,3,6,.500,0,0,,1,1,1.000,.543,5,6,11,1,0,0,2,2,7,7.2,-5.1,-11,F-C,looneke01
21,Aaron Gordon,35,2023-10-24,28-038,DEN,,LAL,W 119-107,*,35,7,11,.636,6,9,.667,1,2,.500,0,0,,.682,2,5,7,5,2,1,0,0,15,19.2,8.7,6,F,gordoaa01
22,Reggie Jackson,24,2023-10-24,33-191,DEN,,LAL,W 119-107,,24,3,8,.375,1,3,.333,2,5,.400,0,0,,.500,0,3,3,1,1,0,2,0,8,4.2,-7.8,11,G,jacksre01
23,Jamal Murray,34,2023-10-24,26-243,DEN,,LAL,W 119-107,*,34,8,13,.615,5,8,.625,3,5,.600,2,2,1.000,.756,0,2,2,6,0,1,1,3,21,18.4,5.1,3,G,murraja01
24,Chris Paul,34,2023-10-24,38-171,GSW,,PHO,L 104-108,*,34,4,15,.267,4,9,.444,0,6,.000,6,7,.857,.387,1,5,6,9,2,0,1,0,14,14.2,2.5,5,G,paulch01
25,Zeke Nnaji,12,2023-10-24,22-288,DEN,,LAL,W 119-107,,12,1,3,.333,1,2,.500,0,1,.000,2,2,1.000,.515,0,0,0,1,0,0,1,2,4,1.2,-11.8,-3,F,nnajize01
26,Nikola Jokić,36,2023-10-24,28-247,DEN,,LAL,W 119-107,*,36,12,22,.545,9,17,.529,3,5,.600,2,4,.500,.610,3,10,13,11,1,1,2,2,29,29.3,15.0,15,C-F,jokicni01
27,Eric Gordon,32,2023-10-24,34-303,PHO,@,GSW,W 108-104,,32,4,16,.250,2,7,.286,2,9,.222,0,0,,.313,1,3,4,1,1,1,1,2,10,2.6,-7.4,6,G-F,gordoer01
28,Austin Reaves,31,2023-10-24,25-148,LAL,@,DEN,L 107-119,*,31,4,11,.364,3,9,.333,1,2,.500,5,7,.714,.497,4,4,8,4,2,0,2,2,14,13.1,1.5,-14,G,reaveau01
29,LeBron James,29,2023-10-24,38-298,LAL,@,DEN,L 107-119,*,29,10,16,.625,9,12,.750,1,4,.250,0,1,.000,.639,1,7,8,5,1,0,0,1,21,20.3,11.7,7,F-G,jamesle01
30,Jordan Goodwin,14,2023-10-24,25-001,PHO,@,GSW,W 108-104,,14,1,4,.250,1,3,.333,0,1,.000,0,0,,.250,1,3,4,3,1,0,2,0,2,2.3,-2.6,7,G,goodwjo01
31,Nassir Little,3,2023-10-24,23-255,PHO,@,GSW,W 108-104,,3,1,1,1.000,0,0,,1,1,1.000,0,0,,1.500,0,1,1,0,1,0,0,1,3,3.6,45.6,-3,F,littlna01
32,Kevin Durant,37,2023-10-24,35-025,PHO,@,GSW,W 108-104,*,37,7,22,.318,6,20,.300,1,2,.500,3,5,.600,.372,2,9,11,3,0,1,2,1,18,9.1,-4.7,0,F-G,duranke01
33,Devin Booker,37,2023-10-24,26-359,PHO,@,GSW,W 108-104,*,37,13,21,.619,10,13,.769,3,8,.375,3,3,1.000,.717,1,5,6,8,1,0,6,4,32,23.7,9.5,5,G,bookede01
34,Grayson Allen,21,2023-10-24,28-016,PHO,@,GSW,W 108-104,*,21,0,6,.000,0,1,.000,0,5,.000,0,0,,.000,3,1,4,2,0,0,1,2,0,-2.2,-14.3,-4,G,allengr01
35,Jonathan Kuminga,20,2023-10-24,21-018,GSW,,PHO,L 104-108,,20,4,8,.500,4,8,.500,0,0,,4,6,.667,.564,3,3,6,1,2,1,2,5,12,9.6,3.9,4,F,kuminjo01
36,Gabe Vincent,22,2023-10-24,27-132,LAL,@,DEN,L 107-119,,22,3,8,.375,3,4,.750,0,4,.000,0,0,,.375,1,0,1,2,1,0,2,3,6,1.5,-11.0,-17,G,vincega01
37,Dario Šarić,20,2023-10-24,29-199,GSW,,PHO,L 104-108,,20,3,11,.273,2,8,.250,1,3,.333,0,0,,.318,4,3,7,1,0,2,0,3,7,5.1,-2.2,7,F-C,saricda01
38,Cory Joseph,4,2023-10-24,32-065,GSW,,PHO,L 104-108,,4,0,0,,0,0,,0,0,,0,0,,,1,0,1,1,0,0,0,0,0,1.4,6.5,-12,G,josepco01
39,Andrew Wiggins,27,2023-10-24,28-243,GSW,,PHO,L 104-108,*,27,4,12,.333,4,9,.444,0,3,.000,2,3,.667,.375,1,0,1,0,0,1,0,3,10,3.0,-8.4,-22,F-G,wiggian01
40,D'Angelo Russell,36,2023-10-24,27-243,LAL,@,DEN,L 107-119,*,36,4,12,.333,2,7,.286,2,5,.400,1,2,.500,.427,0,4,4,7,1,0,3,3,11,6.7,-6.2,1,G,russeda01
41,Klay Thompson,36,2023-10-24,33-258,GSW,,PHO,L 104-108,*,36,6,18,.333,3,7,.429,3,11,.273,0,0,,.417,1,6,7,3,0,1,3,3,15,5.9,-5.0,9,G-F,thompkl01
42,Rui Hachimura,15,2023-10-24,25-258,LAL,@,DEN,L 107-119,,15,3,10,.300,3,7,.429,0,3,.000,0,0,,.300,2,1,3,0,0,0,0,2,6,1.1,-17.2,-8,F,hachiru01
43,Collin Gillespie,1,2023-10-24,24-121,DEN,,LAL,W 119-107,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,0,G,gilleco01
44,Josh Okogie,32,2023-10-24,25-053,PHO,@,GSW,W 108-104,*,32,7,9,.778,6,8,.750,1,1,1.000,2,2,1.000,.860,4,1,5,1,1,0,2,2,17,15.5,6.9,2,G,okogijo01
45,Jalen McDaniels,16,2023-10-25,25-267,TOR,,MIN,W 97-94,,16,0,3,.000,0,0,,0,3,.000,0,0,,.000,0,2,2,2,1,1,0,2,0,0.8,-4.3,-3,F,mcdanja01
46,Théo Maledon,16,2023-10-25,22-135,CHO,,ATL,W 116-110,,16,2,5,.400,2,3,.667,0,2,.000,0,0,,.400,0,3,3,4,0,0,1,3,4,2.8,-6.5,-5,G,maledth01
47,Coby White,31,2023-10-25,23-251,CHI,,OKC,L 104-124,*,31,4,14,.286,2,7,.286,2,7,.286,5,6,.833,.451,1,3,4,4,0,0,0,3,15,9.6,-4.7,-8,G,whiteco01
48,Marcus Smart,32,2023-10-25,29-233,MEM,,NOP,L 104-111,*,32,6,11,.545,4,5,.800,2,6,.333,3,6,.500,.623,0,0,0,3,2,0,5,3,17,8.4,-4.5,3,G,smartma01
49,Zach Collins,32,2023-10-25,25-340,SAS,,DAL,L 119-126,*,32,6,10,.600,6,6,1.000,0,4,.000,2,2,1.000,.643,1,4,5,3,1,2,3,4,14,11.2,-2.4,-4,C-F,colliza01
50,Matt Ryan,14,2023-10-25,26-191,NOP,@,MEM,W 111-104,,14,3,6,.500,0,0,,3,6,.500,0,0,,.750,0,1,1,1,0,0,0,2,9,6.2,7.2,20,F,ryanma01
51,P.J. Washington,32,2023-10-25,25-063,CHO,,ATL,W 116-110,*,32,12,18,.667,11,12,.917,1,6,.167,0,0,,.694,1,4,5,2,0,0,1,4,25,17.9,3.0,5,F,washipj01
52,Toumani Camara,16,2023-10-25,23-170,POR,@,LAC,L 111-123,,16,2,5,.400,0,3,.000,2,2,1.000,1,2,.500,.595,0,2,2,1,0,1,0,2,7,5.1,2.2,13,F,camarto01
53,Nikola Vučević,32,2023-10-25,33-001,CHI,,OKC,L 104-124,*,32,5,8,.625,5,6,.833,0,2,.000,1,1,1.000,.652,1,8,9,4,3,2,4,2,11,12.9,2.0,-19,C,vucevni01
54,Bam Adebayo,32,2023-10-25,26-099,MIA,,DET,W 103-102,*,32,7,13,.538,7,13,.538,0,0,,8,10,.800,.632,2,6,8,3,0,2,2,3,22,18.4,4.5,-4,C-F,adebaba01
55,Kris Dunn,16,2023-10-25,29-221,UTA,,SAC,L 114-130,,16,3,6,.500,3,5,.600,0,1,.000,2,4,.500,.515,0,1,1,2,2,0,4,0,8,3.9,-6.2,-16,G,dunnkr01
56,Davion Mitchell,14,2023-10-25,25-050,SAC,@,UTA,W 130-114,,14,0,3,.000,0,1,.000,0,2,.000,0,0,,.000,0,3,3,4,0,0,1,3,0,-0.6,-13.8,4,G,mitchda01
57,Jevon Carter,16,2023-10-25,28-041,CHI,,OKC,L 104-124,,16,1,4,.250,0,0,,1,4,.250,0,0,,.375,0,1,1,2,0,0,0,0,3,2.3,-6.8,-15,G,carteje01
58,Thomas Bryant,16,2023-10-25,26-086,MIA,,DET,W 103-102,,16,2,5,.400,2,5,.400,0,0,,4,5,.800,.556,2,4,6,3,1,0,1,0,8,9.6,8.5,5,C,bryanth01
59,Marvin Bagley III,16,2023-10-25,24-225,DET,@,MIA,L 102-103,,16,3,3,1.000,3,3,1.000,0,0,,2,2,1.000,1.031,2,6,8,3,0,1,1,1,8,11.7,14.7,3,F-C,baglema01
60,Kyle Lowry,32,2023-10-25,37-214,MIA,,DET,W 103-102,*,32,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,2,2,2,2,1,0,4,0,2.4,-6.8,4,G,lowryky01
61,Darius Garland,32,2023-10-25,23-272,CLE,@,BRK,W 114-113,*,32,6,12,.500,5,7,.714,1,5,.200,2,2,1.000,.582,1,1,2,5,2,0,6,2,15,8.7,-7.2,6,G,garlada01
62,Luke Kennard,15,2023-10-25,27-123,MEM,,NOP,L 104-111,,15,0,5,.000,0,0,,0,5,.000,3,3,1.000,.237,1,1,2,2,0,0,1,0,3,0.9,-13.3,-14,G,kennalu01
63,Jake LaRavia,15,2023-10-25,21-356,MEM,,NOP,L 104-111,,15,1,3,.333,1,1,1.000,0,2,.000,0,0,,.333,0,2,2,1,1,0,0,4,2,1.0,-8.4,-11,F,laravja01
64,Keldon Johnson,32,2023-10-25,24-014,SAS,,DAL,L 119-126,*,32,7,15,.467,6,12,.500,1,3,.333,2,3,.667,.521,2,7,9,7,0,0,3,4,17,12.7,-3.0,0,G,johnske04
65,Larry Nance Jr.,15,2023-10-25,30-297,NOP,@,MEM,W 111-104,,15,1,2,.500,1,2,.500,0,0,,0,0,,.500,1,7,8,0,1,0,2,1,2,2.4,-5.4,-4,F-C,nancela02
66,Chris Duarte,15,2023-10-25,26-134,SAC,@,UTA,W 130-114,,15,3,5,.600,0,1,.000,3,4,.750,0,0,,.900,1,1,2,1,0,0,0,3,9,7.2,7.7,5,G,duartch01
67,Jae'Sean Tate,15,2023-10-25,27-362,HOU,@,ORL,L 86-116,,15,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1.250,0,2,2,0,1,1,0,1,5,6.3,10.6,-11,F,tateja01
68,Jalen Duren,32,2023-10-25,19-341,DET,@,MIA,L 102-103,*,32,8,11,.727,8,11,.727,0,0,,1,3,.333,.690,6,8,14,4,0,4,4,4,17,18.3,5.6,-4,C,durenja01
69,Derrick Rose,16,2023-10-25,35-021,MEM,,NOP,L 104-111,,16,3,11,.273,1,7,.143,2,4,.500,0,0,,.364,1,1,2,3,0,0,0,0,8,4.6,-2.7,-10,G,rosede01
70,Rudy Gobert,32,2023-10-25,31-121,MIN,@,TOR,L 94-97,*,32,6,12,.500,6,12,.500,0,0,,3,5,.600,.528,5,8,13,1,2,4,2,3,15,16.4,5.2,-11,C,goberru01
71,Moritz Wagner,15,2023-10-25,26-182,ORL,,HOU,W 116-86,,15,0,1,.000,0,0,,0,1,.000,2,2,1.000,.532,0,4,4,0,0,1,3,4,2,-1.4,-14.9,13,F-C,wagnemo01
72,Isaac Okoro,32,2023-10-25,22-272,CLE,@,BRK,W 114-113,*,32,6,10,.600,4,6,.667,2,4,.500,4,5,.800,.738,3,3,6,4,2,1,2,5,18,17.5,6.8,5,G-F,okorois01
73,Josh Giddey,32,2023-10-25,21-015,OKC,@,CHI,W 124-104,*,32,7,14,.500,5,11,.455,2,3,.667,0,0,,.571,1,5,6,6,0,0,3,1,16,12.0,-1.1,19,G,giddejo01
74,Domantas Sabonis,32,2023-10-25,27-175,SAC,@,UTA,W 130-114,*,32,8,14,.571,7,12,.583,1,2,.500,5,7,.714,.644,6,6,12,5,1,2,3,3,22,22.3,7.3,5,C-F,sabondo01
75,Lauri Markkanen,32,2023-10-25,26-156,UTA,,SAC,L 114-130,*,32,6,15,.400,4,9,.444,2,6,.333,5,6,.833,.539,2,8,10,1,2,0,1,1,19,15.6,2.0,-7,F-C,markkla01
76,Donte DiVincenzo,15,2023-10-25,26-267,NYK,,BOS,L 104-108,,15,0,4,.000,0,1,.000,0,3,.000,0,0,,.000,0,3,3,2,0,0,0,1,0,-0.9,-13.3,5,G,divindo01
77,Paul George,32,2023-10-25,33-176,LAC,,POR,W 123-111,*,32,11,17,.647,7,10,.700,4,7,.571,1,1,1.000,.774,0,3,3,6,3,0,4,2,27,22.8,9.4,23,F-G,georgpa01
78,Andre Drummond,16,2023-10-25,30-076,CHI,,OKC,L 104-124,,16,3,4,.750,3,4,.750,0,0,,0,0,,.750,3,2,5,1,1,0,1,1,6,7.4,0.6,-1,C,drumman01
79,Sasha Vezenkov,16,2023-10-25,28-080,SAC,@,UTA,W 130-114,,16,3,6,.500,1,1,1.000,2,5,.400,0,0,,.667,1,1,2,0,2,0,0,1,8,7.6,6.8,9,F,vezenal01
80,Keyonte George,19,2023-10-25,19-351,UTA,,SAC,L 114-130,,19,3,5,.600,2,2,1.000,1,3,.333,1,1,1.000,.735,0,2,2,2,0,0,1,0,8,6.7,-0.6,-9,G,georgke01
81,Colby Jones,1,2023-10-25,21-150,SAC,@,UTA,W 130-114,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,-1.3,-2,G,jonesco02
82,Onyeka Okongwu,19,2023-10-25,22-318,ATL,@,CHO,L 110-116,,19,3,5,.600,3,5,.600,0,0,,1,1,1.000,.643,1,3,4,2,0,0,1,5,7,4.7,-4.1,14,F,okongon01
83,Kyle Anderson,30,2023-10-25,30-035,MIN,@,TOR,L 94-97,,30,3,9,.333,3,8,.375,0,1,.000,1,2,.500,.354,2,7,9,5,2,0,1,0,7,9.5,1.7,15,F-G,anderky01
84,Ziaire Williams,29,2023-10-25,22-043,MEM,,NOP,L 104-111,*,29,4,7,.571,3,4,.750,1,3,.333,0,0,,.643,0,4,4,0,0,0,1,2,9,5.1,-6.1,-8,F,willizi02
85,Russell Westbrook,29,2023-10-25,34-347,LAC,,POR,W 123-111,*,29,5,8,.625,4,6,.667,1,2,.500,0,0,,.688,2,3,5,13,0,0,3,3,11,14.6,5.2,30,G,westbru01
86,Obi Toppin,19,2023-10-25,25-235,IND,,WAS,W 143-120,*,19,4,9,.444,2,4,.500,2,5,.400,1,1,1.000,.583,1,3,4,1,1,0,0,0,11,9.6,0.4,7,F,toppiob01
87,Jonas Valančiūnas,29,2023-10-25,31-172,NOP,@,MEM,W 111-104,*,29,4,7,.571,2,3,.667,2,4,.500,2,2,1.000,.761,0,12,12,1,0,1,3,1,12,10.3,1.3,16,C,valanjo01
88,Cason Wallace,19,2023-10-25,19-352,OKC,@,CHI,W 124-104,,19,5,5,1.000,2,2,1.000,3,3,1.000,0,0,,1.300,0,2,2,1,0,1,1,3,13,11.3,13.0,9,G,wallaca01
89,Jeremy Sochan,29,2023-10-25,20-158,SAS,,DAL,L 119-126,*,29,4,12,.333,2,8,.250,2,4,.500,3,6,.500,.444,3,5,8,5,1,0,3,4,13,8.5,-5.4,-10,F-G,sochaje01
90,Alex Caruso,20,2023-10-25,29-239,CHI,,OKC,L 104-124,,20,2,5,.400,1,1,1.000,1,4,.250,1,2,.500,.510,0,2,2,3,2,0,1,1,6,6.2,0.3,-19,G,carusal01
91,Kristaps Porziņģis,38,2023-10-25,28-084,BOS,@,NYK,W 108-104,*,38,8,15,.533,3,6,.500,5,9,.556,9,10,.900,.773,1,7,8,0,0,4,1,4,30,25.3,11.7,13,F-C,porzikr01
92,Kawhi Leonard,29,2023-10-25,32-118,LAC,,POR,W 123-111,*,29,9,17,.529,4,12,.333,5,5,1.000,0,0,,.676,1,4,5,6,1,1,4,2,23,17.7,6.0,25,F,leonaka01
93,Caleb Martin,20,2023-10-25,28-027,MIA,,DET,W 103-102,,20,1,7,.143,1,4,.250,0,3,.000,0,0,,.143,1,2,3,1,1,0,0,1,2,0.1,-13.2,-5,F,martica02
94,Jalen Johnson,29,2023-10-25,21-311,ATL,@,CHO,L 110-116,,29,9,13,.692,8,10,.800,1,3,.333,2,4,.500,.711,0,7,7,2,2,1,0,1,21,20.5,12.2,8,F,johnsja05
95,Georges Niang,20,2023-10-25,30-130,CLE,@,BRK,W 114-113,,20,0,3,.000,0,0,,0,3,.000,0,0,,.000,2,2,4,0,0,0,0,3,0,-1.3,-15.7,-9,F,niangge01
96,Collin Sexton,20,2023-10-25,24-294,UTA,,SAC,L 114-130,,20,2,9,.222,2,7,.286,0,2,.000,5,7,.714,.373,0,3,3,0,0,0,3,3,9,-0.6,-21.4,-10,G,sextoco01
97,Max Strus,39,2023-10-25,27-211,CLE,@,BRK,W 114-113,*,39,9,17,.529,2,4,.500,7,13,.538,2,2,1.000,.755,0,12,12,2,1,1,0,4,27,23.8,9.2,13,G,strusma01
98,JT Thor,20,2023-10-25,21-060,CHO,,ATL,W 116-110,,20,2,7,.286,1,4,.250,1,3,.333,0,0,,.357,1,1,2,1,0,0,0,0,5,2.6,-6.1,2,F,thorjt01
99,Matisse Thybulle,20,2023-10-25,26-235,POR,@,LAC,L 111-123,*,20,3,7,.429,1,1,1.000,2,6,.333,0,0,,.571,1,0,1,1,1,0,2,0,8,4.7,-2.5,-12,G,thybuma01
100,Jayson Tatum,39,2023-10-25,25-236,BOS,@,NYK,W 108-104,*,39,13,22,.591,10,14,.714,3,8,.375,5,6,.833,.690,0,11,11,4,2,1,4,3,34,27.0,10.7,0,F,tatumja01
101,Jerami Grant,30,2023-10-25,29-227,POR,@,LAC,L 111-123,*,30,5,12,.417,5,8,.625,0,4,.000,3,4,.750,.472,2,1,3,1,0,1,3,1,13,5.9,-9.4,-22,F,grantje01
102,Jalen Green,30,2023-10-25,21-258,HOU,@,ORL,L 86-116,*,30,2,10,.200,2,9,.222,0,1,.000,6,7,.857,.382,0,1,1,0,1,1,4,2,10,0.6,-13.4,-12,G,greenja05
103,Josh Green,30,2023-10-25,22-343,DAL,@,SAS,W 126-119,,30,3,5,.600,1,3,.333,2,2,1.000,3,4,.750,.814,2,0,2,1,1,0,0,4,11,9.8,1.5,4,G-F,greenjo02
104,Dyson Daniels,19,2023-10-25,20-222,NOP,@,MEM,W 111-104,,19,3,6,.500,3,5,.600,0,1,.000,0,0,,.500,2,3,5,0,2,1,2,4,6,4.4,-2.5,-2,G,daniedy01
105,Dereck Lively II,31,2023-10-25,19-255,DAL,@,SAS,W 126-119,,31,7,8,.875,7,8,.875,0,0,,2,3,.667,.858,5,5,10,1,1,1,1,4,16,17.6,4.3,20,C,livelde01
106,Caris LeVert,31,2023-10-25,29-061,CLE,@,BRK,W 114-113,,31,4,17,.235,1,9,.111,3,8,.375,0,0,,.324,0,3,3,5,1,1,0,1,11,6.4,-6.2,-6,G-F,leverca01
107,Danilo Gallinari,17,2023-10-25,35-078,WAS,@,IND,L 120-143,,17,4,7,.571,2,5,.400,2,2,1.000,6,6,1.000,.830,2,1,3,0,0,0,0,1,16,14.0,6.9,5,F,gallida01
108,De'Andre Hunter,31,2023-10-25,25-327,ATL,@,CHO,L 110-116,*,31,4,9,.444,3,5,.600,1,4,.250,0,1,.000,.477,2,2,4,1,0,0,0,6,9,4.2,-7.7,-13,F,huntede01
109,Gary Harris,17,2023-10-25,29-041,ORL,,HOU,W 116-86,,17,5,8,.625,4,4,1.000,1,4,.250,0,0,,.688,3,2,5,0,0,1,0,0,11,10.8,13.4,8,G,harriga01
110,Jaden Ivey,17,2023-10-25,21-254,DET,@,MIA,L 102-103,,17,1,7,.143,1,5,.200,0,2,.000,2,3,.667,.240,0,2,2,3,0,0,3,3,4,-2.4,-22.6,-2,G,iveyja01
111,Killian Hayes,31,2023-10-25,22-090,DET,@,MIA,L 102-103,*,31,4,12,.333,4,6,.667,0,6,.000,2,3,.667,.375,0,1,1,3,2,1,1,2,10,6.1,-5.3,1,G,hayeski01
112,Herbert Jones,38,2023-10-25,25-019,NOP,@,MEM,W 111-104,*,38,4,8,.500,2,5,.400,2,3,.667,3,5,.600,.637,3,5,8,3,1,1,3,3,13,11.4,0.7,2,F,joneshe01
113,Kelly Olynyk,17,2023-10-25,32-189,UTA,,SAC,L 114-130,,17,2,3,.667,2,3,.667,0,0,,1,1,1.000,.727,3,3,6,4,1,0,1,3,5,8.3,5.5,-5,C-F,olynyke01
114,Derrick White,32,2023-10-25,29-115,BOS,@,NYK,W 108-104,*,32,4,6,.667,3,3,1.000,1,3,.333,3,4,.750,.773,0,6,6,2,2,1,1,3,12,12.7,5.7,7,G,whitede01
115,Dennis Smith Jr.,16,2023-10-25,25-334,BRK,,CLE,L 113-114,,16,4,5,.800,2,2,1.000,2,3,.667,0,0,,1.000,2,2,4,1,0,0,1,1,10,9.4,8.3,5,G,smithde03
116,Mike Conley,31,2023-10-25,36-014,MIN,@,TOR,L 94-97,*,31,4,9,.444,3,5,.600,1,4,.250,2,2,1.000,.557,1,3,4,3,1,1,1,1,11,10.3,1.8,-6,G,conlemi01
117,Jordan Clarkson,31,2023-10-25,31-140,UTA,,SAC,L 114-130,*,31,8,16,.500,6,11,.545,2,5,.400,6,8,.750,.615,2,2,4,6,0,0,2,4,24,17.8,3.6,-4,G,clarkjo01
118,Malaki Branham,18,2023-10-25,20-166,SAS,,DAL,L 119-126,,18,3,7,.429,3,4,.750,0,3,.000,1,1,1.000,.470,0,2,2,2,1,0,1,1,7,4.9,-5.9,-2,G,branhma01
119,LaMelo Ball,31,2023-10-25,22-064,CHO,,ATL,W 116-110,*,31,4,15,.267,0,4,.000,4,11,.364,3,4,.750,.447,1,5,6,10,1,0,3,3,15,11.7,-0.2,7,G,ballla01
120,Patrick Williams,30,2023-10-25,22-060,CHI,,OKC,L 104-124,*,30,4,10,.400,4,6,.667,0,4,.000,0,0,,.400,2,1,3,4,2,0,0,3,8,7.9,-2.9,-3,F,willipa01
121,Mark Williams,30,2023-10-25,21-313,CHO,,ATL,W 116-110,*,30,5,6,.833,5,6,.833,0,0,,3,3,1.000,.888,4,11,15,1,3,1,2,2,13,18.5,7.8,19,C,willima07
122,Joe Ingles,18,2023-10-25,36-023,ORL,,HOU,W 116-86,,18,0,3,.000,0,0,,0,3,.000,0,0,,.000,0,4,4,5,0,0,1,3,0,0.4,-7.8,9,F-G,inglejo01
123,Mason Plumlee,18,2023-10-25,33-234,LAC,,POR,W 123-111,,18,2,4,.500,2,4,.500,0,0,,2,4,.500,.521,3,5,8,2,0,0,0,0,6,8.2,-0.8,-6,C-F,plumlma01
124,Nick Richards,18,2023-10-25,25-330,CHO,,ATL,W 116-110,,18,2,2,1.000,2,2,1.000,0,0,,3,4,.750,.931,1,3,4,1,0,1,2,3,7,5.8,-1.1,-14,F-C,richani01
125,Keegan Murray,30,2023-10-25,23-067,SAC,@,UTA,W 130-114,*,30,5,13,.385,1,4,.250,4,9,.444,1,1,1.000,.558,2,6,8,1,1,2,0,4,15,12.6,2.9,12,F,murrake02
