Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
11,Amir Coffey,0,2021-01-24,23-221,LAC,,OKC,W 108-100,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,16.9,0,G,coffeam01
12,Amir Coffey,0,2021-02-19,23-247,LAC,,UTA,W 116-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,0,G,coffeam01
13,Amir Coffey,0,2021-01-05,23-202,LAC,,SAS,L 113-116,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,-3,G,coffeam01
14,Amir Coffey,0,2021-01-01,23-198,LAC,@,UTA,L 100-106,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.9,0,G,coffeam01
15,Amir Coffey,0,2020-12-25,23-191,LAC,@,DEN,W 121-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,0,G,coffeam01
16,Amir Coffey,0,2021-03-15,23-271,LAC,@,DAL,W 109-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-2,G,coffeam01
17,Tyler Cook,0,2021-03-01,23-159,BRK,@,SAS,W 124-113 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.4,0,F,cookty01
18,Ed Davis,0,2020-12-26,31-204,MIN,@,UTA,W 116-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,3,F,davised01
19,Wayne Ellington,0,2021-01-08,33-040,DET,,PHO,W 110-105 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,1,G,ellinwa01
20,Tacko Fall,0,2021-02-23,25-075,BOS,@,DAL,L 107-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,,C,fallta01
21,Terrance Ferguson,0,2021-01-06,22-234,PHI,,WAS,W 141-136,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.8,0,G-F,fergute01
22,Brandon Goodwin,0,2021-02-03,25-124,ATL,,DAL,L 116-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,-3,G,goodwbr01
23,Josh Green,0,2021-01-03,20-048,DAL,@,CHI,L 108-118,,0,0,0,,0,0,,0,0,,0,0,,,1,0,1,0,0,0,0,0,0,0.7,60.7,-2,G-F,greenjo02
24,Kyle Guy,0,2021-03-11,23-212,SAC,,HOU,W 125-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,0,G,guyky01
25,R.J. Hampton,0,2020-12-29,19-326,DEN,@,SAC,L 115-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.5,0,G,hamptrj01
26,R.J. Hampton,0,2021-01-05,19-333,DEN,,MIN,W 123-116,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.6,-4,G,hamptrj01
27,R.J. Hampton,0,2021-01-12,19-340,DEN,@,BRK,L 116-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,-1,G,hamptrj01
28,Maurice Harkless,0,2020-12-30,27-233,MIA,,MIL,W 119-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.3,0,F-G,harklma01
29,Nate Hinton,0,2021-01-03,21-209,DAL,@,CHI,L 108-118,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-132.7,-2,G,hintona01
30,Rodney Hood,0,2021-04-27,28-189,TOR,,BRK,L 103-116,,0,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-102.3,0,G-F,hoodro01
31,Markus Howard,0,2020-12-25,21-297,DEN,,LAC,L 108-121,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-108.0,0,G,howarma02
32,Markus Howard,0,2020-12-29,21-301,DEN,@,SAC,L 115-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,0,G,howarma02
33,Chandler Hutchison,0,2021-02-01,24-281,CHI,,NYK,W 110-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.7,-2,G,hutchch01
34,Wes Iwundu,0,2021-04-16,26-117,NOP,@,WAS,L 115-117 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,0,F,iwundwe01
35,Isaiah Joe,0,2021-04-19,21-291,PHI,,GSW,L 96-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.6,0,G,joeis01
36,Anthony Lamb,0,2021-03-19,23-058,HOU,,DET,L 100-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.6,0,F,lamban01
37,Nico Mannion,0,2021-04-19,20-036,GSW,@,PHI,W 107-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.1,0,G,mannini01
38,Terance Mann,0,2021-01-10,24-084,LAC,,CHI,W 130-127,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.9,-2,G-F,mannte01
39,Terance Mann,0,2021-01-06,24-080,LAC,@,GSW,W 108-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.0,-2,G-F,mannte01
40,Cody Martin,0,2021-02-24,25-149,CHO,@,PHO,W 124-121,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,-1,G-F,martico01
41,Kelan Martin,0,2021-05-03,25-273,IND,@,WAS,L 141-154,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.9,-2,F,martike03
42,Garrison Mathews,0,2020-12-29,24-066,WAS,,CHI,L 107-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,3,G,mathega01
43,Tyrese Maxey,0,2021-03-25,20-141,PHI,@,LAL,W 109-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.9,3,G,maxeyty01
44,Skylar Mays,0,2021-02-10,23-158,ATL,@,DAL,L 117-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.5,0,G,mayssk01
45,Skylar Mays,0,2021-01-26,23-143,ATL,,LAC,W 108-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-167.1,-2,G,mayssk01
46,Chimezie Metu,0,2021-02-01,23-316,SAC,@,NOP,W 118-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.9,-3,F-C,metuch01
47,Darius Miller,0,2021-01-12,30-297,OKC,,SAS,L 102-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,0,F,milleda01
48,Adam Mokoka,0,2021-01-10,22-176,CHI,@,LAC,L 127-130,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-3,G,mokokad01
49,Mychal Mulder,0,2021-02-26,26-259,GSW,,CHO,W 130-121,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,5,G-F,muldemy01
50,Mychal Mulder,0,2021-04-12,26-304,GSW,,DEN,W 116-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,0,G-F,muldemy01
51,Mychal Mulder,0,2021-01-03,26-205,GSW,,POR,W 137-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.8,-3,G-F,muldemy01
52,Svi Mykhailiuk,0,2021-01-22,23-226,DET,,HOU,L 102-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,0,G-F,mykhasv01
53,Zeke Nnaji,0,2020-12-29,19-355,DEN,@,SAC,L 115-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,0,F,nnajize01
54,Frank Ntilikina,0,2021-04-12,22-258,NYK,,LAL,W 111-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-80.6,-2,G,ntilila01
55,Frank Ntilikina,0,2021-04-21,22-267,NYK,,ATL,W 137-127 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.4,-3,G,ntilila01
56,Frank Ntilikina,0,2021-05-16,22-292,NYK,,BOS,W 96-92,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,1,0,0,1,0,0.6,92.0,0,G,ntilila01
57,Frank Ntilikina,0,2021-05-15,22-291,NYK,,CHO,W 118-109 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,-2,G,ntilila01
58,Frank Ntilikina,0,2021-04-11,22-257,NYK,,TOR,W 102-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,0,G,ntilila01
59,Frank Ntilikina,0,2021-04-09,22-255,NYK,,MEM,W 133-129 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,-1,G,ntilila01
60,KZ Okpala,0,2020-12-25,21-241,MIA,,NOP,W 111-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.3,0,F,okpalkz01
61,Daniel Oturu,0,2020-12-25,21-096,LAC,@,DEN,W 121-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.3,0,F-C,oturuda01
62,Daniel Oturu,0,2021-04-01,21-193,LAC,,DEN,L 94-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,2,F-C,oturuda01
63,Gary Payton II,0,2021-04-21,28-141,GSW,@,WAS,L 114-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.3,-1,G,paytoga02
64,Gary Payton II,0,2021-04-19,28-139,GSW,@,PHI,W 107-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.3,-1,G,paytoga02
65,Gary Payton II,0,2021-04-12,28-132,GSW,,DEN,W 116-107,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,20.4,0,G,paytoga02
66,Gary Payton II,0,2021-04-10,28-130,GSW,,HOU,W 125-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.4,0,G,paytoga02
67,Nick Richards,0,2021-01-30,23-062,CHO,,MIL,W 126-114,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,0,F-C,richani01
68,Chris Silva,0,2020-12-25,24-097,MIA,,NOP,W 111-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,0,F,silvach01
69,Chris Silva,0,2021-03-16,24-178,MIA,,CLE,W 113-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.8,0,F,silvach01
70,Alen Smailagić,0,2021-04-19,20-244,GSW,@,PHI,W 107-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-1.6,-1,F,smailal01
71,Jalen Smith,0,2021-04-28,21-043,PHO,,LAC,W 109-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,-3,F,smithja04
72,Edmond Sumner,0,2021-01-31,25-031,IND,,PHI,L 110-119,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-2,G,sumneed01
73,Tyrell Terry,0,2021-01-03,20-097,DAL,@,CHI,L 108-118,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-151.8,0,G,terryty01
74,Matt Thomas,0,2021-03-11,26-219,TOR,,ATL,L 120-121,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.4,2,G,thomama02
75,Matisse Thybulle,0,2020-12-23,23-294,PHI,,WAS,W 113-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-63.8,-2,G,thybuma01
76,Juan Toscano-Anderson,0,2021-04-01,27-356,GSW,@,MIA,L 109-116,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,-1,F,toscaju01
77,Rayjon Tucker,0,2021-04-19,23-207,PHI,,GSW,L 96-107,,0,0,0,,0,0,,0,0,,1,2,.500,.568,0,0,0,0,0,0,0,0,1,0.6,16.5,0,F,tuckera01
78,Rayjon Tucker,0,2021-04-14,23-202,PHI,,BRK,W 123-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,-2,F,tuckera01
79,Devin Vassell,0,2021-04-26,20-246,SAS,@,WAS,W 146-143 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,-3,G-F,vassede01
80,Gabe Vincent,0,2021-03-16,24-275,MIA,,CLE,W 113-98,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.3,0,G,vincega01
81,Tremont Waters,0,2021-03-22,23-071,BOS,@,MEM,L 126-132 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-12.7,0,G,watertr01
82,Paul Watson,0,2021-01-29,26-030,TOR,,SAC,L 124-126,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,-3,G,watsopa01
83,Cassius Winston,0,2021-05-03,23-064,WAS,,IND,W 154-141,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.7,-2,G,winstca01
84,Ivica Zubac,0,2021-05-16,24-059,LAC,@,OKC,L 112-117,*,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-193.5,0,C,zubaciv01
85,Precious Achiuwa,1,2021-05-02,21-225,MIA,@,CHO,W 121-111,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-48.3,-3,F,achiupr01
86,Jaylen Adams,1,2021-01-06,24-247,MIL,,DET,W 130-115,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-57.9,-2,G,adamsja01
87,Jaylen Adams,1,2021-02-18,24-290,MIL,,TOR,L 96-110,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.2,1,G,adamsja01
88,Jaylen Adams,1,2021-02-12,24-284,MIL,@,UTA,L 115-129,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,0,G,adamsja01
89,Jaylen Adams,1,2021-02-08,24-280,MIL,@,DEN,W 125-112,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,0,G,adamsja01
90,Ty-Shon Alexander,1,2020-12-27,22-164,PHO,@,SAC,W 116-100,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-44.8,-5,G,alexaty01
91,Ty-Shon Alexander,1,2021-05-04,22-292,PHO,@,CLE,W 134-118 (OT),,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,0,0,0.7,32.5,1,G,alexaty01
92,Ty-Shon Alexander,1,2021-04-08,22-266,PHO,@,LAC,L 103-113,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-42.3,6,G,alexaty01
93,Ty-Shon Alexander,1,2021-05-07,22-295,PHO,,NYK,W 128-105,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,1.2,0,G,alexaty01
94,Ty-Shon Alexander,1,2021-03-23,22-250,PHO,@,MIA,W 110-100,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-41.8,-4,G,alexaty01
95,Giannis Antetokounmpo,1,2021-04-29,26-144,MIL,@,HOU,L 136-143,*,1,0,0,,0,0,,0,0,,1,2,.500,.568,0,0,0,1,1,0,0,0,1,2.3,111.3,3,F-G,antetgi01
96,Kostas Antetokounmpo,1,2021-04-06,23-137,LAL,@,TOR,W 110-101,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,2,0,-0.8,-35.2,-5,F,antetko01
97,Thanasis Antetokounmpo,1,2021-04-19,28-275,MIL,,PHO,L 127-128 (OT),,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-22.4,0,F,antetth01
98,Thanasis Antetokounmpo,1,2021-04-22,28-278,MIL,,PHI,W 124-117,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,-1.0,-49.3,-7,F,antetth01
99,Thanasis Antetokounmpo,1,2021-04-27,28-283,MIL,@,CHO,W 114-104,,1,0,2,.000,0,0,,0,2,.000,0,0,,.000,1,0,1,0,0,0,0,0,0,-0.7,-60.6,-3,F,antetth01
100,Thanasis Antetokounmpo,1,2021-02-12,28-209,MIL,@,UTA,L 115-129,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.1,0,F,antetth01
101,Thanasis Antetokounmpo,1,2021-05-11,28-297,MIL,,ORL,W 114-102,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,-2,F,antetth01
102,Ryan Arcidiacono,1,2021-04-06,27-011,CHI,@,IND,W 113-97,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,1,1,0,0,0,0,0,0,-0.4,-31.1,0,G,arcidry01
103,Ryan Arcidiacono,1,2021-04-30,27-035,CHI,,MIL,L 98-108,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.9,2,G,arcidry01
104,Udoka Azubuike,1,2021-01-26,21-131,UTA,,NYK,W 108-94,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-2,C,azubuud01
105,Udoka Azubuike,1,2021-01-08,21-113,UTA,@,MIL,W 131-118,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,0,2,1.7,20.9,-2,C,azubuud01
106,Will Barton,1,2021-04-23,30-107,DEN,@,GSW,L 97-118,*,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,0,0,0.7,25.2,0,G,bartowi01
107,Keita Bates-Diop,1,2021-01-07,24-350,SAS,@,LAL,W 118-109,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-53.1,-3,F,bateske01
108,Keita Bates-Diop,1,2021-01-29,25-006,SAS,,DEN,W 119-109,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.8,-2,F,bateske01
109,Keita Bates-Diop,1,2021-03-10,25-046,SAS,@,DAL,L 104-115,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,-3,F,bateske01
110,Keita Bates-Diop,1,2020-12-30,24-342,SAS,,LAL,L 107-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,-3,F,bateske01
111,Jordan Bell,1,2021-04-23,26-106,WAS,@,OKC,W 129-109,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-48.4,2,F,belljo01
112,DeAndre' Bembry,1,2021-01-06,26-186,TOR,@,PHO,L 115-123,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,-2,F,bembrde01
113,Tyler Bey,1,2021-01-13,22-338,DAL,@,CHO,W 104-93,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-39.1,-5,F,beyty01
114,Tyler Bey,1,2021-03-13,23-031,DAL,@,DEN,W 116-103,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,2.6,2,F,beyty01
115,Keljin Blevins,1,2021-02-02,25-070,POR,@,WAS,W 132-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-3,F,blevike01
116,Keljin Blevins,1,2021-05-12,25-169,POR,@,UTA,W 105-98,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-5,F,blevike01
117,Bol Bol,1,2021-03-15,21-119,DEN,,IND,W 121-106,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-38.6,-2,F-C,bolbo01
118,Isaac Bonga,1,2021-02-02,21-086,WAS,,POR,L 121-132,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,3,G,bongais01
119,Isaac Bonga,1,2021-04-28,21-171,WAS,,LAL,W 116-107,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-42.3,-5,G,bongais01
120,Brian Bowen,1,2021-04-13,22-193,IND,,LAC,L 115-126,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,2,F,bowenbr02
121,Brian Bowen,1,2021-03-15,22-164,IND,@,DEN,L 106-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.6,2,F,bowenbr02
122,Jarrell Brantley,1,2021-03-18,24-284,UTA,@,WAS,L 122-131,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.6,2,F,brantja01
123,Jarrell Brantley,1,2021-02-27,24-265,UTA,@,ORL,W 124-109,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,-2,F,brantja01
124,Jarrell Brantley,1,2021-05-03,24-330,UTA,,SAS,W 110-99,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-39.9,-5,F,brantja01
125,Ignas Brazdeikis,1,2020-12-31,21-358,NYK,@,TOR,L 83-100,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,2.4,0,F,brazdig01
126,Ignas Brazdeikis,1,2020-12-27,21-354,NYK,,MIL,W 130-110,,1,0,1,.000,0,1,.000,0,0,,2,2,1.000,.532,1,0,1,0,0,0,0,0,2,2.0,3.6,-4,F,brazdig01
127,Amida Brimah,1,2021-04-29,27-077,IND,,BRK,L 113-130,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.1,-2,C,brimaam01
128,Oshae Brissett,1,2021-04-13,22-297,IND,,LAC,L 115-126,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,2,F,brissos01
129,Moses Brown,1,2021-01-10,21-089,OKC,@,BRK,W 129-116,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,2,C,brownmo01
130,Troy Brown Jr.,1,2021-03-02,21-217,WAS,,MEM,L 111-125,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.5,-1,G-F,browntr01
131,Bruno Caboclo,1,2021-01-04,25-105,HOU,,DAL,L 100-113,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,-1,F-C,cabocbr01
132,Devontae Cacok,1,2021-03-16,24-159,LAL,,MIN,W 137-121,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,0,F,cacokde01
133,Vlatko Čančar,1,2021-03-15,23-339,DEN,,IND,W 121-106,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,-2,F,cancavl01
