Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
11,Luke Babbitt,0,2017-10-27,28-129,ATL,,DEN,L 100-105,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-54.9,0,F,babbilu01
12,Malik Beasley,0,2018-03-19,21-113,DEN,@,MIA,L 141-149 (2OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,-2,G,beaslma01
13,Malik Beasley,0,2018-03-15,21-109,DEN,,DET,W 120-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-72.7,-6,G,beaslma01
14,Malik Beasley,0,2018-02-03,21-069,DEN,,GSW,W 115-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,-3,G,beaslma01
15,Malik Beasley,0,2017-11-24,20-363,DEN,,MEM,W 104-92,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.3,0,G,beaslma01
16,Michael Beasley,0,2018-04-06,29-087,NYK,,MIA,W 122-98,*,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,0,F,beaslmi01
17,Jordan Bell,0,2018-01-17,23-010,GSW,@,CHI,W 119-112,*,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.3,-2,F,belljo01
18,Dāvis Bertāns,0,2017-11-10,24-363,SAS,,MIL,L 87-94,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-151.7,0,F,bertada01
19,Jabari Bird,0,2018-03-26,23-266,BOS,@,PHO,W 102-94,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.7,-1,G,birdja01
20,Jabari Bird,0,2018-03-31,23-271,BOS,,TOR,W 110-99,,0,0,0,,0,0,,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,-0.4,-111.3,0,G,birdja01
21,Andrew Bogut,0,2017-12-12,33-014,LAL,@,NYK,L 109-113 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,0,C,bogutan01
22,Aaron Brooks,0,2018-01-27,33-013,MIN,,BRK,W 111-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.6,0,G,brookaa01
23,Aaron Brooks,0,2018-01-22,33-008,MIN,@,LAC,W 126-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,0,G,brookaa01
24,Lorenzo Brown,0,2017-12-05,27-101,TOR,,PHO,W 126-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,-2,G,brownlo01
25,Nicolás Brussino,0,2017-11-10,24-253,ATL,@,DET,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,0,G-F,brussni01
26,Alex Caruso,0,2018-02-10,23-347,LAL,@,DAL,L 123-130,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,-3,G,carusal01
27,Tyler Cavanaugh,0,2017-11-06,23-270,ATL,,BOS,L 107-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-98.4,-2,F,cavanty01
28,Antonius Cleveland,0,2017-12-06,23-307,DAL,@,BOS,L 90-97,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,0,G,clevean01
29,Antonius Cleveland,0,2017-11-27,23-298,DAL,@,SAS,L 108-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.8,0,G,clevean01
30,Kyle Collinsworth,0,2017-12-23,26-081,DAL,@,ATL,L 107-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-1000.0,-2,G-F,colliky01
31,Charles Cooke,0,2017-12-11,23-163,NOP,@,HOU,L 123-130,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.3,0,G,cookech01
32,Cheick Diallo,0,2017-12-04,21-082,NOP,,GSW,L 115-125,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,-3,F,diallch01
33,Larry Drew II,0,2018-03-27,28-022,NOP,,POR,L 103-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.7,-2,G,drewla02
34,Henry Ellenson,0,2018-01-19,21-006,DET,,WAS,L 112-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-48.2,-2,F,ellenhe01
35,Henry Ellenson,0,2017-12-04,20-325,DET,@,SAS,L 93-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,0,F,ellenhe01
36,Kay Felder,0,2017-11-17,22-233,CHI,,CHO,W 123-120,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.7,-1,G,feldeka01
37,Terrance Ferguson,0,2017-12-27,19-224,OKC,,TOR,W 124-107,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,0,G-F,fergute01
38,Bryn Forbes,0,2017-10-18,24-087,SAS,,MIN,W 107-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,-2,G,forbebr01
39,Marcus Georges-Hunt,0,2018-01-05,23-283,MIN,@,BOS,L 84-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,-2,G,georgma01
40,Marcus Georges-Hunt,0,2018-03-01,23-338,MIN,@,POR,L 99-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.4,-2,G,georgma01
41,John Holland,0,2018-03-03,29-117,CLE,,DEN,L 117-126,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,0,G-F,hollajo02
42,John Holland,0,2017-11-22,29-016,CLE,,BRK,W 119-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.8,0,G-F,hollajo02
43,Vince Hunter,0,2017-12-16,23-133,MEM,,BOS,L 93-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.5,0,F,huntevi01
44,Brice Johnson,0,2017-11-11,23-137,LAC,@,NOP,L 103-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.2,0,F,johnsbr02
45,Dakari Johnson,0,2017-12-27,22-096,OKC,,TOR,W 124-107,,0,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,25.5,0,C,johnsda04
46,Dakari Johnson,0,2018-03-06,22-165,OKC,,HOU,L 112-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,0,C,johnsda04
47,Jalen Jones,0,2018-02-13,24-262,DAL,,SAC,L 109-114,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,2,0,-0.8,-746.2,-1,G,jonesja04
48,Jalen Jones,0,2018-02-05,24-254,DAL,@,LAC,L 101-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.3,0,G,jonesja04
49,Sean Kilpatrick,0,2018-01-29,28-023,MIL,,PHI,W 107-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,-2,G,kilpase01
50,Maxi Kleber,0,2018-03-04,26-034,DAL,,NOP,L 109-126,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.6,0,F,klebima01
51,Jake Layman,0,2018-03-12,24-005,POR,,MIA,W 115-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.7,,F,laymaja01
52,Meyers Leonard,0,2018-04-09,26-041,POR,@,DEN,L 82-88,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.4,0,C-F,leoname01
53,Meyers Leonard,0,2018-03-27,26-028,POR,@,NOP,W 107-103,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.6,2,C-F,leoname01
54,DeAndre Liggins,0,2018-02-25,29-331,NOP,@,MIL,W 123-121 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,0,G,liggide01
55,DeAndre Liggins,0,2018-02-23,29-329,NOP,,MIA,W 124-123 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,0,G,liggide01
56,Boban Marjanović,0,2017-12-17,29-124,DET,,ORL,W 114-110,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-11.0,0,C,marjabo01
57,Boban Marjanović,0,2018-02-05,29-174,LAC,,DAL,W 104-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.8,0,C,marjabo01
58,Patrick McCaw,0,2018-02-03,22-101,GSW,@,DEN,L 108-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.9,0,G,mccawpa01
59,Patrick McCaw,0,2017-10-29,22-004,GSW,,DET,L 107-115,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.4,-2,G,mccawpa01
60,Alfonzo McKinnie,0,2017-12-05,25-079,TOR,,PHO,W 126-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.0,-2,F,mckinal01
61,Salah Mejri,0,2017-10-28,31-135,DAL,,PHI,L 110-112,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,0,C,mejrisa01
62,Malcolm Miller,0,2018-02-28,24-359,TOR,@,ORL,W 117-104,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.1,0,F,millema01
63,Dejounte Murray,0,2017-12-08,21-080,SAS,,BOS,W 105-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,3,G,murrade01
64,Abdel Nader,0,2017-12-16,24-082,BOS,@,MEM,W 102-93,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,0,F,naderab01
65,Nerlens Noel,0,2017-11-20,23-224,DAL,,BOS,L 102-110 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,0,C-F,noelne01
66,Cedi Osman,0,2018-01-26,22-293,CLE,,IND,W 115-108,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,-2,F,osmande01
67,Cedi Osman,0,2017-11-24,22-230,CLE,,CHO,W 100-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,0,F,osmande01
68,Cedi Osman,0,2017-11-17,22-223,CLE,,LAC,W 118-113 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.2,-2,F,osmande01
69,Brandon Paul,0,2018-01-17,26-262,SAS,@,BRK,W 100-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,0,G,paulbr01
70,Brandon Paul,0,2018-01-02,26-247,SAS,@,NYK,W 100-91,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,2,G,paulbr01
71,Brandon Paul,0,2018-02-23,26-299,SAS,@,DEN,L 119-122,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,0,G,paulbr01
72,Brandon Paul,0,2017-10-18,26-171,SAS,,MIN,W 107-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.5,-2,G,paulbr01
73,Brandon Paul,0,2017-10-21,26-174,SAS,@,CHI,W 87-77,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.1,0,G,paulbr01
74,London Perrantes,0,2018-03-01,23-149,CLE,,PHI,L 97-108,,0,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-204.2,0,G,perralo01
75,London Perrantes,0,2018-03-03,23-151,CLE,,DEN,L 117-126,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.0,0,G,perralo01
76,Marshall Plumlee,0,2018-01-29,25-199,MIL,,PHI,W 107-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.5,-2,C,plumlma02
77,Norman Powell,0,2018-01-15,24-235,TOR,@,PHI,L 111-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.2,0,G,powelno01
78,Alex Poythress,0,2017-11-07,24-062,IND,,NOP,L 112-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,-2,F,poythal01
79,Ivan Rabb,0,2018-01-20,20-350,MEM,@,NOP,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.6,0,F,rabbiv01
80,Willie Reed,0,2018-01-04,27-233,LAC,,OKC,L 117-127,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.3,0,F-C,reedwi02
81,Dario Šarić,0,2018-04-10,24-002,PHI,@,ATL,W 121-113,*,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-85.0,0,F-C,saricda01
82,Xavier Silas,0,2018-03-31,30-068,BOS,,TOR,W 110-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.6,0,G,silasxa01
83,Marreese Speights,0,2017-12-06,30-124,ORL,,ATL,W 110-106 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.3,2,C-F,speigma01
84,Marreese Speights,0,2018-03-03,30-211,ORL,,MEM,W 107-100,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,2,C-F,speigma01
85,Jason Terry,0,2017-11-22,40-068,MIL,@,PHO,W 113-107 (OT),,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,2,G,terryja01
86,Sindarius Thornwell,0,2018-01-15,23-061,LAC,,HOU,W 113-102,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.8,0,G,thornsi01
87,Sindarius Thornwell,0,2017-12-22,23-037,LAC,@,HOU,W 128-118,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.4,-3,G,thornsi01
88,Rashad Vaughn,0,2017-11-10,21-086,MIL,@,SAS,W 94-87,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,0,G,vaughra01
89,Rashad Vaughn,0,2018-01-29,21-166,MIL,,PHI,W 107-95,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-9.0,-2,G,vaughra01
90,Rashad Vaughn,0,2018-02-22,21-190,ORL,,NYK,L 113-120,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.3,0,G,vaughra01
91,Tyrone Wallace,0,2018-02-12,23-247,LAC,@,BRK,W 114-101,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,-1,G,wallaty01
92,Derrick White,0,2017-12-16,23-167,SAS,,DAL,W 98-96,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.4,0,G,whitede01
93,Derrick White,0,2017-10-18,23-108,SAS,,MIN,W 107-99,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.8,-2,G,whitede01
94,Okaro White,0,2017-10-25,25-073,MIA,,SAS,L 100-117,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.7,-2,F,whiteok01
95,C.J. Williams,0,2017-11-10,27-277,LAC,@,OKC,L 111-120,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-3.8,0,G,willicj01
96,C.J. Williams,0,2017-11-13,27-280,LAC,,PHI,L 105-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.0,2,G,willicj01
97,C.J. Williams,0,2018-04-01,28-054,LAC,,IND,L 104-111,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.4,1,G,willicj01
98,Derrick Williams,0,2018-03-11,26-290,LAL,,CLE,W 127-113,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,0,F,willide02
99,D.J. Wilson,0,2017-11-10,21-264,MIL,@,SAS,W 94-87,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.5,0,F,wilsodj01
100,Jeff Withey,0,2017-11-29,27-267,DAL,,BRK,L 104-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,,,C,witheje01
101,Guerschon Yabusele,0,2017-12-16,21-364,BOS,@,MEM,W 102-93,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.5,0,F-C,yabusgu01
102,Guerschon Yabusele,0,2018-03-26,22-099,BOS,@,PHO,W 102-94,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-10.3,-1,F-C,yabusgu01
103,Paul Zipser,0,2017-11-17,23-272,CHI,,CHO,W 123-120,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.0,-1,G-F,zipsepa01
104,Ante Žižić,0,2017-11-22,20-322,CLE,,BRK,W 119-109,,0,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-8.2,0,F-C,zizican01
105,Bam Adebayo,1,2017-11-05,20-110,MIA,@,LAC,W 104-101,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-26.3,-5,C-F,adebaba01
106,Arron Afflalo,1,2017-10-30,32-015,ORL,@,NOP,W 115-99,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.6,2,G-F,afflaar01
107,Cole Aldrich,1,2018-02-24,29-116,MIN,,CHI,W 122-104,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-39.2,-4,C,aldrico01
108,Cole Aldrich,1,2018-02-26,29-118,MIN,@,SAC,W 118-100,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,1.8,-2,C,aldrico01
109,Cole Aldrich,1,2018-03-13,29-133,MIN,@,WAS,W 116-111,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-56.0,2,C,aldrico01
110,Cole Aldrich,1,2018-03-17,29-137,MIN,@,SAS,L 101-117,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.1,-2,C,aldrico01
111,Cole Aldrich,1,2018-04-09,29-160,MIN,,MEM,W 113-94,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,1,0,0,0,0,0,1.0,52.0,0,C,aldrico01
112,Cole Aldrich,1,2018-04-06,29-157,MIN,@,LAL,W 113-96,,1,0,0,,0,0,,0,0,,0,0,,,0,1,1,0,0,0,0,0,0,0.3,-2.2,-2,C,aldrico01
113,Cole Aldrich,1,2018-02-13,29-105,MIN,,HOU,L 108-126,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-33.4,-2,C,aldrico01
114,Cole Aldrich,1,2017-11-20,29-020,MIN,@,CHO,L 102-118,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-6.8,1,C,aldrico01
115,Cole Aldrich,1,2017-11-05,29-005,MIN,,CHO,W 112-94,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-27.4,0,C,aldrico01
116,Tony Allen,1,2017-12-10,35-333,NOP,,PHI,W 131-124,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-20.7,1,G-F,allento01
117,Ike Anigbogu,1,2018-01-18,19-093,IND,@,POR,L 86-100,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-7.8,-3,F-C,anigbik01
118,Ike Anigbogu,1,2018-01-15,19-090,IND,@,UTA,W 109-94,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.7,-3,F-C,anigbik01
119,Trevor Ariza,1,2018-01-28,32-212,HOU,,PHO,W 113-102,*,1,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,0,0,0,0,0,0,1,2,1.6,41.9,-1,F,arizatr01
120,Darrell Arthur,1,2018-02-01,29-313,DEN,,OKC,W 127-124,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,1,1,0,0,0,0,0,0,-0.4,-44.3,0,F,arthuda01
121,Darrell Arthur,1,2018-01-25,29-306,DEN,,NYK,W 130-118,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-1,F,arthuda01
122,Jamel Artis,1,2017-12-13,24-335,ORL,,LAC,L 95-106,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-45.1,0,G-F,artisja01
123,Luke Babbitt,1,2018-03-01,28-254,MIA,,LAL,L 113-131,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-43.1,-1,F,babbilu01
124,Dwayne Bacon,1,2018-02-27,22-181,CHO,,CHI,W 118-103,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,1,0,0,0,0,0,0.7,20.6,0,G,bacondw01
125,Dwayne Bacon,1,2018-02-22,22-176,CHO,,BRK,W 111-96,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.2,0,G,bacondw01
126,Ron Baker,1,2017-11-25,24-240,NYK,@,HOU,L 102-117,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-47.1,-3,G,bakerro01
127,Ron Baker,1,2018-01-30,24-306,NYK,,BRK,W 111-95,,1,0,1,.000,0,0,,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-70.5,0,G,bakerro01
128,Wade Baldwin,1,2018-03-30,22-001,POR,,LAC,W 105-96,,1,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-0.7,-35.5,-2,G,baldwwa01
129,Malik Beasley,1,2018-02-27,21-093,DEN,,LAC,L 120-122,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.8,2,G,beaslma01
130,Malik Beasley,1,2018-01-25,21-060,DEN,,NYK,W 130-118,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-22.8,-1,G,beaslma01
131,Malik Beasley,1,2017-12-22,21-026,DEN,@,POR,W 102-85,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.6,-1,G,beaslma01
132,Malik Beasley,1,2017-10-21,20-329,DEN,,SAC,W 96-79,,1,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-5.7,-3,G,beaslma01
133,Michael Beasley,1,2017-10-19,28-283,NYK,@,OKC,L 84-105,,1,1,1,1.000,1,1,1.000,0,0,,0,0,,1.000,0,0,0,0,0,0,0,0,2,1.7,82.0,3,F,beaslmi01
134,DeAndre' Bembry,1,2017-11-18,23-137,ATL,,BOS,L 99-110,,1,0,0,,0,0,,0,0,,0,2,.000,.000,0,0,0,0,0,0,0,1,0,-1.2,-46.0,-2,F,bembrde01
135,Dāvis Bertāns,1,2018-04-07,25-146,SAS,,POR,W 116-105,,1,1,1,1.000,0,0,,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,3,2.7,88.9,-1,F,bertada01
