Rk,Player,MP,Date,Age,Team,Unnamed: 6,Opp,Result,GS,MP.1,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
11,Lamar Patterson,18,2015-10-27,24-076,ATL,,DET,L 94-106,,18,1,1,1.000,0,0,,1,1,1.000,2,2,1.000,1.330,0,1,1,2,0,0,0,4,5,4.8,2.1,10,G-F,pattela01
12,Draymond Green,29,2015-10-27,25-237,GSW,,NOP,W 111-95,*,29,3,12,.250,1,7,.143,2,5,.400,2,2,1.000,.388,3,5,8,2,1,0,1,5,10,5.8,-3.5,20,F,greendr01
13,Stephen Curry,36,2015-10-27,27-227,GSW,,NOP,W 111-95,*,36,14,26,.538,9,14,.643,5,12,.417,7,7,1.000,.688,3,3,6,7,2,0,2,1,40,34.9,24.6,12,G,curryst01
14,Thabo Sefolosha,19,2015-10-27,31-178,ATL,,DET,L 94-106,,19,1,3,.333,1,2,.500,0,1,.000,0,0,,.333,1,6,7,3,4,0,0,1,2,8.5,12.6,-1,G-F,sefolth01
15,Eric Gordon,33,2015-10-27,26-306,NOP,@,GSW,L 95-111,*,33,5,17,.294,3,10,.300,2,7,.286,2,2,1.000,.391,0,4,4,4,1,0,4,1,14,4.7,-5.8,-9,G-F,gordoer01
16,Kentavious Caldwell-Pope,37,2015-10-27,22-251,DET,@,ATL,W 106-94,*,37,7,14,.500,3,7,.429,4,7,.571,3,3,1.000,.685,1,3,4,1,1,0,2,1,21,14.9,6.3,17,G,caldwke01
17,Kyle Korver,29,2015-10-27,34-224,ATL,,DET,L 94-106,*,29,3,9,.333,2,4,.500,1,5,.200,0,0,,.389,0,2,2,1,1,0,1,4,7,1.6,-9.0,-9,G-F,korveky01
18,Klay Thompson,26,2015-10-27,25-261,GSW,,NOP,W 111-95,*,26,3,8,.375,3,6,.500,0,2,.000,3,3,1.000,.483,0,5,5,3,1,1,7,5,9,0.9,-10.9,4,G-F,thompkl01
19,Reggie Jackson,32,2015-10-27,25-194,DET,@,ATL,W 106-94,*,32,4,10,.400,2,6,.333,2,4,.500,5,5,1.000,.615,1,7,8,5,2,0,2,0,15,15.9,8.3,26,G,jacksre01
20,Pau Gasol,32,2015-10-27,35-113,CHI,,CLE,W 97-95,*,32,1,7,.143,1,6,.167,0,1,.000,0,0,,.143,0,2,2,0,1,6,0,1,2,2.9,-3.0,-8,C-F,gasolpa01
21,J.R. Smith,30,2015-10-27,30-048,CLE,@,CHI,L 95-97,*,30,3,10,.300,3,8,.375,0,2,.000,2,4,.500,.340,1,4,5,3,1,0,0,4,8,4.8,-5.0,0,G-F,smithjr01
22,Festus Ezeli,17,2015-10-27,26-006,GSW,,NOP,W 111-95,,17,6,10,.600,6,10,.600,0,0,,1,2,.500,.597,3,1,4,1,1,1,1,2,13,11.0,7.6,-7,C,ezelife01
23,Al Horford,30,2015-10-27,29-146,ATL,,DET,L 94-106,*,30,6,11,.545,5,8,.625,1,3,.333,2,3,.667,.609,1,3,4,4,2,3,1,1,15,16.4,11.7,-5,C-F,horfoal01
24,Paul Millsap,36,2015-10-27,30-259,ATL,,DET,L 94-106,*,36,7,15,.467,5,9,.556,2,6,.333,3,4,.750,.567,1,7,8,3,0,0,2,4,19,12.2,-0.5,-22,F,millspa01
25,E'Twaun Moore,14,2015-10-27,26-244,CHI,,CLE,W 97-95,,14,5,8,.625,4,6,.667,1,2,.500,0,0,,.688,0,3,3,1,0,0,0,3,11,7.8,8.8,4,G-F,mooreet01
26,Nikola Mirotić,25,2015-10-27,24-258,CHI,,CLE,W 97-95,*,25,6,11,.545,3,7,.429,3,4,.750,4,4,1.000,.745,2,7,9,1,1,0,4,5,19,12.9,7.5,9,F,mirotni01
27,Dennis Schröder,25,2015-10-27,22-042,ATL,,DET,L 94-106,,25,8,14,.571,6,9,.667,2,5,.400,2,2,1.000,.672,1,2,3,4,2,0,1,1,20,18.1,14.6,4,G,schrode01
28,Tristan Thompson,25,2015-10-27,24-228,CLE,@,CHI,L 95-97,,25,1,4,.250,1,4,.250,0,0,,0,0,,.250,2,10,12,0,1,0,1,4,2,2.4,-8.0,-6,F-C,thomptr01
29,Ish Smith,38,2015-10-27,27-114,NOP,@,GSW,L 95-111,,38,7,13,.538,6,11,.545,1,2,.500,2,4,.500,.576,1,1,2,9,3,0,2,5,17,16.2,6.3,5,G,smithis01
30,Andrew Bogut,19,2015-10-27,30-333,GSW,,NOP,W 111-95,*,19,6,6,1.000,6,6,1.000,0,0,,0,0,,1.000,1,4,5,5,0,2,0,2,12,16.2,26.4,17,C,bogutan01
31,Stanley Johnson,24,2015-10-27,19-151,DET,@,ATL,W 106-94,,24,3,10,.300,2,7,.286,1,3,.333,0,0,,.350,3,1,4,3,0,0,1,1,7,4.3,-2.5,-13,F,johnsst04
32,LeBron James,36,2015-10-27,30-301,CLE,@,CHI,L 95-97,*,36,12,22,.545,11,17,.647,1,5,.200,0,3,.000,.536,0,10,10,5,1,0,1,3,25,18.5,7.1,1,F-G,jamesle01
33,Tony Snell,29,2015-10-27,23-351,CHI,,CLE,W 97-95,*,29,4,9,.444,2,4,.500,2,5,.400,1,2,.500,.557,0,2,2,0,0,0,1,4,11,3.9,-2.8,-1,G-F,snellto01
34,Mike Muscala,8,2015-10-27,24-118,ATL,,DET,L 94-106,,8,0,1,.000,0,1,.000,0,0,,0,0,,.000,0,1,1,0,0,0,1,2,0,-2.2,-22.2,5,F-C,muscami01
35,Aron Baynes,11,2015-10-27,28-322,DET,@,ATL,W 106-94,,11,3,5,.600,3,5,.600,0,0,,0,0,,.600,1,4,5,0,0,0,1,2,6,3.8,-2.3,-11,C,baynear01
36,James Jones,4,2015-10-27,35-023,CLE,@,CHI,L 95-97,,4,0,2,.000,0,0,,0,2,.000,0,0,,.000,0,0,0,0,0,1,0,1,0,-1.1,-16.5,-7,F-G,jonesja02
37,Jared Cunningham,3,2015-10-27,24-158,CLE,@,CHI,L 95-97,,3,0,2,.000,0,2,.000,0,0,,0,0,,.000,0,0,0,0,0,0,0,0,0,-1.4,-28.5,-8,G,cunnija01
38,Jodie Meeks,11,2015-10-27,28-067,DET,@,ATL,W 106-94,,11,1,4,.250,1,4,.250,0,0,,0,0,,.250,1,1,2,0,0,0,1,1,2,-0.8,-14.9,-5,G,meeksjo01
39,Mo Williams,37,2015-10-27,32-312,CLE,@,CHI,L 95-97,*,37,7,15,.467,4,8,.500,3,7,.429,2,3,.667,.582,0,4,4,7,1,1,1,2,19,16.9,7.9,5,G,willima01
40,Kevin Love,35,2015-10-27,27-050,CLE,@,CHI,L 95-97,*,35,6,17,.353,3,10,.300,3,7,.429,3,3,1.000,.491,4,4,8,4,0,2,2,0,18,14.7,5.6,1,F-C,loveke01
41,Tiago Splitter,16,2015-10-27,30-299,ATL,,DET,L 94-106,,16,2,5,.400,2,5,.400,0,0,,0,0,,.400,3,1,4,0,0,1,0,4,4,2.8,-7.4,-3,F-C,splitti01
42,Kendrick Perkins,16,2015-10-27,30-351,NOP,@,GSW,L 95-111,*,16,5,5,1.000,5,5,1.000,0,0,,0,0,,1.000,0,4,4,1,0,0,0,1,10,10.0,13.4,-12,C,perkike01
43,Shaun Livingston,21,2015-10-27,30-046,GSW,,NOP,W 111-95,,21,3,6,.500,3,4,.750,0,2,.000,0,0,,.500,0,3,3,2,0,1,0,1,6,5.6,0.7,12,G,livinsh01
44,Timofey Mozgov,21,2015-10-27,29-103,CLE,@,CHI,L 95-97,*,21,2,6,.333,2,6,.333,0,0,,1,2,.500,.363,2,3,5,2,0,2,3,2,5,2.5,-6.7,-1,C,mozgoti01
45,James Michael McAdoo,3,2015-10-27,22-296,GSW,,NOP,W 111-95,,3,0,0,,0,0,,0,0,,2,2,1.000,1.136,0,0,0,0,1,0,2,4,2,-0.6,-29.1,2,F,mcadoja01
46,Doug McDermott,16,2015-10-27,23-297,CHI,,CLE,W 97-95,,16,3,4,.750,2,2,1.000,1,2,.500,1,2,.500,.820,0,4,4,0,0,0,0,0,8,7.2,7.9,-2,F,mcderdo01
47,Anderson Varejão,12,2015-10-27,33-029,CLE,@,CHI,L 95-97,,12,0,1,.000,0,1,.000,0,0,,2,2,1.000,.532,1,1,2,0,0,1,0,1,2,2.6,-1.8,9,F-C,varejan01
48,Anthony Davis,35,2015-10-27,22-230,NOP,@,GSW,L 95-111,*,35,4,20,.200,4,18,.222,0,2,.000,10,15,.667,.338,1,5,6,2,0,3,5,4,18,2.7,-11.3,-16,F-C,davisan02
49,Matthew Dellavedova,20,2015-10-27,25-049,CLE,@,CHI,L 95-97,,20,3,8,.375,3,6,.500,0,2,.000,0,0,,.375,1,3,4,4,0,0,1,1,6,4.6,-4.4,1,G,dellama01
50,Marcus Morris,37,2015-10-27,26-055,DET,@,ATL,W 106-94,*,37,6,19,.316,5,15,.333,1,4,.250,5,6,.833,.416,5,5,10,4,0,0,0,1,18,14.1,2.4,17,F,morrima03
51,Kent Bazemore,21,2015-10-27,26-118,ATL,,DET,L 94-106,*,21,0,3,.000,0,2,.000,0,1,.000,0,0,,.000,0,7,7,1,0,0,4,3,0,-4.5,-21.2,-17,G-F,bazemke01
52,Mike Scott,5,2015-10-27,27-103,ATL,,DET,L 94-106,,5,2,4,.500,2,2,1.000,0,2,.000,0,0,,.500,0,1,1,0,0,0,0,0,4,2.3,-2.5,1,F,scottmi01
53,Taj Gibson,22,2015-10-27,30-125,CHI,,CLE,W 97-95,,22,1,3,.333,1,3,.333,0,0,,3,4,.750,.525,2,8,10,0,0,3,3,6,5,3.4,-4.5,2,F-C,gibsota01
54,Richard Jefferson,17,2015-10-27,35-128,CLE,@,CHI,L 95-97,,17,4,7,.571,2,3,.667,2,4,.500,0,0,,.714,0,0,0,1,1,0,1,3,10,6.2,5.2,-5,F,jefferi01
55,Brandon Rush,2,2015-10-27,30-112,GSW,,NOP,W 111-95,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0.0,-4.9,3,G-F,rushbr01
56,Andre Drummond,37,2015-10-27,22-078,DET,@,ATL,W 106-94,*,37,6,16,.375,6,16,.375,0,0,,6,10,.600,.441,8,11,19,3,1,2,2,4,18,17.4,2.9,23,C,drumman01
57,Alonzo Gee,27,2015-10-27,28-151,NOP,@,GSW,L 95-111,,27,4,5,.800,4,5,.800,0,0,,0,0,,.800,0,5,5,1,3,0,3,3,8,7.1,2.5,-8,G,geeal01
58,Marreese Speights,11,2015-10-27,28-084,GSW,,NOP,W 111-95,,11,2,7,.286,1,6,.167,1,1,1.000,4,4,1.000,.514,4,1,5,1,0,1,2,1,9,7.0,3.2,2,C-F,speigma01
59,Ersan İlyasova,34,2015-10-27,28-165,DET,@,ATL,W 106-94,*,34,6,12,.500,3,6,.500,3,6,.500,1,2,.500,.621,3,4,7,3,0,1,3,4,16,11.1,3.5,20,F,ilyaser01
60,Dante Cunningham,27,2015-10-27,28-188,NOP,@,GSW,L 95-111,*,27,5,8,.625,3,5,.600,2,3,.667,1,1,1.000,.770,1,1,2,0,0,0,0,2,13,9.6,4.8,-15,F,cunnida01
61,Steve Blake,16,2015-10-27,35-243,DET,@,ATL,W 106-94,,16,1,6,.167,0,1,.000,1,5,.200,0,0,,.250,0,0,0,4,1,0,3,1,3,-0.4,-10.2,-14,G,blakest01
62,Aaron Brooks,16,2015-10-27,30-286,CHI,,CLE,W 97-95,,16,3,9,.333,3,8,.375,0,1,.000,0,0,,.333,0,2,2,0,0,0,2,1,6,-0.9,-15.6,3,G,brookaa01
63,Chris Paul,37,2015-10-28,30-175,LAC,@,SAC,W 111-104,*,37,6,14,.429,5,10,.500,1,4,.250,5,6,.833,.541,0,5,5,11,2,0,2,1,18,19.0,4.9,15,G,paulch01
64,Alec Burks,26,2015-10-28,24-100,UTA,@,DET,L 87-92,,26,6,14,.429,6,14,.429,0,0,,6,7,.857,.527,0,6,6,1,0,0,0,4,18,11.1,2.1,-12,G,burksal01
65,Caron Butler,13,2015-10-28,35-229,SAC,,LAC,L 104-111,,13,4,7,.571,4,6,.667,0,1,.000,0,0,,.571,1,1,2,0,1,0,0,1,8,6.3,5.2,-2,F,butleca01
66,D'Angelo Russell,26,2015-10-28,19-247,LAL,,MIN,L 111-112,*,26,2,7,.286,2,4,.500,0,3,.000,0,0,,.286,2,1,3,2,0,0,3,3,4,-1.2,-14.4,-9,G,russeda01
67,Rajon Rondo,25,2015-10-28,29-248,SAC,,LAC,L 104-111,*,25,2,8,.250,2,7,.286,0,1,.000,0,0,,.250,1,6,7,4,1,0,2,3,4,2.3,-9.8,-8,G,rondora01
68,Blake Griffin,38,2015-10-28,26-226,LAC,@,SAC,W 111-104,*,38,14,20,.700,14,20,.700,0,0,,5,7,.714,.715,2,6,8,4,0,0,2,3,33,26.6,8.2,16,F-C,griffbl01
69,Timofey Mozgov,25,2015-10-28,29-104,CLE,@,MEM,W 106-76,*,25,4,8,.500,4,7,.571,0,1,.000,1,1,1.000,.533,1,3,4,0,0,0,2,2,9,3.8,-5.9,3,C,mozgoti01
70,Jameer Nelson,25,2015-10-28,33-261,DEN,@,HOU,W 105-85,,25,4,9,.444,2,4,.500,2,5,.400,0,0,,.556,0,5,5,3,1,0,3,6,10,4.5,-5.9,6,G,nelsoja01
71,Kevin Garnett,13,2015-10-28,39-162,MIN,@,LAL,W 112-111,*,13,2,4,.500,2,4,.500,0,0,,0,0,,.500,0,7,7,2,0,1,0,2,4,5.4,4.9,12,F-C,garneke01
72,Justise Winslow,26,2015-10-28,19-216,MIA,,CHO,W 104-94,,26,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1.250,0,7,7,2,0,0,2,4,5,4.3,0.2,26,F,winslju01
73,George Hill,38,2015-10-28,29-177,IND,@,TOR,L 99-106,*,38,6,10,.600,1,3,.333,5,7,.714,2,3,.667,.839,0,3,3,2,2,1,2,5,19,15.0,6.7,-1,G,hillge01
74,Ian Mahinmi,25,2015-10-28,28-357,IND,@,TOR,L 99-106,*,25,5,8,.625,5,8,.625,0,0,,0,0,,.625,3,5,8,3,2,2,1,6,10,12.1,7.4,-5,C,mahinia01
75,Russell Westbrook,37,2015-10-28,26-350,OKC,,SAS,W 112-106,*,37,12,23,.522,9,17,.529,3,6,.500,6,7,.857,.633,1,1,2,10,2,0,5,3,33,25.1,11.5,7,G,westbru01
76,Marcelo Huertas,13,2015-10-28,32-156,LAL,,MIN,L 111-112,,13,1,2,.500,1,1,1.000,0,1,.000,0,0,,.500,1,1,2,2,0,0,1,2,2,1.6,-8.1,-3,G,huertma01
77,Jeremy Lin,27,2015-10-28,27-066,CHO,@,MIA,L 94-104,,27,5,10,.500,3,7,.429,2,3,.667,5,6,.833,.672,0,1,1,2,0,0,2,3,17,10.1,2.5,-2,G,linje01
78,Zaza Pachulia,25,2015-10-28,31-260,DAL,@,PHO,W 111-95,*,25,2,10,.200,2,10,.200,0,0,,6,6,1.000,.396,3,7,10,3,2,1,1,2,10,11.0,1.7,26,C,pachuza01
79,DeAndre Jordan,27,2015-10-28,27-099,LAC,@,SAC,W 111-104,*,27,4,6,.667,4,6,.667,0,0,,0,3,.000,.546,2,10,12,1,0,4,1,5,8,9.1,1.3,15,C,jordade01
80,Rashad Vaughn,13,2015-10-28,19-073,MIL,,NYK,L 97-122,,13,3,5,.600,2,3,.667,1,2,.500,0,0,,.700,1,1,2,0,0,1,1,0,7,5.4,5.1,-13,G,vaughra01
81,Tim Duncan,26,2015-10-28,39-186,SAS,@,OKC,L 106-112,*,26,3,8,.375,3,8,.375,0,0,,2,2,1.000,.450,3,3,6,0,2,3,1,2,8,8.9,1.1,-6,F-C,duncati01
82,Josh McRoberts,13,2015-10-28,28-242,MIA,,CHO,W 104-94,,13,0,0,,0,0,,0,0,,0,0,,,0,3,3,2,0,0,0,1,0,1.9,0.6,5,F-C,mcrobjo01
83,Tony Parker,26,2015-10-28,33-164,SAS,@,OKC,L 106-112,*,26,5,11,.455,5,11,.455,0,0,,0,0,,.455,0,3,3,3,0,0,2,5,10,3.3,-9.9,-2,G,parketo01
84,Raul Neto,26,2015-10-28,23-162,UTA,@,DET,L 87-92,*,26,3,6,.500,1,4,.250,2,2,1.000,0,0,,.667,0,1,1,3,0,0,1,1,8,6.0,2.2,12,G,netora01
85,Wesley Matthews,26,2015-10-28,29-014,DAL,@,PHO,W 111-95,*,26,3,7,.429,1,3,.333,2,4,.500,1,2,.500,.571,0,3,3,1,1,0,0,2,9,6.7,0.3,21,G,matthwe02
86,Jerami Grant,27,2015-10-28,21-230,PHI,@,BOS,L 95-112,,27,2,7,.286,2,6,.333,0,1,.000,5,5,1.000,.489,1,5,6,0,2,0,0,2,9,8.3,-0.9,-22,F,grantje01
87,D.J. Augustin,13,2015-10-28,27-352,OKC,,SAS,W 112-106,,13,2,5,.400,2,5,.400,0,0,,4,4,1.000,.592,0,1,1,4,3,0,1,1,8,10.0,20.4,-3,G,augusdj01
88,Isaiah Canaan,38,2015-10-28,24-160,PHI,@,BOS,L 95-112,*,38,6,14,.429,2,4,.500,4,10,.400,2,2,1.000,.605,1,6,7,2,1,0,3,0,18,12.5,1.2,-3,G,canaais01
89,Joe Young,2,2015-10-28,23-123,IND,@,TOR,L 99-106,,2,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,-0.4,-17.2,-1,G,youngjo01
90,Evan Fournier,27,2015-10-28,22-364,ORL,,WAS,L 87-88,*,27,1,7,.143,1,4,.250,0,3,.000,1,2,.500,.190,0,4,4,1,2,0,1,1,3,0.6,-7.9,-1,G-F,fournev01
91,Kris Humphries,26,2015-10-28,30-264,WAS,@,ORL,W 88-87,*,26,4,9,.444,3,6,.500,1,3,.333,2,2,1.000,.557,2,4,6,0,1,0,3,2,11,6.1,-3.9,9,F-C,humphkr01
92,Otto Porter Jr.,37,2015-10-28,22-147,WAS,@,ORL,W 88-87,*,37,3,10,.300,2,5,.400,1,5,.200,0,0,,.350,2,6,8,5,2,0,1,1,7,8.5,1.3,19,F,porteot01
93,JaMychal Green,14,2015-10-28,25-129,MEM,,CLE,L 76-106,,14,2,5,.400,2,4,.500,0,1,.000,0,2,.000,.340,4,3,7,0,0,0,0,2,4,3.4,-4.9,-17,F,greenja01
94,Justin Anderson,3,2015-10-28,21-343,DAL,@,PHO,W 111-95,,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,.500,0,1,1,0,0,0,0,2,2,0.5,-12.8,-11,G,anderju01
95,James Anderson,3,2015-10-28,26-217,SAC,,LAC,L 104-111,,3,0,0,,0,0,,0,0,,0,0,,,0,0,0,0,1,0,0,1,0,0.6,6.7,-1,G-F,anderja01
96,Jeremy Evans,26,2015-10-28,28-004,DAL,@,PHO,W 111-95,,26,3,4,.750,2,3,.667,1,1,1.000,0,0,,.875,1,5,6,0,1,1,0,1,7,8.9,4.9,5,F,evansje01
97,CJ McCollum,37,2015-10-28,24-039,POR,,NOP,W 112-94,*,37,14,22,.636,8,13,.615,6,9,.667,3,3,1.000,.793,1,5,6,1,1,0,0,3,37,29.9,15.0,22,G,mccolcj01
98,Brian Roberts,13,2015-10-28,29-329,CHO,@,MIA,L 94-104,,13,2,6,.333,2,6,.333,0,0,,1,1,1.000,.388,0,1,1,1,0,0,0,1,5,2.2,-6.8,4,G,roberbr01
99,Kyle Anderson,13,2015-10-28,22-038,SAS,@,OKC,L 106-112,,13,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,0,1,1,0,1,0,0,0,4,3.3,0.2,-10,F-G,anderky01
100,Paul Pierce,24,2015-10-28,38-015,LAC,@,SAC,W 111-104,,24,4,8,.500,3,4,.750,1,4,.250,3,4,.750,.615,1,6,7,0,0,0,1,0,12,9.1,0.1,-4,F-G,piercpa01
101,Mario Hezonja,25,2015-10-28,20-245,ORL,,WAS,L 87-88,,25,4,9,.444,1,4,.250,3,5,.600,0,0,,.611,0,3,3,2,0,0,4,3,11,3.4,-3.1,2,F-G,hezonma01
102,Donald Sloan,15,2015-10-28,27-286,BRK,,CHI,L 100-115,,15,0,4,.000,0,4,.000,0,0,,2,2,1.000,.205,1,1,2,0,1,0,0,1,2,0.8,-11.5,-9,G,sloando01
103,Tony Allen,23,2015-10-28,33-290,MEM,,CLE,L 76-106,,23,3,6,.500,3,6,.500,0,0,,0,0,,.500,3,4,7,2,2,1,2,1,6,8.0,6.1,-6,G-F,allento01
104,Evan Turner,22,2015-10-28,27-001,BOS,,PHI,W 112-95,,22,2,5,.400,2,4,.500,0,1,.000,2,2,1.000,.510,1,3,4,2,0,0,3,0,6,3.3,-9.5,23,G,turneev01
105,Beno Udrih,15,2015-10-28,33-115,MEM,,CLE,L 76-106,,15,2,5,.400,2,4,.500,0,1,.000,1,1,1.000,.460,0,0,0,2,0,0,4,1,5,-0.7,-15.7,-12,G,udrihbe01
106,Charlie Villanueva,15,2015-10-28,31-065,DAL,@,PHO,W 111-95,,15,4,5,.800,2,2,1.000,2,3,.667,0,0,,1.000,0,1,1,0,0,0,0,3,10,7.2,8.1,4,F,villach01
107,Sonny Weems,15,2015-10-28,29-112,PHO,,DAL,L 95-111,,15,0,2,.000,0,1,.000,0,1,.000,0,0,,.000,0,3,3,2,1,0,1,1,0,0.5,-4.7,8,G-F,weemsso01
108,Kyle Lowry,39,2015-10-28,29-217,TOR,,IND,W 106-99,*,39,8,17,.471,6,13,.462,2,4,.500,5,6,.833,.586,1,2,3,6,2,0,5,4,23,14.8,3.6,8,G,lowryky01
109,Tony Snell,22,2015-10-28,23-352,CHI,@,BRK,W 115-100,*,22,3,7,.429,1,3,.333,2,4,.500,2,2,1.000,.635,0,5,5,0,0,0,0,3,10,6.6,-1.0,25,G-F,snellto01
110,Darrell Arthur,16,2015-10-28,27-217,DEN,@,HOU,W 105-85,,16,2,5,.400,1,4,.250,1,1,1.000,0,0,,.500,1,1,2,1,0,2,1,1,5,4.0,1.6,-3,F,arthuda01
111,Bismack Biyombo,16,2015-10-28,23-061,TOR,,IND,W 106-99,,16,3,6,.500,3,6,.500,0,0,,1,1,1.000,.543,3,2,5,0,0,1,0,6,7,5.0,-1.3,-1,C-F,biyombi01
112,Anthony Morrow,22,2015-10-28,30-031,OKC,,SAS,W 112-106,,22,3,6,.500,1,2,.500,2,4,.500,0,0,,.667,0,0,0,0,1,0,0,1,8,5.6,4.8,5,G,morroan01
113,Patty Mills,22,2015-10-28,27-078,SAS,@,OKC,L 106-112,,22,3,7,.429,1,4,.250,2,3,.667,1,2,.500,.571,0,3,3,2,0,0,0,3,9,6.0,-0.7,-4,G,millspa02
114,Aaron Brooks,16,2015-10-28,30-287,CHI,@,BRK,W 115-100,,16,5,9,.556,3,3,1.000,2,6,.333,0,0,,.667,0,1,1,3,1,0,1,4,12,8.5,4.6,1,G,brookaa01
115,Trey Burke,16,2015-10-28,22-350,UTA,@,DET,L 87-92,,16,0,2,.000,0,2,.000,0,0,,0,0,,.000,0,1,1,1,0,0,1,2,0,-2.2,-14.4,-15,G,burketr01
116,John Wall,39,2015-10-28,25-052,WAS,@,ORL,W 88-87,*,39,9,18,.500,7,12,.583,2,6,.333,2,6,.333,.533,1,6,7,6,3,5,6,3,22,17.4,10.6,10,G,walljo01
117,David Lee,22,2015-10-28,32-182,BOS,,PHI,W 112-95,*,22,2,8,.250,2,8,.250,0,0,,4,4,1.000,.410,1,4,5,5,0,1,2,3,8,6.1,-3.3,-4,F-C,leeda02
118,Joffrey Lauvergne,22,2015-10-28,24-028,DEN,@,HOU,W 105-85,*,22,4,5,.800,3,4,.750,1,1,1.000,2,2,1.000,.935,2,5,7,1,0,1,1,3,11,11.2,7.5,16,C-F,lauvejo01
119,Al Jefferson,22,2015-10-28,30-297,CHO,@,MIA,L 94-104,*,22,8,14,.571,8,14,.571,0,0,,1,3,.333,.555,2,3,5,1,1,0,1,1,17,12.2,6.8,-8,C-F,jeffeal01
120,Ersan İlyasova,22,2015-10-28,28-166,DET,,UTA,W 92-87,*,22,3,6,.500,1,2,.500,2,4,.500,0,0,,.667,0,2,2,1,1,0,1,4,8,4.7,3.8,-6,F,ilyaser01
121,Montrezl Harrell,16,2015-10-28,21-275,HOU,,DEN,L 85-105,,16,4,4,1.000,4,4,1.000,0,0,,0,0,,1.000,1,2,3,1,0,0,0,4,8,7.2,3.1,2,F-C,harremo01
122,Allen Crabbe,22,2015-10-28,23-202,POR,,NOP,W 112-94,,22,2,6,.333,2,4,.500,0,2,.000,0,0,,.333,0,3,3,1,1,0,1,3,4,1.0,-8.7,-5,G-F,crabbal01
123,Joe Ingles,16,2015-10-28,28-026,UTA,@,DET,L 87-92,,16,2,4,.500,2,3,.667,0,1,.000,0,0,,.500,0,2,2,0,0,0,0,1,4,2.2,-3.6,-1,F-G,inglejo01
124,Andrea Bargnani,22,2015-10-28,30-002,BRK,,CHI,L 100-115,,22,6,13,.462,6,12,.500,0,1,.000,5,5,1.000,.559,2,5,7,0,1,1,1,4,17,12.3,1.8,2,F-C,bargnan01
125,Derrick Williams,21,2015-10-28,24-156,NYK,@,MIL,W 122-97,,21,8,17,.471,7,14,.500,1,3,.333,7,9,.778,.573,4,3,7,1,0,1,2,1,24,17.2,6.1,20,F,willide02
